Sexo;Edad;Relación con la actividad económica;Periodo;Total
Mujeres;De 55 a 59 años;Parados;2018T1;175,6
Mujeres;De 55 a 59 años;Parados;2017T4;161,4
Mujeres;De 55 a 59 años;Parados;2017T3;167,1
Mujeres;De 55 a 59 años;Parados;2017T2;174,7
Mujeres;De 55 a 59 años;Parados;2017T1;168,8
Mujeres;De 55 a 59 años;Parados;2016T4;173,9
Mujeres;De 55 a 59 años;Parados;2016T3;173,2
Mujeres;De 55 a 59 años;Parados;2016T2;176,2
Mujeres;De 55 a 59 años;Parados;2016T1;181,2
Mujeres;De 55 a 59 años;Parados;2015T4;183,5
Mujeres;De 55 a 59 años;Parados;2015T3;188,9
Mujeres;De 55 a 59 años;Parados;2015T2;180,2
Mujeres;De 55 a 59 años;Parados;2015T1;173,7
Mujeres;De 55 a 59 años;Parados;2014T4;177,3
Mujeres;De 55 a 59 años;Parados;2014T3;179,7
Mujeres;De 55 a 59 años;Parados;2014T2;187,7
Mujeres;De 55 a 59 años;Parados;2014T1;177,9
Mujeres;De 55 a 59 años;Parados;2013T4;173,9
Mujeres;De 55 a 59 años;Parados;2013T3;155,6
Mujeres;De 55 a 59 años;Parados;2013T2;168,8
Mujeres;De 55 a 59 años;Parados;2013T1;168,8
Mujeres;De 55 a 59 años;Parados;2012T4;158,2
Mujeres;De 55 a 59 años;Parados;2012T3;149,9
Mujeres;De 55 a 59 años;Parados;2012T2;146,4
Mujeres;De 55 a 59 años;Parados;2012T1;138,8
Mujeres;De 55 a 59 años;Parados;2011T4;129,0
Mujeres;De 55 a 59 años;Parados;2011T3;114,5
Mujeres;De 55 a 59 años;Parados;2011T2;109,1
Mujeres;De 55 a 59 años;Parados;2011T1;114,6
Mujeres;De 55 a 59 años;Parados;2010T4;100,8
Mujeres;De 55 a 59 años;Parados;2010T3;99,1
Mujeres;De 55 a 59 años;Parados;2010T2;90,9
Mujeres;De 55 a 59 años;Parados;2010T1;99,9
Mujeres;De 55 a 59 años;Parados;2009T4;93,1
Mujeres;De 55 a 59 años;Parados;2009T3;85,4
Mujeres;De 55 a 59 años;Parados;2009T2;94,3
Mujeres;De 55 a 59 años;Parados;2009T1;84,6
Mujeres;De 55 a 59 años;Parados;2008T4;68,3
Mujeres;De 55 a 59 años;Parados;2008T3;51,8
Mujeres;De 55 a 59 años;Parados;2008T2;45,7
Mujeres;De 55 a 59 años;Parados;2008T1;47,9
Mujeres;De 55 a 59 años;Parados;2007T4;45,2
Mujeres;De 55 a 59 años;Parados;2007T3;40,8
Mujeres;De 55 a 59 años;Parados;2007T2;42,6
Mujeres;De 55 a 59 años;Parados;2007T1;45,8
Mujeres;De 55 a 59 años;Parados;2006T4;41,4
Mujeres;De 55 a 59 años;Parados;2006T3;40,0
Mujeres;De 55 a 59 años;Parados;2006T2;39,9
Mujeres;De 55 a 59 años;Parados;2006T1;42,6
Mujeres;De 55 a 59 años;Parados;2005T4;37,0
Mujeres;De 55 a 59 años;Parados;2005T3;29,7
Mujeres;De 55 a 59 años;Parados;2005T2;41,5
Mujeres;De 55 a 59 años;Parados;2005T1;45,2
Mujeres;De 55 a 59 años;Parados;2004T4;38,8
Mujeres;De 55 a 59 años;Parados;2004T3;43,3
Mujeres;De 55 a 59 años;Parados;2004T2;42,7
Mujeres;De 55 a 59 años;Parados;2004T1;40,1
Mujeres;De 55 a 59 años;Parados;2003T4;39,8
Mujeres;De 55 a 59 años;Parados;2003T3;42,3
Mujeres;De 55 a 59 años;Parados;2003T2;41,1
Mujeres;De 55 a 59 años;Parados;2003T1;37,5
Mujeres;De 55 a 59 años;Parados;2002T4;40,1
Mujeres;De 55 a 59 años;Parados;2002T3;41,8
Mujeres;De 55 a 59 años;Parados;2002T2;35,8
Mujeres;De 55 a 59 años;Parados;2002T1;37,0
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2025T4;3,4
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2025T3;2,4
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2025T2;5,1
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2025T1;1,1
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2024T4;2,5
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2024T3;3,2
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2024T2;5,2
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2024T1;2,6
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2023T4;4,8
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2023T3;4,9
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2023T2;2,8
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2023T1;6,3
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2022T4;2,1
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2022T3;2,0
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2022T2;0,5
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2022T1;2,1
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2021T4;6,7
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2021T3;4,0
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2021T2;6,9
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2021T1;5,9
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2020T4;3,8
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2020T3;4,7
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2020T2;2,2
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2020T1;4,8
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2019T4;2,6
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2019T3;2,0
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2019T2;3,3
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2019T1;4,4
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2018T4;3,1
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2018T3;3,0
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2018T2;2,7
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2018T1;4,3
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2017T4;3,7
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2017T3;5,1
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2017T2;5,4
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2017T1;2,4
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2016T4;3,2
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2016T3;5,8
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2016T2;4,4
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2016T1;5,5
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2015T4;4,7
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2015T3;6,2
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2015T2;5,7
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2015T1;4,8
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2014T4;5,4
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2014T3;7,0
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2014T2;6,4
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2014T1;6,6
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2013T4;5,4
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2013T3;3,7
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2013T2;4,9
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2013T1;4,6
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2012T4;3,9
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2012T3;6,7
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2012T2;5,8
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2012T1;3,3
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2011T4;3,8
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2011T3;3,5
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2011T2;6,1
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2011T1;5,8
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2010T4;6,0
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2010T3;4,4
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2010T2;3,8
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2010T1;3,9
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2009T4;3,6
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2009T3;3,1
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2009T2;7,5
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2009T1;6,0
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2008T4;5,5
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2008T3;3,8
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2008T2;2,3
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2008T1;3,5
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2007T4;2,5
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2007T3;2,4
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2007T2;2,3
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2007T1;1,2
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2006T4;2,0
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2006T3;3,7
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2006T2;3,1
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2006T1;3,2
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2005T4;2,9
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2005T3;1,0
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2005T2;1,7
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2005T1;3,0
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2004T4;1,9
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2004T3;3,3
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2004T2;3,3
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2004T1;4,3
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2003T4;4,5
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2003T3;4,7
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2003T2;4,0
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2003T1;2,6
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2002T4;4,2
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2002T3;1,4
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2002T2;2,0
Mujeres;De 55 a 59 años;Parados que buscan primer empleo;2002T1;2,3
Mujeres;De 55 a 59 años;Inactivos;2025T4;511,1
Mujeres;De 55 a 59 años;Inactivos;2025T3;513,2
Mujeres;De 55 a 59 años;Inactivos;2025T2;514,7
Mujeres;De 55 a 59 años;Inactivos;2025T1;517,9
Mujeres;De 55 a 59 años;Inactivos;2024T4;532,4
Mujeres;De 55 a 59 años;Inactivos;2024T3;520,4
Mujeres;De 55 a 59 años;Inactivos;2024T2;529,4
Mujeres;De 55 a 59 años;Inactivos;2024T1;542,2
Mujeres;De 55 a 59 años;Inactivos;2023T4;533,9
Mujeres;De 55 a 59 años;Inactivos;2023T3;549,7
Mujeres;De 55 a 59 años;Inactivos;2023T2;553,5
Mujeres;De 55 a 59 años;Inactivos;2023T1;543,7
Mujeres;De 55 a 59 años;Inactivos;2022T4;570,7
Mujeres;De 55 a 59 años;Inactivos;2022T3;573,8
Mujeres;De 55 a 59 años;Inactivos;2022T2;563,7
Mujeres;De 55 a 59 años;Inactivos;2022T1;567,5
Mujeres;De 55 a 59 años;Inactivos;2021T4;541,5
Mujeres;De 55 a 59 años;Inactivos;2021T3;551,9
Mujeres;De 55 a 59 años;Inactivos;2021T2;558,9
Mujeres;De 55 a 59 años;Inactivos;2021T1;557,0
Mujeres;De 55 a 59 años;Inactivos;2020T4;547,9
Mujeres;De 55 a 59 años;Inactivos;2020T3;582,8
Mujeres;De 55 a 59 años;Inactivos;2020T2;605,2
Mujeres;De 55 a 59 años;Inactivos;2020T1;548,1
Mujeres;De 55 a 59 años;Inactivos;2019T4;556,6
Mujeres;De 55 a 59 años;Inactivos;2019T3;591,6
Mujeres;De 55 a 59 años;Inactivos;2019T2;573,0
Mujeres;De 55 a 59 años;Inactivos;2019T1;572,6
Mujeres;De 55 a 59 años;Inactivos;2018T4;572,4
Mujeres;De 55 a 59 años;Inactivos;2018T3;586,1
Mujeres;De 55 a 59 años;Inactivos;2018T2;579,0
Mujeres;De 55 a 59 años;Inactivos;2018T1;575,9
Mujeres;De 55 a 59 años;Inactivos;2017T4;588,7
Mujeres;De 55 a 59 años;Inactivos;2017T3;606,5
Mujeres;De 55 a 59 años;Inactivos;2017T2;589,1
Mujeres;De 55 a 59 años;Inactivos;2017T1;589,9
Mujeres;De 55 a 59 años;Inactivos;2016T4;582,1
Mujeres;De 55 a 59 años;Inactivos;2016T3;575,4
Mujeres;De 55 a 59 años;Inactivos;2016T2;590,9
Mujeres;De 55 a 59 años;Inactivos;2016T1;578,0
Mujeres;De 55 a 59 años;Inactivos;2015T4;580,5
Mujeres;De 55 a 59 años;Inactivos;2015T3;599,6
Mujeres;De 55 a 59 años;Inactivos;2015T2;600,3
Mujeres;De 55 a 59 años;Inactivos;2015T1;599,7
Mujeres;De 55 a 59 años;Inactivos;2014T4;607,8
Mujeres;De 55 a 59 años;Inactivos;2014T3;619,2
Mujeres;De 55 a 59 años;Inactivos;2014T2;612,9
Mujeres;De 55 a 59 años;Inactivos;2014T1;611,4
Mujeres;De 55 a 59 años;Inactivos;2013T4;600,8
Mujeres;De 55 a 59 años;Inactivos;2013T3;616,7
Mujeres;De 55 a 59 años;Inactivos;2013T2;596,8
Mujeres;De 55 a 59 años;Inactivos;2013T1;611,1
Mujeres;De 55 a 59 años;Inactivos;2012T4;615,4
Mujeres;De 55 a 59 años;Inactivos;2012T3;605,7
Mujeres;De 55 a 59 años;Inactivos;2012T2;612,5
Mujeres;De 55 a 59 años;Inactivos;2012T1;624,6
Mujeres;De 55 a 59 años;Inactivos;2011T4;630,1
Mujeres;De 55 a 59 años;Inactivos;2011T3;632,4
Mujeres;De 55 a 59 años;Inactivos;2011T2;632,2
Mujeres;De 55 a 59 años;Inactivos;2011T1;650,0
Mujeres;De 55 a 59 años;Inactivos;2010T4;668,3
Mujeres;De 55 a 59 años;Inactivos;2010T3;675,0
Mujeres;De 55 a 59 años;Inactivos;2010T2;688,7
Mujeres;De 55 a 59 años;Inactivos;2010T1;670,7
Mujeres;De 55 a 59 años;Inactivos;2009T4;672,5
Mujeres;De 55 a 59 años;Inactivos;2009T3;678,8
Mujeres;De 55 a 59 años;Inactivos;2009T2;671,9
Mujeres;De 55 a 59 años;Inactivos;2009T1;684,4
Mujeres;De 55 a 59 años;Inactivos;2008T4;700,0
Mujeres;De 55 a 59 años;Inactivos;2008T3;725,2
Mujeres;De 55 a 59 años;Inactivos;2008T2;722,9
Mujeres;De 55 a 59 años;Inactivos;2008T1;733,3
Mujeres;De 55 a 59 años;Inactivos;2007T4;734,9
Mujeres;De 55 a 59 años;Inactivos;2007T3;756,7
Mujeres;De 55 a 59 años;Inactivos;2007T2;747,0
Mujeres;De 55 a 59 años;Inactivos;2007T1;740,5
Mujeres;De 55 a 59 años;Inactivos;2006T4;747,5
Mujeres;De 55 a 59 años;Inactivos;2006T3;771,1
Mujeres;De 55 a 59 años;Inactivos;2006T2;758,4
Mujeres;De 55 a 59 años;Inactivos;2006T1;748,3
Mujeres;De 55 a 59 años;Inactivos;2005T4;757,3
Mujeres;De 55 a 59 años;Inactivos;2005T3;788,2
Mujeres;De 55 a 59 años;Inactivos;2005T2;766,9
Mujeres;De 55 a 59 años;Inactivos;2005T1;779,1
Mujeres;De 55 a 59 años;Inactivos;2004T4;809,3
Mujeres;De 55 a 59 años;Inactivos;2004T3;815,7
Mujeres;De 55 a 59 años;Inactivos;2004T2;809,8
Mujeres;De 55 a 59 años;Inactivos;2004T1;812,3
Mujeres;De 55 a 59 años;Inactivos;2003T4;812,3
Mujeres;De 55 a 59 años;Inactivos;2003T3;812,1
Mujeres;De 55 a 59 años;Inactivos;2003T2;811,1
Mujeres;De 55 a 59 años;Inactivos;2003T1;814,3
Mujeres;De 55 a 59 años;Inactivos;2002T4;804,2
Mujeres;De 55 a 59 años;Inactivos;2002T3;806,0
Mujeres;De 55 a 59 años;Inactivos;2002T2;793,0
Mujeres;De 55 a 59 años;Inactivos;2002T1;789,0
Mujeres;De 60 a 64 años;Total;2025T4;1.737,7
Mujeres;De 60 a 64 años;Total;2025T3;1.728,3
Mujeres;De 60 a 64 años;Total;2025T2;1.719,4
Mujeres;De 60 a 64 años;Total;2025T1;1.711,0
Mujeres;De 60 a 64 años;Total;2024T4;1.700,6
Mujeres;De 60 a 64 años;Total;2024T3;1.688,0
Mujeres;De 60 a 64 años;Total;2024T2;1.676,7
Mujeres;De 60 a 64 años;Total;2024T1;1.665,1
Mujeres;De 60 a 64 años;Total;2023T4;1.654,2
Mujeres;De 60 a 64 años;Total;2023T3;1.644,2
Mujeres;De 60 a 64 años;Total;2023T2;1.634,6
Mujeres;De 60 a 64 años;Total;2023T1;1.624,8
Mujeres;De 60 a 64 años;Total;2022T4;1.615,3
Mujeres;De 60 a 64 años;Total;2022T3;1.606,2
Mujeres;De 60 a 64 años;Total;2022T2;1.598,2
Mujeres;De 60 a 64 años;Total;2022T1;1.588,9
Mujeres;De 60 a 64 años;Total;2021T4;1.579,2
Mujeres;De 60 a 64 años;Total;2021T3;1.568,0
Mujeres;De 60 a 64 años;Total;2021T2;1.557,5
Mujeres;De 60 a 64 años;Total;2021T1;1.548,9
Mujeres;De 60 a 64 años;Total;2020T4;1.539,7
Mujeres;De 60 a 64 años;Total;2020T3;1.527,6
Mujeres;De 60 a 64 años;Total;2020T2;1.515,7
Mujeres;De 60 a 64 años;Total;2020T1;1.503,5
Mujeres;De 60 a 64 años;Total;2019T4;1.490,4
Mujeres;De 60 a 64 años;Total;2019T3;1.475,8
Mujeres;De 60 a 64 años;Total;2019T2;1.461,1
Mujeres;De 60 a 64 años;Total;2019T1;1.446,9
Mujeres;De 60 a 64 años;Total;2018T4;1.433,6
Mujeres;De 60 a 64 años;Total;2018T3;1.420,9
Mujeres;De 60 a 64 años;Total;2018T2;1.408,5
Mujeres;De 60 a 64 años;Total;2018T1;1.396,7
Mujeres;De 60 a 64 años;Total;2017T4;1.385,8
Mujeres;De 60 a 64 años;Total;2017T3;1.374,8
Mujeres;De 60 a 64 años;Total;2017T2;1.365,5
Mujeres;De 60 a 64 años;Total;2017T1;1.355,2
Mujeres;De 60 a 64 años;Total;2016T4;1.345,4
Mujeres;De 60 a 64 años;Total;2016T3;1.336,0
Mujeres;De 60 a 64 años;Total;2016T2;1.326,8
Mujeres;De 60 a 64 años;Total;2016T1;1.317,8
Mujeres;De 60 a 64 años;Total;2015T4;1.309,5
Mujeres;De 60 a 64 años;Total;2015T3;1.300,2
Mujeres;De 60 a 64 años;Total;2015T2;1.293,4
Mujeres;De 60 a 64 años;Total;2015T1;1.286,7
Mujeres;De 60 a 64 años;Total;2014T4;1.282,5
Mujeres;De 60 a 64 años;Total;2014T3;1.281,1
Mujeres;De 60 a 64 años;Total;2014T2;1.278,5
Mujeres;De 60 a 64 años;Total;2014T1;1.275,9
Mujeres;De 60 a 64 años;Total;2013T4;1.275,4
Mujeres;De 60 a 64 años;Total;2013T3;1.276,8
Mujeres;De 60 a 64 años;Total;2013T2;1.278,7
Mujeres;De 60 a 64 años;Total;2013T1;1.280,5
Mujeres;De 60 a 64 años;Total;2012T4;1.278,9
Mujeres;De 60 a 64 años;Total;2012T3;1.274,3
Mujeres;De 60 a 64 años;Total;2012T2;1.270,8
Mujeres;De 60 a 64 años;Total;2012T1;1.266,7
Mujeres;De 60 a 64 años;Total;2011T4;1.262,5
Mujeres;De 60 a 64 años;Total;2011T3;1.259,1
Mujeres;De 60 a 64 años;Total;2011T2;1.256,7
Mujeres;De 60 a 64 años;Total;2011T1;1.253,1
Mujeres;De 60 a 64 años;Total;2010T4;1.252,1
Mujeres;De 60 a 64 años;Total;2010T3;1.252,6
Mujeres;De 60 a 64 años;Total;2010T2;1.254,0
Mujeres;De 60 a 64 años;Total;2010T1;1.254,9
Mujeres;De 60 a 64 años;Total;2009T4;1.253,5
Mujeres;De 60 a 64 años;Total;2009T3;1.249,4
Mujeres;De 60 a 64 años;Total;2009T2;1.245,0
Mujeres;De 60 a 64 años;Total;2009T1;1.240,5
Mujeres;De 60 a 64 años;Total;2008T4;1.234,4
Mujeres;De 60 a 64 años;Total;2008T3;1.225,5
Mujeres;De 60 a 64 años;Total;2008T2;1.217,0
Mujeres;De 60 a 64 años;Total;2008T1;1.208,1
Mujeres;De 60 a 64 años;Total;2007T4;1.198,1
Mujeres;De 60 a 64 años;Total;2007T3;1.186,5
Mujeres;De 60 a 64 años;Total;2007T2;1.174,6
Mujeres;De 60 a 64 años;Total;2007T1;1.162,5
Mujeres;De 60 a 64 años;Total;2006T4;1.150,2
Mujeres;De 60 a 64 años;Total;2006T3;1.136,8
Mujeres;De 60 a 64 años;Total;2006T2;1.124,0
Mujeres;De 60 a 64 años;Total;2006T1;1.110,8
Mujeres;De 60 a 64 años;Total;2005T4;1.102,3
Mujeres;De 60 a 64 años;Total;2005T3;1.097,7
Mujeres;De 60 a 64 años;Total;2005T2;1.093,1
Mujeres;De 60 a 64 años;Total;2005T1;1.088,6
Mujeres;De 60 a 64 años;Total;2004T4;1.076,1
Mujeres;De 60 a 64 años;Total;2004T3;1.056,0
Mujeres;De 60 a 64 años;Total;2004T2;1.036,2
Mujeres;De 60 a 64 años;Total;2004T1;1.016,3
Mujeres;De 60 a 64 años;Total;2003T4;999,6
Mujeres;De 60 a 64 años;Total;2003T3;985,5
Mujeres;De 60 a 64 años;Total;2003T2;971,8
Mujeres;De 60 a 64 años;Total;2003T1;957,7
Mujeres;De 60 a 64 años;Total;2002T4;950,6
Mujeres;De 60 a 64 años;Total;2002T3;950,1
Mujeres;De 60 a 64 años;Total;2002T2;950,2
Mujeres;De 60 a 64 años;Total;2002T1;949,8
Mujeres;De 60 a 64 años;Activos;2025T4;967,7
Mujeres;De 60 a 64 años;Activos;2025T3;951,1
Mujeres;De 60 a 64 años;Activos;2025T2;935,0
Mujeres;De 60 a 64 años;Activos;2025T1;913,9
Mujeres;De 60 a 64 años;Activos;2024T4;879,1
Mujeres;De 60 a 64 años;Activos;2024T3;864,2
Mujeres;De 60 a 64 años;Activos;2024T2;881,6
Mujeres;De 60 a 64 años;Activos;2024T1;870,9
Mujeres;De 60 a 64 años;Activos;2023T4;871,3
Mujeres;De 60 a 64 años;Activos;2023T3;835,6
Mujeres;De 60 a 64 años;Activos;2023T2;828,5
Mujeres;De 60 a 64 años;Activos;2023T1;804,7
Mujeres;De 60 a 64 años;Activos;2022T4;780,2
Mujeres;De 60 a 64 años;Activos;2022T3;780,6
Mujeres;De 60 a 64 años;Activos;2022T2;778,4
Mujeres;De 60 a 64 años;Activos;2022T1;770,6
Mujeres;De 60 a 64 años;Activos;2021T4;752,5
Mujeres;De 60 a 64 años;Activos;2021T3;743,9
Mujeres;De 60 a 64 años;Activos;2021T2;723,0
Mujeres;De 60 a 64 años;Activos;2021T1;690,9
Mujeres;De 60 a 64 años;Activos;2020T4;681,7
Mujeres;De 60 a 64 años;Activos;2020T3;656,5
Mujeres;De 60 a 64 años;Activos;2020T2;633,9
Mujeres;De 60 a 64 años;Activos;2020T1;650,3
Mujeres;De 60 a 64 años;Activos;2019T4;636,4
Mujeres;De 60 a 64 años;Activos;2019T3;603,8
Mujeres;De 60 a 64 años;Activos;2019T2;603,4
Mujeres;De 60 a 64 años;Activos;2019T1;582,3
Mujeres;De 60 a 64 años;Activos;2018T4;571,9
Mujeres;De 60 a 64 años;Activos;2018T3;551,3
Mujeres;De 60 a 64 años;Activos;2018T2;551,9
Mujeres;De 60 a 64 años;Activos;2018T1;542,1
Mujeres;De 60 a 64 años;Activos;2017T4;535,7
Mujeres;De 60 a 64 años;Activos;2017T3;532,8
Mujeres;De 60 a 64 años;Activos;2017T2;528,8
Mujeres;De 60 a 64 años;Activos;2017T1;515,7
Mujeres;De 60 a 64 años;Activos;2016T4;516,4
Mujeres;De 60 a 64 años;Activos;2016T3;510,8
Mujeres;De 60 a 64 años;Activos;2016T2;509,0
Mujeres;De 60 a 64 años;Activos;2016T1;498,8
Mujeres;De 60 a 64 años;Activos;2015T4;490,9
Mujeres;De 60 a 64 años;Activos;2015T3;460,5
Mujeres;De 60 a 64 años;Activos;2015T2;459,3
Mujeres;De 60 a 64 años;Activos;2015T1;438,4
Mujeres;De 60 a 64 años;Activos;2014T4;436,3
Mujeres;De 60 a 64 años;Activos;2014T3;418,8
Mujeres;De 60 a 64 años;Activos;2014T2;429,3
Mujeres;De 60 a 64 años;Activos;2014T1;418,7
Mujeres;De 60 a 64 años;Activos;2013T4;404,2
Mujeres;De 60 a 64 años;Activos;2013T3;403,1
Mujeres;De 60 a 64 años;Activos;2013T2;385,2
Mujeres;De 60 a 64 años;Activos;2013T1;395,8
Mujeres;De 60 a 64 años;Activos;2012T4;389,0
Mujeres;De 60 a 64 años;Activos;2012T3;394,1
Mujeres;De 60 a 64 años;Activos;2012T2;397,2
Mujeres;De 60 a 64 años;Activos;2012T1;376,1
Mujeres;De 60 a 64 años;Activos;2011T4;379,0
Mujeres;De 60 a 64 años;Activos;2011T3;385,9
Mujeres;De 60 a 64 años;Activos;2011T2;369,7
Mujeres;De 60 a 64 años;Activos;2011T1;351,1
Mujeres;De 60 a 64 años;Activos;2010T4;356,0
Mujeres;De 60 a 64 años;Activos;2010T3;342,3
Mujeres;De 60 a 64 años;Activos;2010T2;339,4
Mujeres;De 60 a 64 años;Activos;2010T1;337,2
Mujeres;De 60 a 64 años;Activos;2009T4;328,1
Mujeres;De 60 a 64 años;Activos;2009T3;323,2
Mujeres;De 60 a 64 años;Activos;2009T2;328,6
Mujeres;De 60 a 64 años;Activos;2009T1;307,9
Mujeres;De 60 a 64 años;Activos;2008T4;302,2
Mujeres;De 60 a 64 años;Activos;2008T3;286,6
Mujeres;De 60 a 64 años;Activos;2008T2;284,8
Mujeres;De 60 a 64 años;Activos;2008T1;283,6
Mujeres;De 60 a 64 años;Activos;2007T4;272,2
Mujeres;De 60 a 64 años;Activos;2007T3;268,9
Mujeres;De 60 a 64 años;Activos;2007T2;276,5
Mujeres;De 60 a 64 años;Activos;2007T1;265,6
Mujeres;De 60 a 64 años;Activos;2006T4;252,3
Mujeres;De 60 a 64 años;Activos;2006T3;239,2
Mujeres;De 60 a 64 años;Activos;2006T2;242,0
Mujeres;De 60 a 64 años;Activos;2006T1;242,1
Mujeres;De 60 a 64 años;Activos;2005T4;229,7
Mujeres;De 60 a 64 años;Activos;2005T3;233,1
Mujeres;De 60 a 64 años;Activos;2005T2;222,3
Mujeres;De 60 a 64 años;Activos;2005T1;220,5
Mujeres;De 60 a 64 años;Activos;2004T4;210,1
Mujeres;De 60 a 64 años;Activos;2004T3;208,5
Mujeres;De 60 a 64 años;Activos;2004T2;205,5
Mujeres;De 60 a 64 años;Activos;2004T1;199,7
Mujeres;De 60 a 64 años;Activos;2003T4;189,4
