fecha,tasa_paro_total,ratio_asalariados,share_empleo_publico,tasa_autoempleo,share_labores_hogar,share_estudiantes,brecha_genero_empleo,dummy_2020Q2
2001-01-01,10.943533902110463,0.06953346892078116,-0.027676250181562168,-0.06502518157586579,-0.48366067601997287,0.7985880132711216,-0.17368371044845077,0
2001-04-01,10.352538365453247,-0.18643386055582312,-0.2700031838112871,0.15800515710860097,0.8036096871805398,0.8433733743798193,-0.3200703280219592,0
2001-07-01,10.29936361834717,0.0584159418755803,-0.11340781894232421,-0.04172527400037396,0.28762510028450095,-0.2804945290641143,0.07212460698861989,0
2001-10-01,10.634808704636022,0.5227046031494496,0.2422696396796553,-0.5205096862216081,0.5845476245992813,-1.553155336035914,-0.4302393787548908,0
2002-01-01,11.552393064700489,-0.0653537962022881,-0.03743091203829074,0.06940634882964858,-0.3165106476574593,0.7336888366383221,-0.35967776457607314,0
2002-04-01,11.146145774819557,0.2884937289037879,0.003661656193207463,-0.30639104842917675,-1.5905549629380147,0.36315581975161493,-0.6974028991793126,0
2002-07-01,11.488179625744822,0.3100757479439551,-0.15959385827612493,-0.32457148678977177,-0.36918826209782907,0.23124206779411338,-1.3464501121044812,0
2002-10-01,11.612386406787245,0.40734812671952625,0.22985301766028066,-0.43264490643947084,0.5787900500087702,-1.4846388066887144,-1.4354642328669023,0
2003-01-01,11.98947541861471,0.19410031125367766,0.07258313166138386,-0.11922257253731772,-0.4782778941845329,0.8451509366964878,-1.6368446726329786,0
2003-04-01,11.283555338302984,-0.08002113387793486,-0.025479259035524393,0.09462098666105945,-0.2122096832207241,0.26012145182047774,-0.8220106008498753,0
2003-07-01,11.297660039711465,0.25422764623178296,-0.04247780443028404,-0.27509120955243915,-0.15672426396525196,0.08860183119731602,-0.9277343000731051,0
2003-10-01,11.373718602002276,0.19467228305826723,0.015338426619022627,-0.278401962087937,0.7483295873388514,-1.684462334597356,-1.0095287392852477,0
2004-01-01,11.502988047808763,0.001781223527387965,-0.09196147439768687,0.06740839049142267,-0.5352981061213775,0.9787783363952514,-0.9468749237390561,0
2004-04-01,11.090222781437346,-0.19781794211816361,0.04316974654286554,0.21207956988140353,-0.14490231028721112,0.10348418517279612,-1.3038858606713397,0
2004-07-01,10.73654515371738,0.07142127669413867,-0.13744712574649753,-0.05503894409199006,-0.1432654546881338,-0.10651180799926507,-1.2211379394399415,0
2004-10-01,10.532860453751509,0.25802177606509247,0.24410678756996163,-0.2972285762933957,0.656735768713375,-1.5133662467037503,-1.15057456332028,0
2005-01-01,10.170491048740498,0.13871612595869465,0.049557056969625535,-0.11518904607230951,-0.8279054821274272,0.9955662349706351,-0.8520250530822935,0
2005-04-01,9.319110067819231,-1.078655360972661,-0.33848193002136995,1.0164585785760423,-1.0908170381103695,-0.39636032248284536,-0.789097362346606,0
2005-07-01,8.410514203795225,0.6981027492911664,-0.32392776131203327,-0.6751857619041992,1.0067772970270994,-0.4775931831265332,-1.2723737133640718,0
