fecha,tasa_paro_total,precio_petroleo_real2025,petroleo_yoy,petroleo__volatilidad_30d,IPRI_energia_2025,prima_energia,dummy_2020Q2
1995-07-01,20.51172455315163,-2.9485859810837383,-1.7156760906642747,-3.749809420336817,-0.3858392002605662,-0.6010315117846439,0
1995-10-01,20.597456499645645,0.8066125749461932,-2.17960898259471,-2.4608199976747738,0.1453160624357963,0.1639129288638017,0
1996-01-01,20.61841981500606,2.3041982788110005,7.090710011444217,8.58386768037055,0.5286498133440283,0.10889197111187343,0
1996-04-01,19.96068289336109,1.9087296017660051,20.0440292995827,13.196001815935073,0.17538145466389565,0.11959085537987235,0
1996-07-01,19.537076639740764,1.7465977956287126,19.12709011922611,-10.030995395984274,-0.06514168316087776,0.009245782551150938,0
1996-10-01,19.378132327929897,4.479644465619362,23.680174670558426,2.5868662686953456,1.3128554606268636,1.023275683390759,0
1997-01-01,19.082693263481712,-0.9570696046365015,11.224712577690456,-5.581618134522394,-0.4635081301831505,-0.5007018630391631,0
1997-04-01,18.51370897129391,-4.176858997454083,-17.103949250853866,1.0498137870745872,-0.7566457044070845,-0.8310331701191132,0
1997-07-01,18.09919803974216,2.0737764919029473,-21.2775235464904,-2.8950378887650956,0.15784330919749934,-0.09454273518259626,0
1997-10-01,17.862506795017826,-0.5128422041108252,-4.379441458412764,3.8402598273190343,0.35827925738481525,0.214817716368767,0
1998-01-01,17.186884124741443,-7.001273985629293,-22.526371522635035,9.043288125862883,-1.6059930348507976,-1.3350101240427037,0
1998-04-01,16.49615323010078,-1.7414199513804434,-29.06928326817234,9.37334219017292,-0.5712424523338235,-0.44637777774577714,0
1998-07-01,16.134076309935455,-2.0930906212190017,-28.448397392269385,-9.277459804878028,-0.5812642497431959,-0.36075854781112326,0
1998-10-01,15.782080508469882,-3.2058917629807233,-18.42097158530277,6.4102317839862835,-0.26808308070052433,0.04009356296359812,0
1999-01-01,14.64653992068178,0.9950384256399012,-11.495642850425948,0.06051312044995427,-0.5186280159346595,-0.500031149506647,0
1999-04-01,13.385196834676789,8.184431886447687,22.282806025188204,-8.005300186954884,0.8643800265577681,0.5190096500376313,0
1999-07-01,13.190383695837308,8.966135182726358,92.9534063803678,-6.153690793550766,1.7387818505248873,1.0878915255446522,0
1999-10-01,13.157624845342117,6.201373687185004,98.42739809597396,6.344515795830894,1.4606769724150048,1.0223222637548375,0
2000-01-01,12.75883658645816,7.204637228883179,65.7378573624335,-5.719875170185663,1.8690652168466393,1.0295495323823314,0
2000-04-01,11.790626584315286,2.0848613556893767,25.20894911248908,5.990885976363575,1.287800967103454,0.63691064212321,0
2000-07-01,11.60959265249797,8.601169945481061,25.085249617259805,6.685426316887842,1.7538145466389423,1.22778889624675,0
2000-10-01,11.478550097478172,-0.33294525008474096,11.86619183344272,-0.8391474668157102,1.5659058452133365,0.9840895955371245,0
2001-01-01,10.943533902110463,-10.98121921023364,-9.180534225680091,-3.2591231791462647,-2.813619622679326,-2.7764258898233134,0
2001-04-01,10.352538365453247,5.033263929163034,-11.296638101834166,-10.540075431465397,0.5562097562197721,0.3357040542876959,0
2001-07-01,10.29936361834717,-5.148951337527215,-7.932080921819669,6.396517174395143,-0.45098088342143683,-0.3765934177094188,0
2001-10-01,10.634808704636022,-11.748767970709174,-25.09762828577882,23.82105247184085,-1.7262546037631878,-1.2932132855110279,0
2002-01-01,11.552393064700489,4.125234467055122,-21.285086189582973,-19.510280171273507,0.3983664470222763,0.16457726907018966,0
2002-04-01,11.146145774819557,4.256411986638113,3.472918776192376,-3.602559755991134,0.7566457044070845,0.32094769095092346,0
2002-07-01,11.488179625744822,0.33890636484871806,40.996456089440336,-10.326327100871318,0.0,-0.05579059928401975,0
2002-10-01,11.612386406787245,-1.523254547456311,20.52080398647686,1.1939018244148016,0.4635081301831505,0.37583718845111846,0
2003-01-01,11.98947541861471,3.889498396924999,25.4873008686334,4.789674244415654,1.4732042191767079,0.745269733280443,0
2003-04-01,11.283555338302984,-10.761080606001393,-4.704573810746679,3.52280767381702,-2.084533861148003,-1.7019697517718644,0
2003-07-01,11.297660039711465,3.789159126982156,5.103750810902786,-4.159167709030072,-0.06514168316087421,-0.13952914887290646,0
2003-10-01,11.373718602002276,-1.3660353000415455,-0.3795744201351654,1.2247553290439441,0.09520707538897,0.007536133656945054,0
2004-01-01,11.502988047808763,1.275154326066179,18.64974949080796,2.2548105023099723,0.42342094054568946,-0.19824573719054328,0
2004-04-01,11.090222781437346,5.116295833896295,23.377580536328544,-0.8189111186601394,1.1274522085535992,0.1869821063372541,0
2004-07-01,10.73654515371738,7.029879666267384,38.88138650126589,-2.54321495778456,1.195099341066836,0.6478201290426249,0
2004-10-01,10.532860453751509,-0.5167392241415172,37.1133505717355,6.798518715128072,1.2076265878285142,0.7506750127403521,0
2005-01-01,10.170491048740498,3.9095880202734676,31.249245312656026,-4.823937753231007,7.105427357601002e-15,-0.5419658216161949,0
2005-04-01,9.319110067819231,5.714171039482544,17.140927567429053,-2.2675500127464367,1.9642722922356128,1.2549346727673463,0
