fecha,tasa_paro_total,ed_activo_total,credito_privado_share,crecimiento_credito_yoy,ed_pasivo_depositos_total,crecimiento_depositos_yoy,ed_pasivo_sector_privado_share,dummy_2020Q2
2016-01-01,20.99557425178564,-4.827570972194151,0.12534798844221484,-1.4354057339090671,-50395.804535116535,-1.2594346960932645,0.9007984231330823,0
2016-04-01,19.99807656159156,-4.874945002495923,-0.9405423583525518,-1.3287180543295918,21826.160728311632,-0.9722391367812055,-0.529673429107703,0
2016-07-01,18.9108161219872,-1.3744072822742703,-0.25579046779068193,1.476321002455315,-35928.30045448849,1.5211651223428824,0.5455330203829902,0
2016-10-01,18.63104999142703,-3.5715334260935205,0.3229166040964131,-1.1702722291335275,-40260.12312562112,-2.1712360483293502,0.9340819890037722,0
2017-01-01,18.75002754116854,-5.42567146957218,0.8002753370825957,-0.49666219938667755,-82409.28127458412,-1.432527568687414,0.8500996880445086,0
2017-04-01,17.222671993523296,-6.246146161517874,-0.019776382478880805,1.005257304064222,31166.733625988476,0.43988326546926526,-0.8168475426555659,0
2017-07-01,16.380827798726123,-5.942071529136261,-0.3613680330978113,0.10736841686465048,-6512.015284145251,1.1600269388730826,-0.5089441484069255,0
2017-10-01,16.545940935906277,-3.688557959429095,-0.6480145606398295,0.30208884222943055,-1571.43772811722,1.5879293273289736,-0.2840303531294097,0
2018-01-01,16.744815904509423,-0.7586200762519923,-0.052954637431909646,1.1636657040903562,-49260.85843177792,1.380535628342472,-0.578274460697159,0
2018-04-01,15.284529346331382,-1.327451178089667,-0.5683141410760868,-1.6824760453356356,9161.593903468922,-0.9490572799981667,-0.34631321892562994,0
2018-07-01,14.553251072022402,-2.576219022097892,0.06435281713656593,-0.36243801489183003,-33047.157253638376,-1.1729954155863198,1.233405900565728,0
2018-10-01,14.448880357166283,-4.449303920486402,0.08090992760498494,-0.3796116396640903,-30232.029833342414,-1.26356010599814,0.4028576216174713,0
2019-01-01,14.695097107157409,-4.019248909768846,-0.155206982510812,0.2159191567389751,-10885.888403603341,1.6254063311199936,0.434526819716055,0
2019-04-01,14.024440537431357,-1.1897791502073707,-1.0806781466369912,1.6900934674928036,59078.139467770234,2.248176358460996,-0.0942808779387434,0
2019-07-01,13.921961825481729,0.2725970129048072,0.22351411705533053,1.7743495786124885,-15520.805149953347,0.7867926073957809,1.102181177577009,0
2019-10-01,13.782665768519957,2.2218752983989676,-0.7387191429065112,0.11600812859727805,-31160.342108547222,-0.04125397134784331,0.7410433814924744,0
2020-01-01,14.407918484146071,0.8876529853274695,0.24635334305119017,-0.42455564794590117,-13083.77483302448,-0.1014938747156745,0.49456941432224255,0
