Sexo;Grupos de edad (4);Relación con la actividad económica;Periodo;Total
Mujeres;De 25 a 54 años;Activos;1992TIII;3.869,2
Mujeres;De 25 a 54 años;Activos;1992TII;3.861,4
Mujeres;De 25 a 54 años;Activos;1992TI;3.816,4
Mujeres;De 25 a 54 años;Activos;1991TIV;3.760,0
Mujeres;De 25 a 54 años;Activos;1991TIII;3.718,3
Mujeres;De 25 a 54 años;Activos;1991TII;3.657,2
Mujeres;De 25 a 54 años;Activos;1991TI;3.635,1
Mujeres;De 25 a 54 años;Activos;1990TIV;3.588,5
Mujeres;De 25 a 54 años;Activos;1990TIII;3.516,4
Mujeres;De 25 a 54 años;Activos;1990TII;3.484,3
Mujeres;De 25 a 54 años;Activos;1990TI;3.456,0
Mujeres;De 25 a 54 años;Activos;1989TIV;3.414,8
Mujeres;De 25 a 54 años;Activos;1989TIII;3.352,8
Mujeres;De 25 a 54 años;Activos;1989TII;3.312,3
Mujeres;De 25 a 54 años;Activos;1989TI;3.259,3
Mujeres;De 25 a 54 años;Activos;1988TIV;3.191,3
Mujeres;De 25 a 54 años;Activos;1988TIII;3.193,0
Mujeres;De 25 a 54 años;Activos;1988TII;3.172,6
Mujeres;De 25 a 54 años;Activos;1988TI;3.174,9
Mujeres;De 25 a 54 años;Activos;1987TIV;3.114,0
Mujeres;De 25 a 54 años;Activos;1987TIII;3.045,4
Mujeres;De 25 a 54 años;Activos;1987TII;2.925,0
Mujeres;De 25 a 54 años;Activos;1987TI;2.758,4
Mujeres;De 25 a 54 años;Activos;1986TIV;2.705,9
Mujeres;De 25 a 54 años;Activos;1986TIII;2.633,3
Mujeres;De 25 a 54 años;Activos;1986TII;2.594,7
Mujeres;De 25 a 54 años;Activos;1986TI;2.577,5
Mujeres;De 25 a 54 años;Activos;1985TIV;2.553,6
Mujeres;De 25 a 54 años;Activos;1985TIII;2.507,4
Mujeres;De 25 a 54 años;Activos;1985TII;2.485,2
Mujeres;De 25 a 54 años;Activos;1985TI;2.484,7
Mujeres;De 25 a 54 años;Activos;1984TIV;2.449,0
Mujeres;De 25 a 54 años;Activos;1984TIII;2.415,5
Mujeres;De 25 a 54 años;Activos;1984TII;2.393,6
Mujeres;De 25 a 54 años;Activos;1984TI;2.397,1
Mujeres;De 25 a 54 años;Activos;1983TIV;2.396,1
Mujeres;De 25 a 54 años;Activos;1983TIII;2.353,8
Mujeres;De 25 a 54 años;Activos;1983TII;2.317,2
Mujeres;De 25 a 54 años;Activos;1983TI;2.301,6
Mujeres;De 25 a 54 años;Activos;1982TIV;2.278,9
Mujeres;De 25 a 54 años;Activos;1982TIII;2.240,0
Mujeres;De 25 a 54 años;Activos;1982TII;2.183,2
Mujeres;De 25 a 54 años;Activos;1982TI;2.167,2
Mujeres;De 25 a 54 años;Activos;1981TIV;2.141,9
Mujeres;De 25 a 54 años;Activos;1981TIII;2.095,6
Mujeres;De 25 a 54 años;Activos;1981TII;2.077,8
Mujeres;De 25 a 54 años;Activos;1981TI;2.091,4
Mujeres;De 25 a 54 años;Activos;1980TIV;2.096,9
Mujeres;De 25 a 54 años;Activos;1980TIII;2.078,7
Mujeres;De 25 a 54 años;Activos;1980TII;2.079,7
Mujeres;De 25 a 54 años;Activos;1980TI;2.094,7
Mujeres;De 25 a 54 años;Activos;1979TIV;2.070,3
Mujeres;De 25 a 54 años;Activos;1979TIII;2.042,1
Mujeres;De 25 a 54 años;Activos;1979TII;2.017,3
Mujeres;De 25 a 54 años;Activos;1979TI;2.037,6
Mujeres;De 25 a 54 años;Activos;1978TIV;1.990,6
Mujeres;De 25 a 54 años;Activos;1978TIII;1.964,5
Mujeres;De 25 a 54 años;Activos;1978TII;1.981,8
Mujeres;De 25 a 54 años;Activos;1978TI;2.010,5
Mujeres;De 25 a 54 años;Activos;1977TIV;2.000,5
Mujeres;De 25 a 54 años;Activos;1977TIII;1.947,9
Mujeres;De 25 a 54 años;Activos;1977TII;1.948,1
Mujeres;De 25 a 54 años;Activos;1977TI;1.972,1
Mujeres;De 25 a 54 años;Activos;1976TIV;1.965,3
Mujeres;De 25 a 54 años;Activos;1976TIII;1.983,0
Mujeres;De 25 a 54 años;Ocupados;1995TIV;3.303,0
Mujeres;De 25 a 54 años;Ocupados;1995TIII;3.258,5
Mujeres;De 25 a 54 años;Ocupados;1995TII;3.211,6
Mujeres;De 25 a 54 años;Ocupados;1995TI;3.152,7
Mujeres;De 25 a 54 años;Ocupados;1994TIV;3.120,8
Mujeres;De 25 a 54 años;Ocupados;1994TIII;3.090,0
Mujeres;De 25 a 54 años;Ocupados;1994TII;3.049,5
Mujeres;De 25 a 54 años;Ocupados;1994TI;3.015,0
Mujeres;De 25 a 54 años;Ocupados;1993TIV;3.008,0
Mujeres;De 25 a 54 años;Ocupados;1993TIII;3.018,9
Mujeres;De 25 a 54 años;Ocupados;1993TII;2.987,4
Mujeres;De 25 a 54 años;Ocupados;1993TI;2.946,3
Mujeres;De 25 a 54 años;Ocupados;1992TIV;2.973,5
Mujeres;De 25 a 54 años;Ocupados;1992TIII;2.980,4
Mujeres;De 25 a 54 años;Ocupados;1992TII;2.984,7
Mujeres;De 25 a 54 años;Ocupados;1992TI;2.952,9
Mujeres;De 25 a 54 años;Ocupados;1991TIV;2.929,5
Mujeres;De 25 a 54 años;Ocupados;1991TIII;2.918,1
Mujeres;De 25 a 54 años;Ocupados;1991TII;2.896,1
Mujeres;De 25 a 54 años;Ocupados;1991TI;2.866,0
Mujeres;De 25 a 54 años;Ocupados;1990TIV;2.838,9
Mujeres;De 25 a 54 años;Ocupados;1990TIII;2.791,8
Mujeres;De 25 a 54 años;Ocupados;1990TII;2.749,4
Mujeres;De 25 a 54 años;Ocupados;1990TI;2.720,8
Mujeres;De 25 a 54 años;Ocupados;1989TIV;2.682,3
Mujeres;De 25 a 54 años;Ocupados;1989TIII;2.634,4
Mujeres;De 25 a 54 años;Ocupados;1989TII;2.605,4
Mujeres;De 25 a 54 años;Ocupados;1989TI;2.547,8
Mujeres;De 25 a 54 años;Ocupados;1988TIV;2.498,2
Mujeres;De 25 a 54 años;Ocupados;1988TIII;2.488,6
Mujeres;De 25 a 54 años;Ocupados;1988TII;2.466,0
Mujeres;De 25 a 54 años;Ocupados;1988TI;2.477,5
Mujeres;De 25 a 54 años;Ocupados;1987TIV;2.455,4
Mujeres;De 25 a 54 años;Ocupados;1987TIII;2.397,7
Mujeres;De 25 a 54 años;Ocupados;1987TII;2.313,4
Mujeres;De 25 a 54 años;Ocupados;1987TI;2.247,7
Mujeres;De 25 a 54 años;Ocupados;1986TIV;2.231,9
Mujeres;De 25 a 54 años;Ocupados;1986TIII;2.183,6
Mujeres;De 25 a 54 años;Ocupados;1986TII;2.152,9
Mujeres;De 25 a 54 años;Ocupados;1986TI;2.131,8
Mujeres;De 25 a 54 años;Ocupados;1985TIV;2.123,5
Mujeres;De 25 a 54 años;Ocupados;1985TIII;2.091,2
Mujeres;De 25 a 54 años;Ocupados;1985TII;2.080,8
Mujeres;De 25 a 54 años;Ocupados;1985TI;2.102,8
Mujeres;De 25 a 54 años;Ocupados;1984TIV;2.084,2
Mujeres;De 25 a 54 años;Ocupados;1984TIII;2.073,2
Mujeres;De 25 a 54 años;Ocupados;1984TII;2.066,9
Mujeres;De 25 a 54 años;Ocupados;1984TI;2.077,8
Mujeres;De 25 a 54 años;Ocupados;1983TIV;2.094,0
Mujeres;De 25 a 54 años;Ocupados;1983TIII;2.084,0
Mujeres;De 25 a 54 años;Ocupados;1983TII;2.051,4
Mujeres;De 25 a 54 años;Ocupados;1983TI;2.023,8
Mujeres;De 25 a 54 años;Ocupados;1982TIV;2.027,0
Mujeres;De 25 a 54 años;Ocupados;1982TIII;2.006,6
Mujeres;De 25 a 54 años;Ocupados;1982TII;1.965,0
Mujeres;De 25 a 54 años;Ocupados;1982TI;1.945,8
Mujeres;De 25 a 54 años;Ocupados;1981TIV;1.944,7
Mujeres;De 25 a 54 años;Ocupados;1981TIII;1.930,8
Mujeres;De 25 a 54 años;Ocupados;1981TII;1.925,6
Mujeres;De 25 a 54 años;Ocupados;1981TI;1.944,1
Mujeres;De 25 a 54 años;Ocupados;1980TIV;1.957,7
Mujeres;De 25 a 54 años;Ocupados;1980TIII;1.949,2
Mujeres;De 25 a 54 años;Ocupados;1980TII;1.951,1
Mujeres;De 25 a 54 años;Ocupados;1980TI;1.967,8
Mujeres;De 25 a 54 años;Ocupados;1979TIV;1.955,9
Mujeres;De 25 a 54 años;Ocupados;1979TIII;1.943,8
Mujeres;De 25 a 54 años;Ocupados;1979TII;1.926,4
Mujeres;De 25 a 54 años;Ocupados;1979TI;1.946,7
Mujeres;De 25 a 54 años;Ocupados;1978TIV;1.911,4
Mujeres;De 25 a 54 años;Ocupados;1978TIII;1.887,7
Mujeres;De 25 a 54 años;Ocupados;1978TII;1.908,1
Mujeres;De 25 a 54 años;Ocupados;1978TI;1.939,9
Mujeres;De 25 a 54 años;Ocupados;1977TIV;1.943,5
Mujeres;De 25 a 54 años;Ocupados;1977TIII;1.897,7
Mujeres;De 25 a 54 años;Ocupados;1977TII;1.903,6
Mujeres;De 25 a 54 años;Ocupados;1977TI;1.925,0
Mujeres;De 25 a 54 años;Ocupados;1976TIV;1.918,7
Mujeres;De 25 a 54 años;Ocupados;1976TIII;1.935,4
Mujeres;De 25 a 54 años;Parados;1995TIV;1.249,9
Mujeres;De 25 a 54 años;Parados;1995TIII;1.232,9
Mujeres;De 25 a 54 años;Parados;1995TII;1.239,4
Mujeres;De 25 a 54 años;Parados;1995TI;1.264,2
Mujeres;De 25 a 54 años;Parados;1994TIV;1.265,6
Mujeres;De 25 a 54 años;Parados;1994TIII;1.225,3
Mujeres;De 25 a 54 años;Parados;1994TII;1.236,9
Mujeres;De 25 a 54 años;Parados;1994TI;1.198,8
Mujeres;De 25 a 54 años;Parados;1993TIV;1.162,2
Mujeres;De 25 a 54 años;Parados;1993TIII;1.070,2
Mujeres;De 25 a 54 años;Parados;1993TII;1.047,7
Mujeres;De 25 a 54 años;Parados;1993TI;1.027,8
Mujeres;De 25 a 54 años;Parados;1992TIV;968,6
Mujeres;De 25 a 54 años;Parados;1992TIII;888,8
Mujeres;De 25 a 54 años;Parados;1992TII;876,8
Mujeres;De 25 a 54 años;Parados;1992TI;863,5
Mujeres;De 25 a 54 años;Parados;1991TIV;830,5
Mujeres;De 25 a 54 años;Parados;1991TIII;800,2
Mujeres;De 25 a 54 años;Parados;1991TII;761,0
Mujeres;De 25 a 54 años;Parados;1991TI;769,1
Mujeres;De 25 a 54 años;Parados;1990TIV;749,6
Mujeres;De 25 a 54 años;Parados;1990TIII;724,6
Mujeres;De 25 a 54 años;Parados;1990TII;735,0
Mujeres;De 25 a 54 años;Parados;1990TI;735,2
Mujeres;De 25 a 54 años;Parados;1989TIV;732,5
Mujeres;De 25 a 54 años;Parados;1989TIII;718,4
Mujeres;De 25 a 54 años;Parados;1989TII;707,0
Mujeres;De 25 a 54 años;Parados;1989TI;711,5
Mujeres;De 25 a 54 años;Parados;1988TIV;693,1
Mujeres;De 25 a 54 años;Parados;1988TIII;704,4
Mujeres;De 25 a 54 años;Parados;1988TII;706,6
Mujeres;De 25 a 54 años;Parados;1988TI;697,4
Mujeres;De 25 a 54 años;Parados;1987TIV;658,6
Mujeres;De 25 a 54 años;Parados;1987TIII;647,6
Mujeres;De 25 a 54 años;Parados;1987TII;611,7
Mujeres;De 25 a 54 años;Parados;1987TI;510,7
Mujeres;De 25 a 54 años;Parados;1986TIV;473,9
Mujeres;De 25 a 54 años;Parados;1986TIII;449,7
Mujeres;De 25 a 54 años;Parados;1986TII;441,7
Mujeres;De 25 a 54 años;Parados;1986TI;445,7
Mujeres;De 25 a 54 años;Parados;1985TIV;430,2
Mujeres;De 25 a 54 años;Parados;1985TIII;416,2
Mujeres;De 25 a 54 años;Parados;1985TII;404,4
Mujeres;De 25 a 54 años;Parados;1985TI;381,8
Mujeres;De 25 a 54 años;Parados;1984TIV;364,7
Mujeres;De 25 a 54 años;Parados;1984TIII;342,3
Mujeres;De 25 a 54 años;Parados;1984TII;326,6
Mujeres;De 25 a 54 años;Parados;1984TI;319,3
Mujeres;De 25 a 54 años;Parados;1983TIV;302,1
Mujeres;De 25 a 54 años;Parados;1983TIII;269,7
Mujeres;De 25 a 54 años;Parados;1983TII;265,7
Mujeres;De 25 a 54 años;Parados;1983TI;277,9
Mujeres;De 25 a 54 años;Parados;1982TIV;252,0
Mujeres;De 25 a 54 años;Parados;1982TIII;233,5
Mujeres;De 25 a 54 años;Parados;1982TII;218,2
Mujeres;De 25 a 54 años;Parados;1982TI;221,4
Mujeres;De 25 a 54 años;Parados;1981TIV;197,3
Mujeres;De 25 a 54 años;Parados;1981TIII;164,7
Mujeres;De 25 a 54 años;Parados;1981TII;152,2
Mujeres;De 25 a 54 años;Parados;1981TI;147,3
Mujeres;De 25 a 54 años;Parados;1980TIV;139,3
Mujeres;De 25 a 54 años;Parados;1980TIII;129,5
Mujeres;De 25 a 54 años;Parados;1980TII;128,6
Mujeres;De 25 a 54 años;Parados;1980TI;126,9
Mujeres;De 25 a 54 años;Parados;1979TIV;114,5
Mujeres;De 25 a 54 años;Parados;1979TIII;98,3
Mujeres;De 25 a 54 años;Parados;1979TII;90,9
Mujeres;De 25 a 54 años;Parados;1979TI;90,9
Mujeres;De 25 a 54 años;Parados;1978TIV;79,2
Mujeres;De 25 a 54 años;Parados;1978TIII;76,8
Mujeres;De 25 a 54 años;Parados;1978TII;73,7
Mujeres;De 25 a 54 años;Parados;1978TI;70,6
Mujeres;De 25 a 54 años;Parados;1977TIV;57,1
Mujeres;De 25 a 54 años;Parados;1977TIII;50,2
Mujeres;De 25 a 54 años;Parados;1977TII;44,5
Mujeres;De 25 a 54 años;Parados;1977TI;47,2
Mujeres;De 25 a 54 años;Parados;1976TIV;46,5
Mujeres;De 25 a 54 años;Parados;1976TIII;47,7
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1995TIV;216,7
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1995TIII;214,2
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1995TII;213,0
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1995TI;224,9
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1994TIV;223,2
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1994TIII;216,5
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1994TII;206,4
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1994TI;201,5
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1993TIV;201,9
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1993TIII;194,8
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1993TII;189,8
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1993TI;186,0
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1992TIV;189,1
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1992TIII;169,1
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1992TII;183,4
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1992TI;198,0
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1991TIV;189,5
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1991TIII;183,0
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1991TII;176,2
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1991TI;172,6
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1990TIV;166,5
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1990TIII;175,8
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1990TII;175,0
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1990TI;182,4
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1989TIV;182,1
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1989TIII;188,8
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1989TII;181,1
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1989TI;178,8
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1988TIV;180,4
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1988TIII;181,3
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1988TII;189,2
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1988TI;176,8
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1987TIV;169,4
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1987TIII;165,1
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1987TII;166,1
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1987TI;175,0
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1986TIV;167,9
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1986TIII;162,3
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1986TII;157,7
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1986TI;154,0
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1985TIV;156,2
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1985TIII;151,0
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1985TII;140,7
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1985TI;121,5
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1984TIV;118,9
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1984TIII;111,9
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1984TII;102,6
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1984TI;107,8
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1983TIV;98,7
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1983TIII;94,8
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1983TII;94,4
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1983TI;97,6
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1982TIV;89,7
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1982TIII;78,9
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1982TII;68,9
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1982TI;69,1
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1981TIV;65,5
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1981TIII;54,0
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1981TII;51,4
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1981TI;42,6
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1980TIV;46,0
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1980TIII;46,3
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1980TII;42,0
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1980TI;45,2
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1979TIV;43,6
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1979TIII;41,0
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1979TII;39,0
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1979TI;30,5
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1978TIV;29,8
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1978TIII;30,1
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1978TII;30,2
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1978TI;28,4
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1977TIV;22,8
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1977TIII;24,0
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1977TII;18,0
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1977TI;20,4
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1976TIV;22,7
Mujeres;De 25 a 54 años;Parados que buscan primer empleo;1976TIII;21,6
Mujeres;De 25 a 54 años;Inactivos;1995TIV;3.509,8
Mujeres;De 25 a 54 años;Inactivos;1995TIII;3.536,9
Mujeres;De 25 a 54 años;Inactivos;1995TII;3.543,0
Mujeres;De 25 a 54 años;Inactivos;1995TI;3.542,8
Mujeres;De 25 a 54 años;Inactivos;1994TIV;3.540,1
Mujeres;De 25 a 54 años;Inactivos;1994TIII;3.579,4
Mujeres;De 25 a 54 años;Inactivos;1994TII;3.576,5
Mujeres;De 25 a 54 años;Inactivos;1994TI;3.617,3
Mujeres;De 25 a 54 años;Inactivos;1993TIV;3.631,3
Mujeres;De 25 a 54 años;Inactivos;1993TIII;3.687,2
Mujeres;De 25 a 54 años;Inactivos;1993TII;3.716,1
Mujeres;De 25 a 54 años;Inactivos;1993TI;3.751,8
Mujeres;De 25 a 54 años;Inactivos;1992TIV;3.758,7
Mujeres;De 25 a 54 años;Inactivos;1992TIII;3.806,5
Mujeres;De 25 a 54 años;Inactivos;1992TII;3.789,2
Mujeres;De 25 a 54 años;Inactivos;1992TI;3.809,0
Mujeres;De 25 a 54 años;Inactivos;1991TIV;3.841,8
Mujeres;De 25 a 54 años;Inactivos;1991TIII;3.861,3
Mujeres;De 25 a 54 años;Inactivos;1991TII;3.900,6
Mujeres;De 25 a 54 años;Inactivos;1991TI;3.900,6
Mujeres;De 25 a 54 años;Inactivos;1990TIV;3.908,3
Mujeres;De 25 a 54 años;Inactivos;1990TIII;3.972,1
Mujeres;De 25 a 54 años;Inactivos;1990TII;3.996,1
Mujeres;De 25 a 54 años;Inactivos;1990TI;4.016,1
Mujeres;De 25 a 54 años;Inactivos;1989TIV;4.050,3
Mujeres;De 25 a 54 años;Inactivos;1989TIII;4.093,4
Mujeres;De 25 a 54 años;Inactivos;1989TII;4.115,0
Mujeres;De 25 a 54 años;Inactivos;1989TI;4.149,4
Mujeres;De 25 a 54 años;Inactivos;1988TIV;4.199,0
Mujeres;De 25 a 54 años;Inactivos;1988TIII;4.179,1
Mujeres;De 25 a 54 años;Inactivos;1988TII;4.181,4
Mujeres;De 25 a 54 años;Inactivos;1988TI;4.135,8
Mujeres;De 25 a 54 años;Inactivos;1987TIV;4.179,5
Mujeres;De 25 a 54 años;Inactivos;1987TIII;4.231,4
Mujeres;De 25 a 54 años;Inactivos;1987TII;4.335,1
Mujeres;De 25 a 54 años;Inactivos;1987TI;4.479,1
Mujeres;De 25 a 54 años;Inactivos;1986TIV;4.514,8
Mujeres;De 25 a 54 años;Inactivos;1986TIII;4.568,2
Mujeres;De 25 a 54 años;Inactivos;1986TII;4.591,9
Mujeres;De 25 a 54 años;Inactivos;1986TI;4.597,1
Mujeres;De 25 a 54 años;Inactivos;1985TIV;4.616,0
Mujeres;De 25 a 54 años;Inactivos;1985TIII;4.646,2
Mujeres;De 25 a 54 años;Inactivos;1985TII;4.655,8
Mujeres;De 25 a 54 años;Inactivos;1985TI;4.634,7
Mujeres;De 25 a 54 años;Inactivos;1984TIV;4.656,2
Mujeres;De 25 a 54 años;Inactivos;1984TIII;4.673,6
Mujeres;De 25 a 54 años;Inactivos;1984TII;4.680,3
Mujeres;De 25 a 54 años;Inactivos;1984TI;4.667,1
Mujeres;De 25 a 54 años;Inactivos;1983TIV;4.650,3
Mujeres;De 25 a 54 años;Inactivos;1983TIII;4.679,4
Mujeres;De 25 a 54 años;Inactivos;1983TII;4.702,3
Mujeres;De 25 a 54 años;Inactivos;1983TI;4.707,4
Mujeres;De 25 a 54 años;Inactivos;1982TIV;4.722,6
Mujeres;De 25 a 54 años;Inactivos;1982TIII;4.743,4
Mujeres;De 25 a 54 años;Inactivos;1982TII;4.789,7
Mujeres;De 25 a 54 años;Inactivos;1982TI;4.796,0
Mujeres;De 25 a 54 años;Inactivos;1981TIV;4.804,5
Mujeres;De 25 a 54 años;Inactivos;1981TIII;4.847,6
Mujeres;De 25 a 54 años;Inactivos;1981TII;4.855,1
Mujeres;De 25 a 54 años;Inactivos;1981TI;4.838,1
Mujeres;De 25 a 54 años;Inactivos;1980TIV;4.800,8
Mujeres;De 25 a 54 años;Inactivos;1980TIII;4.804,7
Mujeres;De 25 a 54 años;Inactivos;1980TII;4.788,6
Mujeres;De 25 a 54 años;Inactivos;1980TI;4.761,1
Mujeres;De 25 a 54 años;Inactivos;1979TIV;4.774,7
Mujeres;De 25 a 54 años;Inactivos;1979TIII;4.798,7
Mujeres;De 25 a 54 años;Inactivos;1979TII;4.812,1
Mujeres;De 25 a 54 años;Inactivos;1979TI;4.783,9
Mujeres;De 25 a 54 años;Inactivos;1978TIV;4.822,1
Mujeres;De 25 a 54 años;Inactivos;1978TIII;4.843,9
Mujeres;De 25 a 54 años;Inactivos;1978TII;4.822,4
Mujeres;De 25 a 54 años;Inactivos;1978TI;4.781,0
Mujeres;De 25 a 54 años;Inactivos;1977TIV;4.787,3
Mujeres;De 25 a 54 años;Inactivos;1977TIII;4.836,5
Mujeres;De 25 a 54 años;Inactivos;1977TII;4.830,0
Mujeres;De 25 a 54 años;Inactivos;1977TI;4.795,4
Mujeres;De 25 a 54 años;Inactivos;1976TIV;4.796,2
Mujeres;De 25 a 54 años;Inactivos;1976TIII;4.783,6
Mujeres;De 55 y más años;Población de 16 y más años;1995TIV;5.538,7
Mujeres;De 55 y más años;Población de 16 y más años;1995TIII;5.529,1
Mujeres;De 55 y más años;Población de 16 y más años;1995TII;5.519,4
Mujeres;De 55 y más años;Población de 16 y más años;1995TI;5.509,8
Mujeres;De 55 y más años;Población de 16 y más años;1994TIV;5.500,6
Mujeres;De 55 y más años;Población de 16 y más años;1994TIII;5.491,7
Mujeres;De 55 y más años;Población de 16 y más años;1994TII;5.482,8
Mujeres;De 55 y más años;Población de 16 y más años;1994TI;5.473,9
Mujeres;De 55 y más años;Población de 16 y más años;1993TIV;5.464,2
Mujeres;De 55 y más años;Población de 16 y más años;1993TIII;5.452,8
Mujeres;De 55 y más años;Población de 16 y más años;1993TII;5.441,6
Mujeres;De 55 y más años;Población de 16 y más años;1993TI;5.430,2
Mujeres;De 55 y más años;Población de 16 y más años;1992TIV;5.418,9
Mujeres;De 55 y más años;Población de 16 y más años;1992TIII;5.407,6
Mujeres;De 55 y más años;Población de 16 y más años;1992TII;5.396,3
Mujeres;De 55 y más años;Población de 16 y más años;1992TI;5.384,9
Mujeres;De 55 y más años;Población de 16 y más años;1991TIV;5.371,6
Mujeres;De 55 y más años;Población de 16 y más años;1991TIII;5.355,9
Mujeres;De 55 y más años;Población de 16 y más años;1991TII;5.340,4
Mujeres;De 55 y más años;Población de 16 y más años;1991TI;5.324,8
Mujeres;De 55 y más años;Población de 16 y más años;1990TIV;5.339,7
Mujeres;De 55 y más años;Población de 16 y más años;1990TIII;5.324,2
Mujeres;De 55 y más años;Población de 16 y más años;1990TII;5.308,9
Mujeres;De 55 y más años;Población de 16 y más años;1990TI;5.293,4
Mujeres;De 55 y más años;Población de 16 y más años;1989TIV;5.276,8
Mujeres;De 55 y más años;Población de 16 y más años;1989TIII;5.250,0
Mujeres;De 55 y más años;Población de 16 y más años;1989TII;5.223,4
Mujeres;De 55 y más años;Población de 16 y más años;1989TI;5.196,8
Mujeres;De 55 y más años;Población de 16 y más años;1988TIV;5.170,3
Mujeres;De 55 y más años;Población de 16 y más años;1988TIII;5.143,4
Mujeres;De 55 y más años;Población de 16 y más años;1988TII;5.116,5
Mujeres;De 55 y más años;Población de 16 y más años;1988TI;5.075,8
Mujeres;De 55 y más años;Población de 16 y más años;1987TIV;5.048,5
Mujeres;De 55 y más años;Población de 16 y más años;1987TIII;5.020,9
Mujeres;De 55 y más años;Población de 16 y más años;1987TII;4.993,3
Mujeres;De 55 y más años;Población de 16 y más años;1987TI;4.962,9
Mujeres;De 55 y más años;Población de 16 y más años;1986TIV;4.934,5
Mujeres;De 55 y más años;Población de 16 y más años;1986TIII;4.904,4
