Sexo;Nivel de formación alcanzado;Edad;Periodo;Total
Hombres;Analfabetos;De 40 a 44 años;2016T2;11,7
Hombres;Analfabetos;De 40 a 44 años;2016T1;12,5
Hombres;Analfabetos;De 40 a 44 años;2015T4;9,0
Hombres;Analfabetos;De 40 a 44 años;2015T3;9,0
Hombres;Analfabetos;De 40 a 44 años;2015T2;9,9
Hombres;Analfabetos;De 40 a 44 años;2015T1;12,7
Hombres;Analfabetos;De 40 a 44 años;2014T4;16,0
Hombres;Analfabetos;De 40 a 44 años;2014T3;15,2
Hombres;Analfabetos;De 40 a 44 años;2014T2;15,2
Hombres;Analfabetos;De 40 a 44 años;2014T1;14,7
Hombres;Analfabetos;De 45 a 49 años;2025T4;16,0
Hombres;Analfabetos;De 45 a 49 años;2025T3;10,2
Hombres;Analfabetos;De 45 a 49 años;2025T2;15,4
Hombres;Analfabetos;De 45 a 49 años;2025T1;16,1
Hombres;Analfabetos;De 45 a 49 años;2024T4;13,4
Hombres;Analfabetos;De 45 a 49 años;2024T3;17,4
Hombres;Analfabetos;De 45 a 49 años;2024T2;16,9
Hombres;Analfabetos;De 45 a 49 años;2024T1;16,3
Hombres;Analfabetos;De 45 a 49 años;2023T4;17,1
Hombres;Analfabetos;De 45 a 49 años;2023T3;11,9
Hombres;Analfabetos;De 45 a 49 años;2023T2;13,0
Hombres;Analfabetos;De 45 a 49 años;2023T1;14,6
Hombres;Analfabetos;De 45 a 49 años;2022T4;18,9
Hombres;Analfabetos;De 45 a 49 años;2022T3;15,2
Hombres;Analfabetos;De 45 a 49 años;2022T2;17,6
Hombres;Analfabetos;De 45 a 49 años;2022T1;24,7
Hombres;Analfabetos;De 45 a 49 años;2021T4;21,0
Hombres;Analfabetos;De 45 a 49 años;2021T3;23,4
Hombres;Analfabetos;De 45 a 49 años;2021T2;18,2
Hombres;Analfabetos;De 45 a 49 años;2021T1;11,8
Hombres;Analfabetos;De 45 a 49 años;2020T4;14,6
Hombres;Analfabetos;De 45 a 49 años;2020T3;12,4
Hombres;Analfabetos;De 45 a 49 años;2020T2;13,8
Hombres;Analfabetos;De 45 a 49 años;2020T1;15,9
Hombres;Analfabetos;De 45 a 49 años;2019T4;12,6
Hombres;Analfabetos;De 45 a 49 años;2019T3;11,0
Hombres;Analfabetos;De 45 a 49 años;2019T2;11,2
Hombres;Analfabetos;De 45 a 49 años;2019T1;12,3
Hombres;Analfabetos;De 45 a 49 años;2018T4;12,1
Hombres;Analfabetos;De 45 a 49 años;2018T3;11,4
Hombres;Analfabetos;De 45 a 49 años;2018T2;13,9
Hombres;Analfabetos;De 45 a 49 años;2018T1;12,0
Hombres;Analfabetos;De 45 a 49 años;2017T4;12,0
Hombres;Analfabetos;De 45 a 49 años;2017T3;18,1
Hombres;Analfabetos;De 45 a 49 años;2017T2;16,4
Hombres;Analfabetos;De 45 a 49 años;2017T1;13,3
Hombres;Analfabetos;De 45 a 49 años;2016T4;11,1
Hombres;Analfabetos;De 45 a 49 años;2016T3;13,1
Hombres;Analfabetos;De 45 a 49 años;2016T2;12,9
Hombres;Analfabetos;De 45 a 49 años;2016T1;10,1
Hombres;Analfabetos;De 45 a 49 años;2015T4;14,1
Hombres;Analfabetos;De 45 a 49 años;2015T3;12,5
Hombres;Analfabetos;De 45 a 49 años;2015T2;14,8
Hombres;Analfabetos;De 45 a 49 años;2015T1;11,2
Hombres;Analfabetos;De 45 a 49 años;2014T4;12,2
Hombres;Analfabetos;De 45 a 49 años;2014T3;15,3
Hombres;Analfabetos;De 45 a 49 años;2014T2;16,2
Hombres;Analfabetos;De 45 a 49 años;2014T1;17,9
Hombres;Analfabetos;De 50 a 54 años;2025T4;14,2
Hombres;Analfabetos;De 50 a 54 años;2025T3;17,4
Hombres;Analfabetos;De 50 a 54 años;2025T2;15,7
Hombres;Analfabetos;De 50 a 54 años;2025T1;19,4
Hombres;Analfabetos;De 50 a 54 años;2024T4;19,6
Hombres;Analfabetos;De 50 a 54 años;2024T3;21,8
Hombres;Analfabetos;De 50 a 54 años;2024T2;15,7
Hombres;Analfabetos;De 50 a 54 años;2024T1;19,1
Hombres;Analfabetos;De 50 a 54 años;2023T4;16,7
Hombres;Analfabetos;De 50 a 54 años;2023T3;19,5
Hombres;Analfabetos;De 50 a 54 años;2023T2;14,0
Hombres;Analfabetos;De 50 a 54 años;2023T1;10,4
Hombres;Analfabetos;De 50 a 54 años;2022T4;14,5
Hombres;Analfabetos;De 50 a 54 años;2022T3;14,4
Hombres;Analfabetos;De 50 a 54 años;2022T2;18,0
Hombres;Analfabetos;De 50 a 54 años;2022T1;21,8
Hombres;Analfabetos;De 50 a 54 años;2021T4;25,3
Hombres;Analfabetos;De 50 a 54 años;2021T3;34,9
Hombres;Analfabetos;De 50 a 54 años;2021T2;17,0
Hombres;Analfabetos;De 50 a 54 años;2021T1;13,1
Hombres;Analfabetos;De 50 a 54 años;2020T4;11,7
Hombres;Analfabetos;De 50 a 54 años;2020T3;9,7
Hombres;Analfabetos;De 50 a 54 años;2020T2;13,0
Hombres;Analfabetos;De 50 a 54 años;2020T1;10,9
Hombres;Analfabetos;De 50 a 54 años;2019T4;11,3
Hombres;Analfabetos;De 50 a 54 años;2019T3;9,6
Hombres;Analfabetos;De 50 a 54 años;2019T2;11,2
Hombres;Analfabetos;De 50 a 54 años;2019T1;9,3
Hombres;Analfabetos;De 50 a 54 años;2018T4;13,0
Hombres;Analfabetos;De 50 a 54 años;2018T3;13,1
Hombres;Analfabetos;De 50 a 54 años;2018T2;11,3
Hombres;Analfabetos;De 50 a 54 años;2018T1;11,9
Hombres;Analfabetos;De 50 a 54 años;2017T4;10,6
Hombres;Analfabetos;De 50 a 54 años;2017T3;13,1
Hombres;Analfabetos;De 50 a 54 años;2017T2;12,8
Hombres;Analfabetos;De 50 a 54 años;2017T1;11,5
Hombres;Analfabetos;De 50 a 54 años;2016T4;12,1
Hombres;Analfabetos;De 50 a 54 años;2016T3;17,9
Hombres;Analfabetos;De 50 a 54 años;2016T2;16,0
Hombres;Analfabetos;De 50 a 54 años;2016T1;16,3
Hombres;Analfabetos;De 50 a 54 años;2015T4;16,2
Hombres;Analfabetos;De 50 a 54 años;2015T3;14,6
Hombres;Analfabetos;De 50 a 54 años;2015T2;20,9
Hombres;Analfabetos;De 50 a 54 años;2015T1;22,0
Hombres;Analfabetos;De 50 a 54 años;2014T4;19,4
Hombres;Analfabetos;De 50 a 54 años;2014T3;14,6
Hombres;Analfabetos;De 50 a 54 años;2014T2;15,0
Hombres;Analfabetos;De 50 a 54 años;2014T1;14,2
Hombres;Analfabetos;De 55 a 59 años;2025T4;20,6
Hombres;Analfabetos;De 55 a 59 años;2025T3;18,9
Hombres;Analfabetos;De 55 a 59 años;2025T2;20,4
Hombres;Analfabetos;De 55 a 59 años;2025T1;12,7
Hombres;Analfabetos;De 55 a 59 años;2024T4;16,3
Hombres;Analfabetos;De 55 a 59 años;2024T3;13,0
Hombres;Analfabetos;De 55 a 59 años;2024T2;16,7
Hombres;Analfabetos;De 55 a 59 años;2024T1;12,4
Hombres;Analfabetos;De 55 a 59 años;2023T4;16,3
Hombres;Analfabetos;De 55 a 59 años;2023T3;15,7
Hombres;Analfabetos;De 55 a 59 años;2023T2;19,3
Hombres;Analfabetos;De 55 a 59 años;2023T1;23,8
Hombres;Analfabetos;De 55 a 59 años;2022T4;25,7
Hombres;Analfabetos;De 55 a 59 años;2022T3;22,6
Hombres;Analfabetos;De 55 a 59 años;2022T2;19,9
Hombres;Analfabetos;De 55 a 59 años;2022T1;20,6
Hombres;Analfabetos;De 55 a 59 años;2021T4;13,2
Hombres;Analfabetos;De 55 a 59 años;2021T3;11,3
Hombres;Analfabetos;De 55 a 59 años;2021T2;10,3
Hombres;Analfabetos;De 55 a 59 años;2021T1;10,3
Hombres;Analfabetos;De 55 a 59 años;2020T4;13,7
Hombres;Analfabetos;De 55 a 59 años;2020T3;10,8
Hombres;Analfabetos;De 55 a 59 años;2020T2;10,6
Hombres;Analfabetos;De 55 a 59 años;2020T1;10,1
Hombres;Analfabetos;De 55 a 59 años;2019T4;10,9
Hombres;Analfabetos;De 55 a 59 años;2019T3;11,1
Hombres;Analfabetos;De 55 a 59 años;2019T2;14,4
Hombres;Analfabetos;De 55 a 59 años;2019T1;14,7
Hombres;Analfabetos;De 55 a 59 años;2018T4;13,4
Hombres;Analfabetos;De 55 a 59 años;2018T3;12,1
Hombres;Analfabetos;De 55 a 59 años;2018T2;10,8
Hombres;Analfabetos;De 55 a 59 años;2018T1;11,0
Hombres;Analfabetos;De 55 a 59 años;2017T4;11,2
Hombres;Analfabetos;De 55 a 59 años;2017T3;10,4
Hombres;Analfabetos;De 55 a 59 años;2017T2;11,7
Hombres;Analfabetos;De 55 a 59 años;2017T1;15,0
Hombres;Analfabetos;De 55 a 59 años;2016T4;15,7
Hombres;Analfabetos;De 55 a 59 años;2016T3;17,2
Hombres;Analfabetos;De 55 a 59 años;2016T2;17,8
Hombres;Analfabetos;De 55 a 59 años;2016T1;18,8
Hombres;Analfabetos;De 55 a 59 años;2015T4;17,6
Hombres;Analfabetos;De 55 a 59 años;2015T3;14,2
Hombres;Analfabetos;De 55 a 59 años;2015T2;15,9
Hombres;Analfabetos;De 55 a 59 años;2015T1;14,1
Hombres;Analfabetos;De 55 a 59 años;2014T4;15,6
Hombres;Analfabetos;De 55 a 59 años;2014T3;15,7
Hombres;Analfabetos;De 55 a 59 años;2014T2;14,7
Hombres;Analfabetos;De 55 a 59 años;2014T1;15,5
Hombres;Analfabetos;De 60 a 64 años;2025T4;15,9
Hombres;Analfabetos;De 60 a 64 años;2025T3;14,9
Hombres;Analfabetos;De 60 a 64 años;2025T2;18,9
Hombres;Analfabetos;De 60 a 64 años;2025T1;13,7
Hombres;Analfabetos;De 60 a 64 años;2024T4;9,7
Hombres;Analfabetos;De 60 a 64 años;2024T3;12,6
Hombres;Analfabetos;De 60 a 64 años;2024T2;15,6
Hombres;Analfabetos;De 60 a 64 años;2024T1;9,5
Hombres;Analfabetos;De 60 a 64 años;2023T4;8,8
Hombres;Analfabetos;De 60 a 64 años;2023T3;8,8
Hombres;Analfabetos;De 60 a 64 años;2023T2;15,7
Hombres;Analfabetos;De 60 a 64 años;2023T1;14,7
Hombres;Analfabetos;De 60 a 64 años;2022T4;13,6
Hombres;Analfabetos;De 60 a 64 años;2022T3;18,0
Hombres;Analfabetos;De 60 a 64 años;2022T2;15,3
Hombres;Analfabetos;De 60 a 64 años;2022T1;15,3
Hombres;Analfabetos;De 60 a 64 años;2021T4;10,6
Hombres;Analfabetos;De 60 a 64 años;2021T3;10,9
Hombres;Analfabetos;De 60 a 64 años;2021T2;12,6
Hombres;Analfabetos;De 60 a 64 años;2021T1;11,2
Hombres;Analfabetos;De 60 a 64 años;2020T4;10,6
Hombres;Analfabetos;De 60 a 64 años;2020T3;10,1
Hombres;Analfabetos;De 60 a 64 años;2020T2;9,3
Hombres;Analfabetos;De 60 a 64 años;2020T1;10,3
Hombres;Analfabetos;De 60 a 64 años;2019T4;11,3
Hombres;Analfabetos;De 60 a 64 años;2019T3;9,8
Hombres;Analfabetos;De 60 a 64 años;2019T2;13,6
Hombres;Analfabetos;De 60 a 64 años;2019T1;14,8
Hombres;Analfabetos;De 60 a 64 años;2018T4;17,7
Hombres;Analfabetos;De 60 a 64 años;2018T3;16,7
Hombres;Analfabetos;De 60 a 64 años;2018T2;17,3
Hombres;Analfabetos;De 60 a 64 años;2018T1;13,8
Hombres;Analfabetos;De 60 a 64 años;2017T4;12,0
Hombres;Analfabetos;De 60 a 64 años;2017T3;12,3
Hombres;Analfabetos;De 60 a 64 años;2017T2;13,6
Hombres;Analfabetos;De 60 a 64 años;2017T1;13,8
Hombres;Analfabetos;De 60 a 64 años;2016T4;15,6
Hombres;Analfabetos;De 60 a 64 años;2016T3;16,0
Hombres;Analfabetos;De 60 a 64 años;2016T2;14,9
Hombres;Analfabetos;De 60 a 64 años;2016T1;14,9
Hombres;Analfabetos;De 60 a 64 años;2015T4;14,7
Hombres;Analfabetos;De 60 a 64 años;2015T3;16,0
Hombres;Analfabetos;De 60 a 64 años;2015T2;17,2
Hombres;Analfabetos;De 60 a 64 años;2015T1;15,8
Hombres;Analfabetos;De 60 a 64 años;2014T4;13,8
Hombres;Analfabetos;De 60 a 64 años;2014T3;15,3
Hombres;Analfabetos;De 60 a 64 años;2014T2;15,3
Hombres;Analfabetos;De 60 a 64 años;2014T1;15,5
Hombres;Analfabetos;De 65 a 69 años;2025T4;17,5
Hombres;Analfabetos;De 65 a 69 años;2025T3;15,8
Hombres;Analfabetos;De 65 a 69 años;2025T2;15,5
Hombres;Analfabetos;De 65 a 69 años;2025T1;16,7
Hombres;Analfabetos;De 65 a 69 años;2024T4;14,6
Hombres;Analfabetos;De 65 a 69 años;2024T3;12,8
Hombres;Analfabetos;De 65 a 69 años;2024T2;13,2
Hombres;Analfabetos;De 65 a 69 años;2024T1;17,0
Hombres;Analfabetos;De 65 a 69 años;2023T4;17,8
Hombres;Analfabetos;De 65 a 69 años;2023T3;13,9
Hombres;Analfabetos;De 65 a 69 años;2023T2;10,8
Hombres;Analfabetos;De 65 a 69 años;2023T1;12,8
Hombres;Analfabetos;De 65 a 69 años;2022T4;13,5
Hombres;Analfabetos;De 65 a 69 años;2022T3;11,7
Hombres;Analfabetos;De 65 a 69 años;2022T2;11,0
Hombres;Analfabetos;De 65 a 69 años;2022T1;10,5
Hombres;Analfabetos;De 65 a 69 años;2021T4;14,8
Hombres;Analfabetos;De 65 a 69 años;2021T3;13,7
Hombres;Analfabetos;De 65 a 69 años;2021T2;16,7
Hombres;Analfabetos;De 65 a 69 años;2021T1;14,0
Hombres;Analfabetos;De 65 a 69 años;2020T4;15,9
Hombres;Analfabetos;De 65 a 69 años;2020T3;14,5
Hombres;Analfabetos;De 65 a 69 años;2020T2;15,5
Hombres;Analfabetos;De 65 a 69 años;2020T1;16,9
Hombres;Analfabetos;De 65 a 69 años;2019T4;15,8
Hombres;Analfabetos;De 65 a 69 años;2019T3;16,5
Hombres;Analfabetos;De 65 a 69 años;2019T2;15,1
Hombres;Analfabetos;De 65 a 69 años;2019T1;12,1
Hombres;Analfabetos;De 65 a 69 años;2018T4;12,4
Hombres;Analfabetos;De 65 a 69 años;2018T3;14,2
Hombres;Analfabetos;De 65 a 69 años;2018T2;13,2
Hombres;Analfabetos;De 65 a 69 años;2018T1;14,2
Hombres;Analfabetos;De 65 a 69 años;2017T4;13,8
Hombres;Analfabetos;De 65 a 69 años;2017T3;15,0
Hombres;Analfabetos;De 65 a 69 años;2017T2;16,3
Hombres;Analfabetos;De 65 a 69 años;2017T1;15,5
Hombres;Analfabetos;De 65 a 69 años;2016T4;13,3
Hombres;Analfabetos;De 65 a 69 años;2016T3;13,3
Hombres;Analfabetos;De 65 a 69 años;2016T2;12,2
Hombres;Analfabetos;De 65 a 69 años;2016T1;13,3
Hombres;Analfabetos;De 65 a 69 años;2015T4;16,0
Hombres;Analfabetos;De 65 a 69 años;2015T3;16,0
Hombres;Analfabetos;De 65 a 69 años;2015T2;16,6
Hombres;Analfabetos;De 65 a 69 años;2015T1;18,6
Hombres;Analfabetos;De 65 a 69 años;2014T4;19,1
Hombres;Analfabetos;De 65 a 69 años;2014T3;19,2
Hombres;Analfabetos;De 65 a 69 años;2014T2;18,8
Hombres;Analfabetos;De 65 a 69 años;2014T1;17,6
Hombres;Analfabetos;70 y más años;2025T4;61,2
Hombres;Analfabetos;70 y más años;2025T3;57,4
Hombres;Analfabetos;70 y más años;2025T2;58,3
Hombres;Analfabetos;70 y más años;2025T1;64,2
Hombres;Analfabetos;70 y más años;2024T4;62,2
Hombres;Analfabetos;70 y más años;2024T3;67,6
Hombres;Analfabetos;70 y más años;2024T2;67,6
Hombres;Analfabetos;70 y más años;2024T1;64,4
Hombres;Analfabetos;70 y más años;2023T4;62,8
Hombres;Analfabetos;70 y más años;2023T3;61,1
Hombres;Analfabetos;70 y más años;2023T2;61,7
Hombres;Analfabetos;70 y más años;2023T1;62,4
Hombres;Analfabetos;70 y más años;2022T4;64,3
Hombres;Analfabetos;70 y más años;2022T3;69,6
Hombres;Analfabetos;70 y más años;2022T2;70,3
Hombres;Analfabetos;70 y más años;2022T1;77,6
Hombres;Analfabetos;70 y más años;2021T4;79,4
Hombres;Analfabetos;70 y más años;2021T3;79,7
Hombres;Analfabetos;70 y más años;2021T2;81,8
Hombres;Analfabetos;70 y más años;2021T1;81,1
Hombres;Analfabetos;70 y más años;2020T4;83,9
Hombres;Analfabetos;70 y más años;2020T3;78,8
Hombres;Analfabetos;70 y más años;2020T2;77,9
Hombres;Analfabetos;70 y más años;2020T1;90,4
Hombres;Analfabetos;70 y más años;2019T4;82,7
Hombres;Analfabetos;70 y más años;2019T3;83,0
Hombres;Analfabetos;70 y más años;2019T2;88,0
Hombres;Analfabetos;70 y más años;2019T1;87,3
Hombres;Analfabetos;70 y más años;2018T4;88,1
Hombres;Analfabetos;70 y más años;2018T3;93,0
Hombres;Analfabetos;70 y más años;2018T2;98,0
Hombres;Analfabetos;70 y más años;2018T1;104,9
Hombres;Analfabetos;70 y más años;2017T4;104,4
Hombres;Analfabetos;70 y más años;2017T3;104,9
Hombres;Analfabetos;70 y más años;2017T2;100,7
Hombres;Analfabetos;70 y más años;2017T1;109,0
Hombres;Analfabetos;70 y más años;2016T4;104,0
Hombres;Analfabetos;70 y más años;2016T3;102,0
Hombres;Analfabetos;70 y más años;2016T2;104,9
Hombres;Analfabetos;70 y más años;2016T1;105,1
Hombres;Analfabetos;70 y más años;2015T4;103,7
Hombres;Analfabetos;70 y más años;2015T3;102,3
Hombres;Analfabetos;70 y más años;2015T2;106,2
Hombres;Analfabetos;70 y más años;2015T1;106,4
Hombres;Analfabetos;70 y más años;2014T4;107,8
Hombres;Analfabetos;70 y más años;2014T3;110,0
Hombres;Analfabetos;70 y más años;2014T2;112,3
Hombres;Analfabetos;70 y más años;2014T1;106,2
Hombres;Estudios primarios incompletos;Total;2025T4;625,3
Hombres;Estudios primarios incompletos;Total;2025T3;622,4
Hombres;Estudios primarios incompletos;Total;2025T2;643,6
Hombres;Estudios primarios incompletos;Total;2025T1;625,4
Hombres;Estudios primarios incompletos;Total;2024T4;626,6
Hombres;Estudios primarios incompletos;Total;2024T3;616,8
Hombres;Estudios primarios incompletos;Total;2024T2;637,7
Hombres;Estudios primarios incompletos;Total;2024T1;646,0
Hombres;Estudios primarios incompletos;Total;2023T4;665,7
Hombres;Estudios primarios incompletos;Total;2023T3;691,7
Hombres;Estudios primarios incompletos;Total;2023T2;714,4
Hombres;Estudios primarios incompletos;Total;2023T1;683,3
Hombres;Estudios primarios incompletos;Total;2022T4;678,6
Hombres;Estudios primarios incompletos;Total;2022T3;701,0
Hombres;Estudios primarios incompletos;Total;2022T2;731,6
Hombres;Estudios primarios incompletos;Total;2022T1;753,0
Hombres;Estudios primarios incompletos;Total;2021T4;722,1
Hombres;Estudios primarios incompletos;Total;2021T3;718,8
Hombres;Estudios primarios incompletos;Total;2021T2;736,8
Hombres;Estudios primarios incompletos;Total;2021T1;753,7
Hombres;Estudios primarios incompletos;Total;2020T4;740,8
Hombres;Estudios primarios incompletos;Total;2020T3;771,7
Hombres;Estudios primarios incompletos;Total;2020T2;765,5
Hombres;Estudios primarios incompletos;Total;2020T1;783,0
Hombres;Estudios primarios incompletos;Total;2019T4;816,5
Hombres;Estudios primarios incompletos;Total;2019T3;811,1
Hombres;Estudios primarios incompletos;Total;2019T2;823,1
Hombres;Estudios primarios incompletos;Total;2019T1;858,7
Hombres;Estudios primarios incompletos;Total;2018T4;910,6
Hombres;Estudios primarios incompletos;Total;2018T3;943,6
Hombres;Estudios primarios incompletos;Total;2018T2;943,5
Hombres;Estudios primarios incompletos;Total;2018T1;958,9
Hombres;Estudios primarios incompletos;Total;2017T4;964,5
Hombres;Estudios primarios incompletos;Total;2017T3;949,6
Hombres;Estudios primarios incompletos;Total;2017T2;972,5
Hombres;Estudios primarios incompletos;Total;2017T1;968,8
Hombres;Estudios primarios incompletos;Total;2016T4;986,3
Hombres;Estudios primarios incompletos;Total;2016T3;1.018,4
Hombres;Estudios primarios incompletos;Total;2016T2;1.031,8
Hombres;Estudios primarios incompletos;Total;2016T1;1.047,4
Hombres;Estudios primarios incompletos;Total;2015T4;1.064,8
Hombres;Estudios primarios incompletos;Total;2015T3;1.095,2
Hombres;Estudios primarios incompletos;Total;2015T2;1.103,5
Hombres;Estudios primarios incompletos;Total;2015T1;1.105,9
Hombres;Estudios primarios incompletos;Total;2014T4;1.100,5
Hombres;Estudios primarios incompletos;Total;2014T3;1.103,1
Hombres;Estudios primarios incompletos;Total;2014T2;1.139,9
Hombres;Estudios primarios incompletos;Total;2014T1;1.153,6
Hombres;Estudios primarios incompletos;De 16 a 19 años;2025T4;3,0
Hombres;Estudios primarios incompletos;De 16 a 19 años;2025T3;1,5
Hombres;Estudios primarios incompletos;De 16 a 19 años;2025T2;2,6
Hombres;Estudios primarios incompletos;De 16 a 19 años;2025T1;1,7
Hombres;Estudios primarios incompletos;De 16 a 19 años;2024T4;4,4
Hombres;Estudios primarios incompletos;De 16 a 19 años;2024T3;1,1
Hombres;Estudios primarios incompletos;De 16 a 19 años;2024T2;1,0
Hombres;Estudios primarios incompletos;De 16 a 19 años;2024T1;1,3
Hombres;Estudios primarios incompletos;De 16 a 19 años;2023T4;1,3
Hombres;Estudios primarios incompletos;De 16 a 19 años;2023T3;2,4
Hombres;Estudios primarios incompletos;De 16 a 19 años;2023T2;2,1
Hombres;Estudios primarios incompletos;De 16 a 19 años;2023T1;1,9
Hombres;Estudios primarios incompletos;De 16 a 19 años;2022T4;2,8
Hombres;Estudios primarios incompletos;De 16 a 19 años;2022T3;2,8
Hombres;Estudios primarios incompletos;De 16 a 19 años;2022T2;1,9
Hombres;Estudios primarios incompletos;De 16 a 19 años;2022T1;2,5
Hombres;Estudios primarios incompletos;De 16 a 19 años;2021T4;3,0
Hombres;Estudios primarios incompletos;De 16 a 19 años;2021T3;0,9
Hombres;Estudios primarios incompletos;De 16 a 19 años;2021T2;3,1
Hombres;Estudios primarios incompletos;De 16 a 19 años;2021T1;2,3
Hombres;Estudios primarios incompletos;De 16 a 19 años;2020T4;0,9
Hombres;Estudios primarios incompletos;De 16 a 19 años;2020T3;1,4
Hombres;Estudios primarios incompletos;De 16 a 19 años;2020T2;3,4
Hombres;Estudios primarios incompletos;De 16 a 19 años;2020T1;3,4
Hombres;Estudios primarios incompletos;De 16 a 19 años;2019T4;3,8
Hombres;Estudios primarios incompletos;De 16 a 19 años;2019T3;2,8
Hombres;Estudios primarios incompletos;De 16 a 19 años;2019T2;2,7
Hombres;Estudios primarios incompletos;De 16 a 19 años;2019T1;2,9
Hombres;Estudios primarios incompletos;De 16 a 19 años;2018T4;2,3
Hombres;Estudios primarios incompletos;De 16 a 19 años;2018T3;2,0
Hombres;Estudios primarios incompletos;De 16 a 19 años;2018T2;2,7
Hombres;Estudios primarios incompletos;De 16 a 19 años;2018T1;4,1
Hombres;Estudios primarios incompletos;De 16 a 19 años;2017T4;3,7
Hombres;Estudios primarios incompletos;De 16 a 19 años;2017T3;2,4
Hombres;Estudios primarios incompletos;De 16 a 19 años;2017T2;3,0
Hombres;Estudios primarios incompletos;De 16 a 19 años;2017T1;4,6
Hombres;Estudios primarios incompletos;De 16 a 19 años;2016T4;4,3
Hombres;Estudios primarios incompletos;De 16 a 19 años;2016T3;4,6
Hombres;Estudios primarios incompletos;De 16 a 19 años;2016T2;3,3
Hombres;Estudios primarios incompletos;De 16 a 19 años;2016T1;1,8
Hombres;Estudios primarios incompletos;De 16 a 19 años;2015T4;2,5
Hombres;Estudios primarios incompletos;De 16 a 19 años;2015T3;2,3
Hombres;Estudios primarios incompletos;De 16 a 19 años;2015T2;2,7
Hombres;Estudios primarios incompletos;De 16 a 19 años;2015T1;3,8
Hombres;Estudios primarios incompletos;De 16 a 19 años;2014T4;2,8
Hombres;Estudios primarios incompletos;De 16 a 19 años;2014T3;2,5
Hombres;Estudios primarios incompletos;De 16 a 19 años;2014T2;2,7
Hombres;Estudios primarios incompletos;De 16 a 19 años;2014T1;4,5
Hombres;Estudios primarios incompletos;De 20 a 24 años;2025T4;6,5
Hombres;Estudios primarios incompletos;De 20 a 24 años;2025T3;4,9
Hombres;Estudios primarios incompletos;De 20 a 24 años;2025T2;4,0
Hombres;Estudios primarios incompletos;De 20 a 24 años;2025T1;4,1
Hombres;Estudios primarios incompletos;De 20 a 24 años;2024T4;5,1
Hombres;Estudios primarios incompletos;De 20 a 24 años;2024T3;5,6
Hombres;Estudios primarios incompletos;De 20 a 24 años;2024T2;3,4
Hombres;Estudios primarios incompletos;De 20 a 24 años;2024T1;4,5
Hombres;Estudios primarios incompletos;De 20 a 24 años;2023T4;3,2
Hombres;Estudios primarios incompletos;De 20 a 24 años;2023T3;4,8
Hombres;Estudios primarios incompletos;De 20 a 24 años;2023T2;7,4
Hombres;Estudios primarios incompletos;De 20 a 24 años;2023T1;3,1
Hombres;Estudios primarios incompletos;De 20 a 24 años;2022T4;4,1
Hombres;Estudios primarios incompletos;De 20 a 24 años;2022T3;4,6
Hombres;Estudios primarios incompletos;De 20 a 24 años;2022T2;5,2
Hombres;Estudios primarios incompletos;De 20 a 24 años;2022T1;5,4
Hombres;Estudios primarios incompletos;De 20 a 24 años;2021T4;6,1
Hombres;Estudios primarios incompletos;De 20 a 24 años;2021T3;6,0
Hombres;Estudios primarios incompletos;De 20 a 24 años;2021T2;6,0
Hombres;Estudios primarios incompletos;De 20 a 24 años;2021T1;4,7
Hombres;Estudios primarios incompletos;De 20 a 24 años;2020T4;3,6
Hombres;Estudios primarios incompletos;De 20 a 24 años;2020T3;5,9
Hombres;Estudios primarios incompletos;De 20 a 24 años;2020T2;6,7
Hombres;Estudios primarios incompletos;De 20 a 24 años;2020T1;8,8
Hombres;Estudios primarios incompletos;De 20 a 24 años;2019T4;7,2
Hombres;Estudios primarios incompletos;De 20 a 24 años;2019T3;6,3
Hombres;Estudios primarios incompletos;De 20 a 24 años;2019T2;9,5
Hombres;Estudios primarios incompletos;De 20 a 24 años;2019T1;10,1
Hombres;Estudios primarios incompletos;De 20 a 24 años;2018T4;9,0
Hombres;Estudios primarios incompletos;De 20 a 24 años;2018T3;7,4
Hombres;Estudios primarios incompletos;De 20 a 24 años;2018T2;6,3
Hombres;Estudios primarios incompletos;De 20 a 24 años;2018T1;7,0
Hombres;Estudios primarios incompletos;De 20 a 24 años;2017T4;7,8
Hombres;Estudios primarios incompletos;De 20 a 24 años;2017T3;8,5
Hombres;Estudios primarios incompletos;De 20 a 24 años;2017T2;10,0
Hombres;Estudios primarios incompletos;De 20 a 24 años;2017T1;8,1
Hombres;Estudios primarios incompletos;De 20 a 24 años;2016T4;5,5
Hombres;Estudios primarios incompletos;De 20 a 24 años;2016T3;7,2
Hombres;Estudios primarios incompletos;De 20 a 24 años;2016T2;9,6
Hombres;Estudios primarios incompletos;De 20 a 24 años;2016T1;9,2
Hombres;Estudios primarios incompletos;De 20 a 24 años;2015T4;10,8
Hombres;Estudios primarios incompletos;De 20 a 24 años;2015T3;8,0
Hombres;Estudios primarios incompletos;De 20 a 24 años;2015T2;8,9
Hombres;Estudios primarios incompletos;De 20 a 24 años;2015T1;7,4
Hombres;Estudios primarios incompletos;De 20 a 24 años;2014T4;11,0
Hombres;Estudios primarios incompletos;De 20 a 24 años;2014T3;8,8
Hombres;Estudios primarios incompletos;De 20 a 24 años;2014T2;7,0
Hombres;Estudios primarios incompletos;De 20 a 24 años;2014T1;10,8
Hombres;Estudios primarios incompletos;De 25 a 29 años;2025T4;8,3
