Sexo;Nivel de formación alcanzado;Edad;Periodo;Total
Hombres;Analfabetos;De 60 a 64 años;2016T4;2,5
Hombres;Analfabetos;De 60 a 64 años;2016T3;3,3
Hombres;Analfabetos;De 60 a 64 años;2016T2;3,6
Hombres;Analfabetos;De 60 a 64 años;2016T1;2,7
Hombres;Analfabetos;De 60 a 64 años;2015T4;3
Hombres;Analfabetos;De 60 a 64 años;2015T3;3,5
Hombres;Analfabetos;De 60 a 64 años;2015T2;3,4
Hombres;Analfabetos;De 60 a 64 años;2015T1;2,5
Hombres;Analfabetos;De 60 a 64 años;2014T4;2,7
Hombres;Analfabetos;De 60 a 64 años;2014T3;4,2
Hombres;Analfabetos;De 60 a 64 años;2014T2;3,2
Hombres;Analfabetos;De 60 a 64 años;2014T1;3,6
Hombres;Analfabetos;De 65 a 69 años;2025T4;2,2
Hombres;Analfabetos;De 65 a 69 años;2025T3;1
Hombres;Analfabetos;De 65 a 69 años;2025T2;2
Hombres;Analfabetos;De 65 a 69 años;2025T1;3,3
Hombres;Analfabetos;De 65 a 69 años;2024T4;1,2
Hombres;Analfabetos;De 65 a 69 años;2024T3;1,4
Hombres;Analfabetos;De 65 a 69 años;2024T2;1,2
Hombres;Analfabetos;De 65 a 69 años;2024T1;..
Hombres;Analfabetos;De 65 a 69 años;2023T4;0,3
Hombres;Analfabetos;De 65 a 69 años;2023T3;0,4
Hombres;Analfabetos;De 65 a 69 años;2023T2;..
Hombres;Analfabetos;De 65 a 69 años;2023T1;..
Hombres;Analfabetos;De 65 a 69 años;2022T4;1,5
Hombres;Analfabetos;De 65 a 69 años;2022T3;0,4
Hombres;Analfabetos;De 65 a 69 años;2022T2;0,2
Hombres;Analfabetos;De 65 a 69 años;2022T1;..
Hombres;Analfabetos;De 65 a 69 años;2021T4;0,6
Hombres;Analfabetos;De 65 a 69 años;2021T3;..
Hombres;Analfabetos;De 65 a 69 años;2021T2;0,4
Hombres;Analfabetos;De 65 a 69 años;2021T1;0,3
Hombres;Analfabetos;De 65 a 69 años;2020T4;2,1
Hombres;Analfabetos;De 65 a 69 años;2020T3;1,5
Hombres;Analfabetos;De 65 a 69 años;2020T2;0,6
Hombres;Analfabetos;De 65 a 69 años;2020T1;1,2
Hombres;Analfabetos;De 65 a 69 años;2019T4;1,9
Hombres;Analfabetos;De 65 a 69 años;2019T3;2
Hombres;Analfabetos;De 65 a 69 años;2019T2;1,4
Hombres;Analfabetos;De 65 a 69 años;2019T1;1,3
Hombres;Analfabetos;De 65 a 69 años;2018T4;1,4
Hombres;Analfabetos;De 65 a 69 años;2018T3;1,5
Hombres;Analfabetos;De 65 a 69 años;2018T2;0,8
Hombres;Analfabetos;De 65 a 69 años;2018T1;0,8
Hombres;Analfabetos;De 65 a 69 años;2017T4;0,3
Hombres;Analfabetos;De 65 a 69 años;2017T3;0
Hombres;Analfabetos;De 65 a 69 años;2017T2;0,3
Hombres;Analfabetos;De 65 a 69 años;2017T1;0,6
Hombres;Analfabetos;De 65 a 69 años;2016T4;0,2
Hombres;Analfabetos;De 65 a 69 años;2016T3;0,7
Hombres;Analfabetos;De 65 a 69 años;2016T2;0,8
Hombres;Analfabetos;De 65 a 69 años;2016T1;0,4
Hombres;Analfabetos;De 65 a 69 años;2015T4;0
Hombres;Analfabetos;De 65 a 69 años;2015T3;0,4
Hombres;Analfabetos;De 65 a 69 años;2015T2;0
Hombres;Analfabetos;De 65 a 69 años;2015T1;0,2
Hombres;Analfabetos;De 65 a 69 años;2014T4;0,2
Hombres;Analfabetos;De 65 a 69 años;2014T3;0,2
Hombres;Analfabetos;De 65 a 69 años;2014T2;0,2
Hombres;Analfabetos;De 65 a 69 años;2014T1;0,3
Hombres;Analfabetos;70 y más años;2025T4;..
Hombres;Analfabetos;70 y más años;2025T3;..
Hombres;Analfabetos;70 y más años;2025T2;..
Hombres;Analfabetos;70 y más años;2025T1;..
Hombres;Analfabetos;70 y más años;2024T4;0,5
Hombres;Analfabetos;70 y más años;2024T3;..
Hombres;Analfabetos;70 y más años;2024T2;..
Hombres;Analfabetos;70 y más años;2024T1;..
Hombres;Analfabetos;70 y más años;2023T4;..
Hombres;Analfabetos;70 y más años;2023T3;0,1
Hombres;Analfabetos;70 y más años;2023T2;0,1
Hombres;Analfabetos;70 y más años;2023T1;..
Hombres;Analfabetos;70 y más años;2022T4;..
Hombres;Analfabetos;70 y más años;2022T3;..
Hombres;Analfabetos;70 y más años;2022T2;..
Hombres;Analfabetos;70 y más años;2022T1;..
Hombres;Analfabetos;70 y más años;2021T4;..
Hombres;Analfabetos;70 y más años;2021T3;..
Hombres;Analfabetos;70 y más años;2021T2;..
Hombres;Analfabetos;70 y más años;2021T1;..
Hombres;Analfabetos;70 y más años;2020T4;0
Hombres;Analfabetos;70 y más años;2020T3;0
Hombres;Analfabetos;70 y más años;2020T2;0
Hombres;Analfabetos;70 y más años;2020T1;0,5
Hombres;Analfabetos;70 y más años;2019T4;1,3
Hombres;Analfabetos;70 y más años;2019T3;0,7
Hombres;Analfabetos;70 y más años;2019T2;0
Hombres;Analfabetos;70 y más años;2019T1;0
Hombres;Analfabetos;70 y más años;2018T4;0,3
Hombres;Analfabetos;70 y más años;2018T3;0,3
Hombres;Analfabetos;70 y más años;2018T2;0
Hombres;Analfabetos;70 y más años;2018T1;0
Hombres;Analfabetos;70 y más años;2017T4;0,3
Hombres;Analfabetos;70 y más años;2017T3;0
Hombres;Analfabetos;70 y más años;2017T2;0,2
Hombres;Analfabetos;70 y más años;2017T1;0,3
Hombres;Analfabetos;70 y más años;2016T4;0,3
Hombres;Analfabetos;70 y más años;2016T3;0,3
Hombres;Analfabetos;70 y más años;2016T2;0
Hombres;Analfabetos;70 y más años;2016T1;0,2
Hombres;Analfabetos;70 y más años;2015T4;0,6
Hombres;Analfabetos;70 y más años;2015T3;0,5
Hombres;Analfabetos;70 y más años;2015T2;0
Hombres;Analfabetos;70 y más años;2015T1;0
Hombres;Analfabetos;70 y más años;2014T4;0
Hombres;Analfabetos;70 y más años;2014T3;0
Hombres;Analfabetos;70 y más años;2014T2;0
Hombres;Analfabetos;70 y más años;2014T1;0
Hombres;Estudios primarios incompletos;Total;2025T4;147,8
Hombres;Estudios primarios incompletos;Total;2025T3;140,1
Hombres;Estudios primarios incompletos;Total;2025T2;154,5
Hombres;Estudios primarios incompletos;Total;2025T1;135,5
Hombres;Estudios primarios incompletos;Total;2024T4;131,8
Hombres;Estudios primarios incompletos;Total;2024T3;114,1
Hombres;Estudios primarios incompletos;Total;2024T2;141,2
Hombres;Estudios primarios incompletos;Total;2024T1;139,2
Hombres;Estudios primarios incompletos;Total;2023T4;126,1
Hombres;Estudios primarios incompletos;Total;2023T3;147,1
Hombres;Estudios primarios incompletos;Total;2023T2;162,8
Hombres;Estudios primarios incompletos;Total;2023T1;140,8
Hombres;Estudios primarios incompletos;Total;2022T4;136,6
Hombres;Estudios primarios incompletos;Total;2022T3;132,4
Hombres;Estudios primarios incompletos;Total;2022T2;157,3
Hombres;Estudios primarios incompletos;Total;2022T1;159,9
Hombres;Estudios primarios incompletos;Total;2021T4;135,6
Hombres;Estudios primarios incompletos;Total;2021T3;135
Hombres;Estudios primarios incompletos;Total;2021T2;130,6
Hombres;Estudios primarios incompletos;Total;2021T1;149,4
Hombres;Estudios primarios incompletos;Total;2020T4;131,1
Hombres;Estudios primarios incompletos;Total;2020T3;147,5
Hombres;Estudios primarios incompletos;Total;2020T2;134
Hombres;Estudios primarios incompletos;Total;2020T1;133,8
Hombres;Estudios primarios incompletos;Total;2019T4;158,3
Hombres;Estudios primarios incompletos;Total;2019T3;155,3
Hombres;Estudios primarios incompletos;Total;2019T2;162,7
Hombres;Estudios primarios incompletos;Total;2019T1;157,4
Hombres;Estudios primarios incompletos;Total;2018T4;173,9
Hombres;Estudios primarios incompletos;Total;2018T3;179,4
Hombres;Estudios primarios incompletos;Total;2018T2;171,7
Hombres;Estudios primarios incompletos;Total;2018T1;181,5
Hombres;Estudios primarios incompletos;Total;2017T4;176,3
Hombres;Estudios primarios incompletos;Total;2017T3;161,6
Hombres;Estudios primarios incompletos;Total;2017T2;174,3
Hombres;Estudios primarios incompletos;Total;2017T1;172,9
Hombres;Estudios primarios incompletos;Total;2016T4;167,9
Hombres;Estudios primarios incompletos;Total;2016T3;187,4
Hombres;Estudios primarios incompletos;Total;2016T2;202,2
Hombres;Estudios primarios incompletos;Total;2016T1;202,1
Hombres;Estudios primarios incompletos;Total;2015T4;207,2
Hombres;Estudios primarios incompletos;Total;2015T3;216,5
Hombres;Estudios primarios incompletos;Total;2015T2;212
Hombres;Estudios primarios incompletos;Total;2015T1;202,9
Hombres;Estudios primarios incompletos;Total;2014T4;207,7
Hombres;Estudios primarios incompletos;Total;2014T3;210,2
Hombres;Estudios primarios incompletos;Total;2014T2;220,9
Hombres;Estudios primarios incompletos;Total;2014T1;222,3
Hombres;Estudios primarios incompletos;De 16 a 19 años;2025T4;0,7
Hombres;Estudios primarios incompletos;De 16 a 19 años;2025T3;0,4
Hombres;Estudios primarios incompletos;De 16 a 19 años;2025T2;1,5
Hombres;Estudios primarios incompletos;De 16 a 19 años;2025T1;1,3
Hombres;Estudios primarios incompletos;De 16 a 19 años;2024T4;1,8
Hombres;Estudios primarios incompletos;De 16 a 19 años;2024T3;..
Hombres;Estudios primarios incompletos;De 16 a 19 años;2024T2;..
Hombres;Estudios primarios incompletos;De 16 a 19 años;2024T1;..
Hombres;Estudios primarios incompletos;De 16 a 19 años;2023T4;..
Hombres;Estudios primarios incompletos;De 16 a 19 años;2023T3;..
Hombres;Estudios primarios incompletos;De 16 a 19 años;2023T2;..
Hombres;Estudios primarios incompletos;De 16 a 19 años;2023T1;0,2
Hombres;Estudios primarios incompletos;De 16 a 19 años;2022T4;1,3
Hombres;Estudios primarios incompletos;De 16 a 19 años;2022T3;1,3
Hombres;Estudios primarios incompletos;De 16 a 19 años;2022T2;0,1
Hombres;Estudios primarios incompletos;De 16 a 19 años;2022T1;..
Hombres;Estudios primarios incompletos;De 16 a 19 años;2021T4;0,7
Hombres;Estudios primarios incompletos;De 16 a 19 años;2021T3;..
Hombres;Estudios primarios incompletos;De 16 a 19 años;2021T2;0,5
Hombres;Estudios primarios incompletos;De 16 a 19 años;2021T1;0,3
Hombres;Estudios primarios incompletos;De 16 a 19 años;2020T4;0,5
Hombres;Estudios primarios incompletos;De 16 a 19 años;2020T3;0
Hombres;Estudios primarios incompletos;De 16 a 19 años;2020T2;0,9
Hombres;Estudios primarios incompletos;De 16 a 19 años;2020T1;1,2
Hombres;Estudios primarios incompletos;De 16 a 19 años;2019T4;1,3
Hombres;Estudios primarios incompletos;De 16 a 19 años;2019T3;1
Hombres;Estudios primarios incompletos;De 16 a 19 años;2019T2;1,4
Hombres;Estudios primarios incompletos;De 16 a 19 años;2019T1;1,4
Hombres;Estudios primarios incompletos;De 16 a 19 años;2018T4;1,3
Hombres;Estudios primarios incompletos;De 16 a 19 años;2018T3;0,6
Hombres;Estudios primarios incompletos;De 16 a 19 años;2018T2;1,2
Hombres;Estudios primarios incompletos;De 16 a 19 años;2018T1;2,3
Hombres;Estudios primarios incompletos;De 16 a 19 años;2017T4;1,6
Hombres;Estudios primarios incompletos;De 16 a 19 años;2017T3;0,7
Hombres;Estudios primarios incompletos;De 16 a 19 años;2017T2;0,8
Hombres;Estudios primarios incompletos;De 16 a 19 años;2017T1;1,1
Hombres;Estudios primarios incompletos;De 16 a 19 años;2016T4;0,3
Hombres;Estudios primarios incompletos;De 16 a 19 años;2016T3;0,6
Hombres;Estudios primarios incompletos;De 16 a 19 años;2016T2;0,9
Hombres;Estudios primarios incompletos;De 16 a 19 años;2016T1;0,2
Hombres;Estudios primarios incompletos;De 16 a 19 años;2015T4;1
Hombres;Estudios primarios incompletos;De 16 a 19 años;2015T3;0,8
Hombres;Estudios primarios incompletos;De 16 a 19 años;2015T2;0,7
Hombres;Estudios primarios incompletos;De 16 a 19 años;2015T1;1,7
Hombres;Estudios primarios incompletos;De 16 a 19 años;2014T4;0,2
Hombres;Estudios primarios incompletos;De 16 a 19 años;2014T3;0
Hombres;Estudios primarios incompletos;De 16 a 19 años;2014T2;0,3
Hombres;Estudios primarios incompletos;De 16 a 19 años;2014T1;2,4
Hombres;Estudios primarios incompletos;De 20 a 24 años;2025T4;3,2
Hombres;Estudios primarios incompletos;De 20 a 24 años;2025T3;2,1
Hombres;Estudios primarios incompletos;De 20 a 24 años;2025T2;0,9
Hombres;Estudios primarios incompletos;De 20 a 24 años;2025T1;2,6
Hombres;Estudios primarios incompletos;De 20 a 24 años;2024T4;2,6
Hombres;Estudios primarios incompletos;De 20 a 24 años;2024T3;3
Hombres;Estudios primarios incompletos;De 20 a 24 años;2024T2;2,6
Hombres;Estudios primarios incompletos;De 20 a 24 años;2024T1;1,7
Hombres;Estudios primarios incompletos;De 20 a 24 años;2023T4;1,4
Hombres;Estudios primarios incompletos;De 20 a 24 años;2023T3;3,3
Hombres;Estudios primarios incompletos;De 20 a 24 años;2023T2;3,1
Hombres;Estudios primarios incompletos;De 20 a 24 años;2023T1;2,5
Hombres;Estudios primarios incompletos;De 20 a 24 años;2022T4;2,8
Hombres;Estudios primarios incompletos;De 20 a 24 años;2022T3;3,1
Hombres;Estudios primarios incompletos;De 20 a 24 años;2022T2;4
Hombres;Estudios primarios incompletos;De 20 a 24 años;2022T1;4,2
Hombres;Estudios primarios incompletos;De 20 a 24 años;2021T4;5,3
Hombres;Estudios primarios incompletos;De 20 a 24 años;2021T3;2,4
Hombres;Estudios primarios incompletos;De 20 a 24 años;2021T2;3
Hombres;Estudios primarios incompletos;De 20 a 24 años;2021T1;2,7
Hombres;Estudios primarios incompletos;De 20 a 24 años;2020T4;1,6
Hombres;Estudios primarios incompletos;De 20 a 24 años;2020T3;2,9
Hombres;Estudios primarios incompletos;De 20 a 24 años;2020T2;3,7
Hombres;Estudios primarios incompletos;De 20 a 24 años;2020T1;5,1
Hombres;Estudios primarios incompletos;De 20 a 24 años;2019T4;3,1
Hombres;Estudios primarios incompletos;De 20 a 24 años;2019T3;3
Hombres;Estudios primarios incompletos;De 20 a 24 años;2019T2;6
Hombres;Estudios primarios incompletos;De 20 a 24 años;2019T1;7,7
Hombres;Estudios primarios incompletos;De 20 a 24 años;2018T4;5
Hombres;Estudios primarios incompletos;De 20 a 24 años;2018T3;3,2
Hombres;Estudios primarios incompletos;De 20 a 24 años;2018T2;1,8
Hombres;Estudios primarios incompletos;De 20 a 24 años;2018T1;3,5
Hombres;Estudios primarios incompletos;De 20 a 24 años;2017T4;4,7
Hombres;Estudios primarios incompletos;De 20 a 24 años;2017T3;3,9
Hombres;Estudios primarios incompletos;De 20 a 24 años;2017T2;4,6
Hombres;Estudios primarios incompletos;De 20 a 24 años;2017T1;4,2
Hombres;Estudios primarios incompletos;De 20 a 24 años;2016T4;3,5
Hombres;Estudios primarios incompletos;De 20 a 24 años;2016T3;4,8
Hombres;Estudios primarios incompletos;De 20 a 24 años;2016T2;6,8
Hombres;Estudios primarios incompletos;De 20 a 24 años;2016T1;7
Hombres;Estudios primarios incompletos;De 20 a 24 años;2015T4;7,2
Hombres;Estudios primarios incompletos;De 20 a 24 años;2015T3;5,4
Hombres;Estudios primarios incompletos;De 20 a 24 años;2015T2;5,9
Hombres;Estudios primarios incompletos;De 20 a 24 años;2015T1;3,7
Hombres;Estudios primarios incompletos;De 20 a 24 años;2014T4;6,2
Hombres;Estudios primarios incompletos;De 20 a 24 años;2014T3;5,9
Hombres;Estudios primarios incompletos;De 20 a 24 años;2014T2;3,6
Hombres;Estudios primarios incompletos;De 20 a 24 años;2014T1;6,8
Hombres;Estudios primarios incompletos;De 25 a 29 años;2025T4;4,9
Hombres;Estudios primarios incompletos;De 25 a 29 años;2025T3;5,6
Hombres;Estudios primarios incompletos;De 25 a 29 años;2025T2;6,6
Hombres;Estudios primarios incompletos;De 25 a 29 años;2025T1;3
Hombres;Estudios primarios incompletos;De 25 a 29 años;2024T4;5,1
Hombres;Estudios primarios incompletos;De 25 a 29 años;2024T3;2,8
Hombres;Estudios primarios incompletos;De 25 a 29 años;2024T2;4,1
Hombres;Estudios primarios incompletos;De 25 a 29 años;2024T1;5,3
Hombres;Estudios primarios incompletos;De 25 a 29 años;2023T4;5,5
Hombres;Estudios primarios incompletos;De 25 a 29 años;2023T3;4,8
Hombres;Estudios primarios incompletos;De 25 a 29 años;2023T2;4,2
Hombres;Estudios primarios incompletos;De 25 a 29 años;2023T1;6,1
Hombres;Estudios primarios incompletos;De 25 a 29 años;2022T4;3,8
Hombres;Estudios primarios incompletos;De 25 a 29 años;2022T3;4
Hombres;Estudios primarios incompletos;De 25 a 29 años;2022T2;9,7
Hombres;Estudios primarios incompletos;De 25 a 29 años;2022T1;8
Hombres;Estudios primarios incompletos;De 25 a 29 años;2021T4;4,4
Hombres;Estudios primarios incompletos;De 25 a 29 años;2021T3;7,7
Hombres;Estudios primarios incompletos;De 25 a 29 años;2021T2;1,1
Hombres;Estudios primarios incompletos;De 25 a 29 años;2021T1;6,7
Hombres;Estudios primarios incompletos;De 25 a 29 años;2020T4;4,6
Hombres;Estudios primarios incompletos;De 25 a 29 años;2020T3;8,5
Hombres;Estudios primarios incompletos;De 25 a 29 años;2020T2;7,8
Hombres;Estudios primarios incompletos;De 25 a 29 años;2020T1;3,1
Hombres;Estudios primarios incompletos;De 25 a 29 años;2019T4;3,4
Hombres;Estudios primarios incompletos;De 25 a 29 años;2019T3;3,7
Hombres;Estudios primarios incompletos;De 25 a 29 años;2019T2;3,2
Hombres;Estudios primarios incompletos;De 25 a 29 años;2019T1;5,6
Hombres;Estudios primarios incompletos;De 25 a 29 años;2018T4;6,6
Hombres;Estudios primarios incompletos;De 25 a 29 años;2018T3;7,4
Hombres;Estudios primarios incompletos;De 25 a 29 años;2018T2;10,8
Hombres;Estudios primarios incompletos;De 25 a 29 años;2018T1;9,9
Hombres;Estudios primarios incompletos;De 25 a 29 años;2017T4;8,9
Hombres;Estudios primarios incompletos;De 25 a 29 años;2017T3;6,4
Hombres;Estudios primarios incompletos;De 25 a 29 años;2017T2;7,2
Hombres;Estudios primarios incompletos;De 25 a 29 años;2017T1;8,9
Hombres;Estudios primarios incompletos;De 25 a 29 años;2016T4;6,8
Hombres;Estudios primarios incompletos;De 25 a 29 años;2016T3;8,9
Hombres;Estudios primarios incompletos;De 25 a 29 años;2016T2;9,4
Hombres;Estudios primarios incompletos;De 25 a 29 años;2016T1;9,6
Hombres;Estudios primarios incompletos;De 25 a 29 años;2015T4;7,5
Hombres;Estudios primarios incompletos;De 25 a 29 años;2015T3;9,5
Hombres;Estudios primarios incompletos;De 25 a 29 años;2015T2;10,7
Hombres;Estudios primarios incompletos;De 25 a 29 años;2015T1;6,8
Hombres;Estudios primarios incompletos;De 25 a 29 años;2014T4;4,3
Hombres;Estudios primarios incompletos;De 25 a 29 años;2014T3;7,4
Hombres;Estudios primarios incompletos;De 25 a 29 años;2014T2;11,2
Hombres;Estudios primarios incompletos;De 25 a 29 años;2014T1;8,6
Hombres;Estudios primarios incompletos;De 30 a 34 años;2025T4;10,9
Hombres;Estudios primarios incompletos;De 30 a 34 años;2025T3;14,9
Hombres;Estudios primarios incompletos;De 30 a 34 años;2025T2;11,4
Hombres;Estudios primarios incompletos;De 30 a 34 años;2025T1;9,4
Hombres;Estudios primarios incompletos;De 30 a 34 años;2024T4;3,6
Hombres;Estudios primarios incompletos;De 30 a 34 años;2024T3;6,1
Hombres;Estudios primarios incompletos;De 30 a 34 años;2024T2;10,3
Hombres;Estudios primarios incompletos;De 30 a 34 años;2024T1;7,7
Hombres;Estudios primarios incompletos;De 30 a 34 años;2023T4;3,7
Hombres;Estudios primarios incompletos;De 30 a 34 años;2023T3;8,6
Hombres;Estudios primarios incompletos;De 30 a 34 años;2023T2;8,1
Hombres;Estudios primarios incompletos;De 30 a 34 años;2023T1;8,4
Hombres;Estudios primarios incompletos;De 30 a 34 años;2022T4;6,6
Hombres;Estudios primarios incompletos;De 30 a 34 años;2022T3;8,4
Hombres;Estudios primarios incompletos;De 30 a 34 años;2022T2;13,2
Hombres;Estudios primarios incompletos;De 30 a 34 años;2022T1;14,3
Hombres;Estudios primarios incompletos;De 30 a 34 años;2021T4;7,8
Hombres;Estudios primarios incompletos;De 30 a 34 años;2021T3;3,1
Hombres;Estudios primarios incompletos;De 30 a 34 años;2021T2;12,1
Hombres;Estudios primarios incompletos;De 30 a 34 años;2021T1;13,1
Hombres;Estudios primarios incompletos;De 30 a 34 años;2020T4;11,4
Hombres;Estudios primarios incompletos;De 30 a 34 años;2020T3;10,9
Hombres;Estudios primarios incompletos;De 30 a 34 años;2020T2;11,1
Hombres;Estudios primarios incompletos;De 30 a 34 años;2020T1;4,7
Hombres;Estudios primarios incompletos;De 30 a 34 años;2019T4;9,3
Hombres;Estudios primarios incompletos;De 30 a 34 años;2019T3;10,5
Hombres;Estudios primarios incompletos;De 30 a 34 años;2019T2;13,6
Hombres;Estudios primarios incompletos;De 30 a 34 años;2019T1;14,8
Hombres;Estudios primarios incompletos;De 30 a 34 años;2018T4;13,6
Hombres;Estudios primarios incompletos;De 30 a 34 años;2018T3;13,8
Hombres;Estudios primarios incompletos;De 30 a 34 años;2018T2;11
Hombres;Estudios primarios incompletos;De 30 a 34 años;2018T1;12,4
Hombres;Estudios primarios incompletos;De 30 a 34 años;2017T4;15,1
Hombres;Estudios primarios incompletos;De 30 a 34 años;2017T3;10,3
Hombres;Estudios primarios incompletos;De 30 a 34 años;2017T2;10,7
Hombres;Estudios primarios incompletos;De 30 a 34 años;2017T1;8,9
Hombres;Estudios primarios incompletos;De 30 a 34 años;2016T4;8
Hombres;Estudios primarios incompletos;De 30 a 34 años;2016T3;10,7
Hombres;Estudios primarios incompletos;De 30 a 34 años;2016T2;15,1
Hombres;Estudios primarios incompletos;De 30 a 34 años;2016T1;16
Hombres;Estudios primarios incompletos;De 30 a 34 años;2015T4;17,1
Hombres;Estudios primarios incompletos;De 30 a 34 años;2015T3;15
Hombres;Estudios primarios incompletos;De 30 a 34 años;2015T2;18,9
Hombres;Estudios primarios incompletos;De 30 a 34 años;2015T1;14,7
Hombres;Estudios primarios incompletos;De 30 a 34 años;2014T4;12,1
Hombres;Estudios primarios incompletos;De 30 a 34 años;2014T3;11,7
Hombres;Estudios primarios incompletos;De 30 a 34 años;2014T2;15,3
Hombres;Estudios primarios incompletos;De 30 a 34 años;2014T1;11,7
Hombres;Estudios primarios incompletos;De 35 a 39 años;2025T4;17,6
Hombres;Estudios primarios incompletos;De 35 a 39 años;2025T3;16,8
Hombres;Estudios primarios incompletos;De 35 a 39 años;2025T2;20,1
Hombres;Estudios primarios incompletos;De 35 a 39 años;2025T1;19,8
Hombres;Estudios primarios incompletos;De 35 a 39 años;2024T4;12
Hombres;Estudios primarios incompletos;De 35 a 39 años;2024T3;13,5
Hombres;Estudios primarios incompletos;De 35 a 39 años;2024T2;16,4
Hombres;Estudios primarios incompletos;De 35 a 39 años;2024T1;17,7
Hombres;Estudios primarios incompletos;De 35 a 39 años;2023T4;15,3
Hombres;Estudios primarios incompletos;De 35 a 39 años;2023T3;17,1
Hombres;Estudios primarios incompletos;De 35 a 39 años;2023T2;18,9
Hombres;Estudios primarios incompletos;De 35 a 39 años;2023T1;17,4
Hombres;Estudios primarios incompletos;De 35 a 39 años;2022T4;14
Hombres;Estudios primarios incompletos;De 35 a 39 años;2022T3;13,1
Hombres;Estudios primarios incompletos;De 35 a 39 años;2022T2;17,3
Hombres;Estudios primarios incompletos;De 35 a 39 años;2022T1;19,1
Hombres;Estudios primarios incompletos;De 35 a 39 años;2021T4;14,5
Hombres;Estudios primarios incompletos;De 35 a 39 años;2021T3;14,5
Hombres;Estudios primarios incompletos;De 35 a 39 años;2021T2;15,3
Hombres;Estudios primarios incompletos;De 35 a 39 años;2021T1;23,8
Hombres;Estudios primarios incompletos;De 35 a 39 años;2020T4;17,5
Hombres;Estudios primarios incompletos;De 35 a 39 años;2020T3;20,5
Hombres;Estudios primarios incompletos;De 35 a 39 años;2020T2;15
Hombres;Estudios primarios incompletos;De 35 a 39 años;2020T1;16,9
Hombres;Estudios primarios incompletos;De 35 a 39 años;2019T4;21,2
Hombres;Estudios primarios incompletos;De 35 a 39 años;2019T3;18,7
Hombres;Estudios primarios incompletos;De 35 a 39 años;2019T2;17,2
Hombres;Estudios primarios incompletos;De 35 a 39 años;2019T1;13,6
Hombres;Estudios primarios incompletos;De 35 a 39 años;2018T4;14
Hombres;Estudios primarios incompletos;De 35 a 39 años;2018T3;18,6
Hombres;Estudios primarios incompletos;De 35 a 39 años;2018T2;17
Hombres;Estudios primarios incompletos;De 35 a 39 años;2018T1;18,7
Hombres;Estudios primarios incompletos;De 35 a 39 años;2017T4;19,2
Hombres;Estudios primarios incompletos;De 35 a 39 años;2017T3;18
Hombres;Estudios primarios incompletos;De 35 a 39 años;2017T2;23,5
Hombres;Estudios primarios incompletos;De 35 a 39 años;2017T1;25,5
Hombres;Estudios primarios incompletos;De 35 a 39 años;2016T4;24,5
Hombres;Estudios primarios incompletos;De 35 a 39 años;2016T3;24
Hombres;Estudios primarios incompletos;De 35 a 39 años;2016T2;19,6
Hombres;Estudios primarios incompletos;De 35 a 39 años;2016T1;27,3
Hombres;Estudios primarios incompletos;De 35 a 39 años;2015T4;24,8
Hombres;Estudios primarios incompletos;De 35 a 39 años;2015T3;32,1
Hombres;Estudios primarios incompletos;De 35 a 39 años;2015T2;27,5
Hombres;Estudios primarios incompletos;De 35 a 39 años;2015T1;28,6
Hombres;Estudios primarios incompletos;De 35 a 39 años;2014T4;31,4
Hombres;Estudios primarios incompletos;De 35 a 39 años;2014T3;29,1
Hombres;Estudios primarios incompletos;De 35 a 39 años;2014T2;24,9
Hombres;Estudios primarios incompletos;De 35 a 39 años;2014T1;19,7
Hombres;Estudios primarios incompletos;De 40 a 44 años;2025T4;18,6
Hombres;Estudios primarios incompletos;De 40 a 44 años;2025T3;17,4
Hombres;Estudios primarios incompletos;De 40 a 44 años;2025T2;17
Hombres;Estudios primarios incompletos;De 40 a 44 años;2025T1;17,4
Hombres;Estudios primarios incompletos;De 40 a 44 años;2024T4;16,7
Hombres;Estudios primarios incompletos;De 40 a 44 años;2024T3;13,3
Hombres;Estudios primarios incompletos;De 40 a 44 años;2024T2;20,6
Hombres;Estudios primarios incompletos;De 40 a 44 años;2024T1;20,4
Hombres;Estudios primarios incompletos;De 40 a 44 años;2023T4;20,6
Hombres;Estudios primarios incompletos;De 40 a 44 años;2023T3;21,5
Hombres;Estudios primarios incompletos;De 40 a 44 años;2023T2;27,5
Hombres;Estudios primarios incompletos;De 40 a 44 años;2023T1;25,5
Hombres;Estudios primarios incompletos;De 40 a 44 años;2022T4;27,5
Hombres;Estudios primarios incompletos;De 40 a 44 años;2022T3;19,3
Hombres;Estudios primarios incompletos;De 40 a 44 años;2022T2;21,9
Hombres;Estudios primarios incompletos;De 40 a 44 años;2022T1;25,7
Hombres;Estudios primarios incompletos;De 40 a 44 años;2021T4;23,1
Hombres;Estudios primarios incompletos;De 40 a 44 años;2021T3;22,9
Hombres;Estudios primarios incompletos;De 40 a 44 años;2021T2;18,2
Hombres;Estudios primarios incompletos;De 40 a 44 años;2021T1;18
Hombres;Estudios primarios incompletos;De 40 a 44 años;2020T4;19,6
Hombres;Estudios primarios incompletos;De 40 a 44 años;2020T3;22,8
Hombres;Estudios primarios incompletos;De 40 a 44 años;2020T2;19,1
Hombres;Estudios primarios incompletos;De 40 a 44 años;2020T1;19,6
Hombres;Estudios primarios incompletos;De 40 a 44 años;2019T4;24,8
Hombres;Estudios primarios incompletos;De 40 a 44 años;2019T3;18,5
