fecha,año,mes,trimestre,periodo,ipi_corrientes_total_industria,ipi_corrientes_energia,ipi_corrientes_bienes_equipo,ipi_corrientes_bienes_intermedios,ipi_corrientes_bienes_consumo
1984-06-01,1984,6,2,1984T2,33.5408,21.6838107,45.829096,38.3821875,35.319727
1984-07-01,1984,7,3,1984T3,33.7569372,20.9969585,52.8567894,34.733371000000005,33.846680400000004
1984-08-01,1984,8,3,1984T3,21.028979600000003,20.8823721,13.5490616,24.465724800000004,27.453112499999996
1984-09-01,1984,9,3,1984T3,33.785184599999994,20.462333,47.9121318,34.758539999999996,35.9108952
1984-10-01,1984,10,4,1984T4,36.5241578,22.103849800000003,56.971173,39.2738148,37.615778399999996
1984-11-01,1984,11,4,1984T4,36.1500312,23.172767699999998,60.6463176,37.6243322,35.6086371
1984-12-01,1984,12,4,1984T4,33.1920391,26.264935,49.2061764,35.7834876,32.0825959
1985-01-01,1985,1,1,1985T1,36.4502593,33.6790328,50.9750472,38.9474163,35.35788779999999
1985-02-01,1985,2,1,1985T1,35.1853282,28.1050848,51.07242779999999,38.729111399999994,34.6616508
1985-03-01,1985,3,1,1985T1,37.189374,30.715047799999997,51.795546400000006,41.294084000000005,37.1827406
1985-04-01,1985,4,2,1985T2,35.5806753,26.2066376,50.7821762,40.517426,36.371056200000005
1985-05-01,1985,5,2,1985T2,38.2451316,26.6193122,55.408730000000006,42.7365194,39.681442499999996
1985-06-01,1985,6,2,1985T2,35.327754,24.555939199999997,48.0172266,40.5639976,37.8158015
1985-07-01,1985,7,3,1985T3,37.890541799999994,25.293391199999995,58.070607,39.5403113,38.0635208
1985-08-01,1985,8,3,1985T3,22.293999,24.010047599999996,12.3580692,26.2964615,28.950710400000002
1985-09-01,1985,9,3,1985T3,37.591886200000005,23.968509599999997,56.461669900000004,39.076173,38.7379474
1985-10-01,1985,10,4,1985T4,42.3373576,25.458820799999994,66.291245,43.6815153,41.309433
1985-11-01,1985,11,4,1985T4,39.882231899999994,28.6879488,61.519498000000006,41.0932449,36.7880156
1985-12-01,1985,12,4,1985T4,37.021886099999996,31.305667999999997,52.984932,39.0872364,33.585741000000006
1986-01-01,1986,1,1,1986T1,37.705971600000005,31.483463,56.1836988,41.2409646,36.044611399999994
1986-02-01,1986,2,1,1986T1,37.656847899999995,29.146259999999998,55.2900348,41.6221875,36.832440600000005
1986-03-01,1986,3,1,1986T1,37.38406320000001,28.304464499999998,53.402498800000004,42.3966685,37.050195
1986-04-01,1986,4,2,1986T2,40.3987622,26.632710000000003,60.279564799999996,44.912504,41.601777600000005
1986-05-01,1986,5,2,1986T2,39.055801699999996,24.663738600000002,57.370416500000005,44.397,40.920118599999995
1986-06-01,1986,6,2,1986T2,39.593625599999996,24.9300828,59.34253,44.2049388,41.0737714
1986-07-01,1986,7,3,1986T3,40.0777108,23.521978800000003,65.75206610000001,41.3112377,39.5060859
1986-08-01,1986,8,3,1986T3,21.4040625,21.1190634,9.173641199999999,25.316939199999997,29.411605999999995
1986-09-01,1986,9,3,1986T3,39.188721,21.469854,63.367668,40.0313264,40.2395528
1986-10-01,1986,10,4,1986T4,42.7324042,22.346830499999996,68.6876211,45.2360816,45.347392
1986-11-01,1986,11,4,1986T4,40.1786086,23.221697400000004,62.692304199999995,43.631937,41.6661012
1986-12-01,1986,12,4,1986T4,37.3637985,24.187984200000002,56.8595702,40.872874499999995,37.971458
1987-01-01,1987,1,1,1987T1,37.2639124,27.8621125,54.8419446,40.1800541,38.24626520000001
1987-02-01,1987,2,1,1987T1,39.0814736,25.469850300000004,61.7362132,41.614569,40.3658197
1987-03-01,1987,3,1,1987T1,41.245657200000004,25.4011493,62.4549788,45.163586,44.353062
1987-04-01,1987,4,2,1987T2,39.1095404,22.077833400000003,60.69134470000001,43.9576296,42.8966475
1987-05-01,1987,5,2,1987T2,41.273556799999994,22.4878584,65.2332833,45.550084,45.480183
1987-06-01,1987,6,2,1987T2,41.7713049,22.556146200000004,68.15960009999999,45.48957600000001,45.1621961
1987-07-01,1987,7,3,1987T3,44.3411068,21.5992224,71.52858359999999,45.81319049999999,48.424147000000005
