fecha,año,trimestre,IPRI_total_industria_2021,IPRI_industrias_extractivas_2021,IPRI_industria_manufacturera_2021,IPRI_suministro_energia_electrica_gas_vapor_aire_acondicionado_2021,IPRI_energia_2021,IPRI_bienes_equipo_2021,IPRI_bienes_intermedios_2021,IPRI_bienes_consumo_2021,IPRI_bienes_consumo_duradero_2021,IPRI_bienes_consumo_no_duradero_2021,IPRI_total_industria_2025,IPRI_industrias_extractivas_2025,IPRI_industria_manufacturera_2025,IPRI_suministro_energia_electrica_gas_vapor_aire_acondicionado_2025,IPRI_energia_2025,IPRI_bienes_equipo_2025,IPRI_bienes_intermedios_2025,IPRI_bienes_consumo_2025,IPRI_bienes_consumo_duradero_2025,IPRI_bienes_consumo_no_duradero_2025,prima_energia,spread_equipo_consumo,ipri_yoy
1988-01-01,1988.0,1.0,44.629999999999995,59.343333333333334,48.23666666666667,34.169999999999995,30.326666666666668,56.32333333333333,49.56333333333333,48.22666666666667,54.04999999999999,47.11333333333334,35.570492086369164,49.143921879852314,40.57621534471277,25.749003108417853,22.794578207601536,49.80876229780022,43.484872855952155,38.806410514316376,48.06010847980082,37.71404937728058,-14.303333333333333,8.09666666666667,2.6763947558721655
1988-04-01,1988.0,2.0,44.97,59.50333333333333,48.56,34.626666666666665,29.956666666666667,57.07333333333333,50.076666666666675,48.596666666666664,54.75,47.47666666666667,35.841474997177265,49.276422483696216,40.848200203287654,26.09312694276116,22.516473329491646,50.47201444415786,43.93525085177007,39.104137329846445,48.68253356649575,38.00489636908216,-15.013333333333335,8.476666666666668,2.765172492800994
1988-07-01,1988.0,3.0,45.36000000000001,59.53,49.01333333333333,34.6,29.709999999999997,57.796666666666674,50.63666666666666,49.14666666666667,55.51,47.97333333333333,36.15230833604539,49.298505917670205,41.229539798815324,26.07303212031775,22.33107007741839,51.11168429197835,44.426572301753254,39.54670421779656,49.35830937490738,38.402476201911846,-15.65,8.65,2.9973642556526534
1988-10-01,1988.0,4.0,45.76666666666667,59.64000000000001,49.46333333333333,34.6,29.709999999999997,57.93,51.43,49.46,54.75333333333333,48.550000000000004,36.4764251509335,49.389600082812876,41.608075426728824,26.07303212031775,22.33107007741839,51.22959578466415,45.12261102256277,39.79883323274995,48.685497495480014,38.8640957393584,-16.05666666666667,8.47,3.3962855867381383
1989-01-01,1989.0,1.0,46.49666666666667,59.85666666666666,50.26333333333334,35.83,30.13,58.76,52.31666666666666,50.379999999999995,55.050000000000004,49.54333333333333,37.05824140060972,49.5690279838515,42.281027654130604,26.9999058055198,22.646756695813394,51.963594826633276,45.900536651702815,40.53912693623014,48.94928717507929,39.659255405017774,-16.36666666666667,8.380000000000003,4.182056570854531
1989-04-01,1989.0,2.0,46.84,60.370000000000005,50.63666666666666,35.83,30.13,59.4,52.526666666666664,50.95666666666667,55.61666666666667,50.14333333333334,37.33188100662182,49.99413408785066,42.595072026918096,26.9999058055198,22.646756695813394,52.529569991525115,46.0847821954465,41.00315161268693,49.45315510240375,40.13955318964424,-16.710000000000004,8.44333333333333,4.158601100424031
1989-07-01,1989.0,3.0,47.29666666666666,60.69333333333333,51.156666666666666,35.85666666666666,31.313333333333333,59.81333333333333,52.69,51.346666666666664,55.93666666666667,50.61333333333334,37.695848249569956,50.261895724785205,43.032490974729235,27.020000627963203,23.536191215894572,52.89509561885111,46.22808428502493,41.316971769597,49.73769228489286,40.5157864542683,-15.983333333333334,8.466666666666667,4.2695662822672675
1989-10-01,1989.0,4.0,47.5,60.85666666666666,51.38,35.87,31.653333333333336,60.25666666666667,52.54999999999999,51.85,56.28666666666667,51.13666666666666,37.85790665701401,50.39715675787585,43.2203568048789,27.030048039184905,23.79174704983339,53.28715133203141,46.10525392252913,41.72198752766044,50.048904828240325,40.934712855303616,-15.84666666666667,8.406666666666668,3.787826585523709
1990-01-01,1990.0,1.0,47.843333333333334,61.07333333333333,51.63333333333333,37.65,32.32666666666667,61.196666666666665,52.43333333333333,52.24333333333334,57.31333333333333,51.42333333333334,38.13154626302611,50.57658465891446,43.43345834355614,28.371377437282167,24.29784781900634,54.118427355466316,46.00289528711597,42.03848990813385,50.96179495539288,41.164188463514044,-15.516666666666664,8.953333333333333,2.8980763145256625
1990-04-01,1990.0,2.0,47.843333333333334,61.453333333333326,51.63333333333333,37.65,31.28,61.69333333333333,52.54999999999999,52.53,56.913333333333334,51.839999999999996,38.13154626302611,50.891273593043714,43.43345834355614,28.371377437282167,23.511136722371162,54.55764766572093,46.10525392252914,42.26916113458057,50.60612347728149,41.49772859172686,-16.56333333333333,9.163333333333334,2.142195780991855
1990-07-01,1990.0,3.0,48.0,61.453333333333326,51.81,37.65,31.883333333333336,62.22,52.34,52.68666666666667,56.723333333333336,52.07666666666666,38.256410937614156,50.891273593043714,43.582068627107354,28.371377437282167,23.964623055144944,55.02339806182985,45.921008378785444,42.39522564205726,50.43717952517858,41.68717938455175,-16.116666666666667,9.533333333333333,1.4864953492864357
1990-10-01,1990.0,4.0,48.64333333333334,61.45333333333334,52.556666666666665,37.68333333333334,34.56333333333333,62.85666666666666,52.38666666666666,52.79333333333333,57.39666666666667,52.07666666666666,38.76915311198635,50.891273593043714,44.210157372682346,28.39649596533643,25.979004334427383,55.58642543940456,45.96195183295071,42.481056796083955,51.03589317999941,41.68717938455175,-14.079999999999998,10.06333333333333,2.4070952537029067
1991-01-01,1991.0,1.0,48.776666666666664,61.669999999999995,52.556666666666665,39.85,34.54666666666667,63.82333333333333,52.03666666666667,53.370000000000005,57.94,52.596666666666664,38.87542092014639,51.07070149408233,44.210157372682346,30.02920028886308,25.96647708766567,56.44128376137663,45.65487592671122,42.94508147254074,51.51901360443404,42.10343746456136,-14.229999999999999,10.453333333333335,1.9508968361287016
1991-04-01,1991.0,2.0,48.666666666666664,62.74666666666667,52.406666666666666,39.85,32.99333333333333,64.15333333333332,51.75666666666667,54.076666666666675,59.39333333333334,53.17333333333334,38.787749978414354,51.96232014078189,44.083978830044515,30.02920028886308,24.79893768947461,56.73311470577398,45.409215201719626,43.51371286796755,52.811286641572075,42.565057002007904,-15.673333333333332,10.076666666666659,1.72101719703391
1991-07-01,1991.0,3.0,48.79666666666666,62.91,52.583333333333336,39.85,33.22333333333333,64.49,51.593333333333334,54.47,59.69,53.56666666666666,38.89136109137039,52.09758117387255,44.232589113595736,30.02920028886308,24.97181369478616,57.030841224805634,45.26591311214119,43.830215248440965,53.075076321171345,42.87991888304081,-15.573333333333336,10.019999999999996,1.6618743776847023
1991-10-01,1991.0,4.0,48.93666666666667,61.449999999999996,52.70666666666667,40.419999999999995,33.56,64.96,51.24333333333333,55.02,59.01666666666667,54.373333333333335,39.00294228993844,50.88851316379697,44.33633591532018,30.458727118590854,25.22486407937264,57.44647923652309,44.958837205901695,44.27278213639107,52.476362666350525,43.52565257126085,-15.376666666666667,9.939999999999998,0.6030521252876472
1992-01-01,1992.0,1.0,49.276666666666664,63.01666666666667,52.98333333333333,41.596666666666664,34.11,65.39999999999999,51.196666666666665,55.67666666666667,59.56,55.10999999999999,39.27392520074653,52.18591490976848,44.569065227296626,31.345411158906092,25.638263222508964,57.83558716238625,44.917893751736436,44.80118017836787,52.95948309078515,44.11535151794112,-15.166666666666664,9.723333333333336,1.025747914569967
1992-04-01,1992.0,2.0,49.46333333333333,63.85333333333333,53.13333333333333,41.58,34.26333333333333,65.84333333333333,51.31333333333333,55.78333333333333,59.800000000000004,55.163333333333334,39.42270013217058,52.87878265070219,44.69524376993446,31.33285189487896,25.753513892716665,58.22764287556654,45.020252387149604,44.887011332394565,53.17288597765198,44.15804465435236,-15.199999999999998,10.06,1.6370100527978086
1992-07-01,1992.0,3.0,49.51,63.776666666666664,53.20666666666667,41.61333333333334,34.336666666666666,65.98,51.24333333333333,55.86333333333334,59.85333333333333,55.26666666666667,39.4598938650266,52.81529277802699,44.75693105744629,31.357970422933224,25.808633778468174,58.34850215556949,44.95883720590171,44.951384697914584,53.22030884140016,44.24076260614914,-15.173333333333332,10.116666666666669,1.462033904823845
1992-10-01,1992.0,4.0,49.620000000000005,63.36666666666667,53.35999999999999,41.63,34.669999999999995,66.09333333333335,51.080000000000005,56.25333333333333,60.23666666666667,55.656666666666666,39.547564806758636,52.475759980677,44.88591356769829,31.370529686960356,26.059178713702305,58.44872692435242,44.81553511632328,45.26520485482465,53.56116067459024,44.55295616615634,-14.950000000000001,9.840000000000003,1.3964282674502486
