fecha,año,mes,ed_activo_total,ed_activo_creditos_esp,ed_activo_credito_sector_publico,ed_activo_credito_sector_privado,ed_activo_creditos_resto_mundo,ed_activo_renta_fija_esp,ed_activo_renta_fija_resto_mundo,ed_activo_acciones_esp,ed_activo_acciones_resto_mundo,ed_activo_efectivo,ed_activo_otros_residual
1991-10-01,1991,10,1090606.3797498103,257450.840616673,28678.86005570317,464202.0024233726,54497.16058886886,159961.7394917916,4113.255314813057,21608.512813674322,4472.886219443917,6381.337369472386,89239.7872619093
1991-11-01,1991,11,1119771.9897751089,259330.52567187793,33144.98800696418,482742.24053548416,54021.63020456699,158904.94942993176,4158.764345035057,22091.07100397953,4759.9454608205415,6405.532707599014,94212.34240884971
1991-12-01,1991,12,1127563.1990675186,257612.26055653405,33009.3182482481,492132.7045697442,54294.54906079544,150796.8606427083,4466.597641808711,23758.13581429924,5898.988761221589,7020.249699621211,98573.53167163824
1992-01-01,1992,1,1113246.8409532066,267961.18640273117,33306.42359829418,480217.96115263796,52581.4810558352,151587.84860309472,5713.863088273677,33433.24781753356,5967.2846497949295,6300.531450829605,76177.01313418159
1992-02-01,1992,2,1104242.021862361,256524.66359208332,33477.050148194445,476368.2848145833,52397.05726736111,154399.90873768518,8078.552380787037,33589.441274675926,6016.305733425926,5669.167019953703,77721.59558870371
1992-03-01,1992,3,1095555.5812124931,248888.56993241372,33367.37688466507,477207.30352938734,56148.86981278834,153562.12353824507,7501.482602878761,33181.820050055365,6007.991150719691,5959.050333825429,73730.99805614505
1992-04-01,1992,4,1096009.4368816493,247383.51925715737,33948.99211322497,483696.5994523919,57661.244014684155,147608.8239307813,6181.4961211673435,33334.9939377078,6187.560543498338,6067.4662495382345,73938.74126149797
1992-05-01,1992,5,1095895.6560510776,243729.04343330878,34297.566015705605,484346.3908100129,57333.7990877395,147207.74346006816,7466.194713154016,33438.06695182387,6268.522090549005,5707.505839950258,76100.81897789241
1992-06-01,1992,6,1106104.3132757046,247811.32941371843,36995.58006527547,489820.86984236224,55233.09028206191,147498.0249639764,6731.148693707388,34431.064430394326,6116.444279988944,7108.821007508752,74357.94029671088
1992-07-01,1992,7,1103352.7282536281,245741.97026607278,36119.01105166238,496922.28723930026,55449.91380101947,141079.5484214273,7283.08394659258,34543.89459271676,6096.825163896034,6363.011299595886,73753.18247134461
1992-08-01,1992,8,1097780.289699354,251196.92413446488,35967.37543997998,486949.16197902255,59771.30773020568,135282.06503007826,6945.758379368402,33464.92638250819,6055.803920276666,6460.142405851839,75686.8219902166
1992-09-01,1992,9,1136716.4552223324,266247.0865264488,37208.30500117349,491917.6837269362,75933.4967705813,136553.49556160855,6934.681172458925,33065.04692507672,6224.414702202563,6341.579089185772,76290.66803529515
1992-10-01,1992,10,1160464.8093459317,267198.3913093992,39112.04354834927,501132.9517400776,76122.76998899513,145509.60261289013,7162.352315082086,33065.70720395093,6472.3785160562875,5883.402486018402,78805.20962511275
1992-11-01,1992,11,1193029.4845036515,268917.3332551389,41180.95495393076,506629.8703715291,90607.90949395963,149553.79583699966,7149.451568112153,33230.762963306894,6610.56626280202,6590.344263658493,82558.49096272088
1992-12-01,1992,12,1189540.0089963598,266272.91879386123,38604.01479040086,505285.00968847744,93896.17224991012,151738.7719465666,6717.105154592846,33387.45810565342,6531.174170816105,6924.839328015459,80182.54476806578
1993-01-01,1993,1,1155005.357699332,256967.1640260018,39140.636220703476,498746.78234105074,85512.46541264471,141703.66677439894,7178.097369011576,33269.78156682992,6489.344594390026,5965.087043588603,80032.33009305433
1993-02-01,1993,2,1181119.229776304,271220.0773206783,39168.21907584119,497684.46109248704,101635.33194752537,138031.34868955848,7315.468738427986,33262.82155269716,6628.452983087057,5661.327769627915,80511.72060637349
1993-03-01,1993,3,1177467.6203748225,277770.38185965223,38910.94223962029,494936.8522522179,101859.8320306068,130381.2239649574,8508.50144464159,33899.23096309439,6859.221631254436,5801.515987047552,78539.92025097588
1993-04-01,1993,4,1211340.9942285377,288182.9247036743,39377.98043411059,494830.39969581354,121017.03643291823,133783.889663752,8300.863988694578,33870.84060046812,6821.110387343226,5509.052206809752,79646.8916363275
1993-05-01,1993,5,1252182.5019909285,300626.4377160913,39657.00281993131,495052.39633996837,144233.1719959486,131449.47908402327,10179.331997930247,34038.397919940115,7207.175625814692,5923.965633785451,83815.14509049675
1993-06-01,1993,6,1274710.6964878757,302152.9134771569,44602.03000707257,494519.8392993323,161186.10583460727,132110.1386739589,9851.944200404147,34132.181673871026,6977.186526137762,6583.216034923564,82595.13630539448
1993-07-01,1993,7,1316788.5118817193,321973.7566673963,41132.61764266328,502970.0935503414,172404.31941157414,136063.51548861846,10431.34264375766,34691.42578747155,7422.731009936963,6171.133351952372,83527.58076742252
1993-08-01,1993,8,1297805.1391182768,310739.2304544821,39844.81477902523,491128.7982131853,181290.9541906875,131269.11432397735,10264.839991035682,34604.91492001741,7191.9560727589205,6286.736827067014,85183.7771394691
1993-09-01,1993,9,1285969.4392568793,295847.2227117514,39996.18180313257,491496.63895262196,169645.9574603236,147656.60100134127,11578.600752120108,34853.75219695396,7349.752793656974,6049.216533445828,81495.51285756315
1993-10-01,1993,10,1287488.5875541468,287255.0916053198,40398.90696766683,490056.35872452124,174035.5615780306,153253.05847706497,12514.645430893253,34886.54716140712,7667.230238360059,5598.845452103808,81822.34410480251
1993-11-01,1993,11,1317307.5772418662,294756.4805111465,41947.76728589259,491853.26487915305,183206.73474754693,159055.71253924945,12979.599717937685,35804.95772366156,7967.519593733862,6376.723860001722,83358.81638354278
1993-12-01,1993,12,1348201.3407208757,309718.80990453146,39800.19751143567,495431.8400345211,192625.0275245417,164172.54971684943,14021.428057735138,36206.33562874764,8365.156463508652,6646.3872309405515,81213.61081985608
1994-01-01,1994,1,1306036.120485202,288454.0474509414,40827.548182284605,486547.7500388824,186447.88885167913,155042.93282339725,11951.421023956922,35690.77040790367,8306.143729308007,6028.981457767979,86738.6386691401
1994-02-01,1994,2,1311574.4971274585,293179.31536681927,40553.87540331468,484009.64626924385,177399.92898588508,163951.73921193628,13255.521658189216,36034.44852988301,8422.466659418447,5589.180794464226,89178.37209897423
1994-03-01,1994,3,1281537.2521512166,277071.7998208129,41451.357108838936,490321.73370597424,161589.79096970594,160297.06669456649,13500.753747000168,36126.83073854994,8479.027522266351,6131.144309236099,86567.74753426565
1994-04-01,1994,4,1281614.5898686252,284024.3377120435,41898.81386151322,486500.3311860799,153000.57995817208,164519.61898969032,14319.262905361053,36169.95774179432,8427.128282570276,5322.81604043932,87431.74532473492
1994-05-01,1994,5,1285520.6293312197,272386.98610910465,41777.15275134387,486133.97152309766,160025.88313976148,176699.9405664791,13733.564629598523,34433.69013908954,7490.6389770283895,5754.539644590963,87084.26185112548
1994-06-01,1994,6,1343625.4575559658,269353.66302244505,62500.157762586,515315.6015041114,158917.42709875817,179467.31956272025,13195.428831137775,34407.62457656486,7789.808628125525,6622.415889410975,96056.01068010573
1994-07-01,1994,7,1356484.184516675,263022.39031958376,63075.85458692745,522005.7565980859,164498.37356636577,183366.19651145104,13810.333720661985,35047.30603903376,7737.736045093613,6203.094878009027,97717.14437061183
1994-08-01,1994,8,1340895.6827197722,266653.51820993185,62984.0439245142,507236.6736816143,155311.14487742897,186900.45631664174,14439.06247903172,39040.490757183186,8230.061492318551,5914.91344033383,94185.31754077393
1994-09-01,1994,9,1330906.3015330352,255112.4440546034,63478.24101250207,512222.39880940557,148618.35037083953,192247.09315209472,13003.811829317767,38419.03935216923,8216.24060668157,5595.140443161119,93993.5398031131
1994-10-01,1994,10,1326853.7109739387,245664.30478048077,64142.300499463076,513723.7837654056,147394.32936106063,194813.21748492483,13778.655498471831,38170.70369878572,8267.398120849166,5907.269162564018,94991.74860193294
1994-11-01,1994,11,1347793.1096006103,251217.27485959925,65853.85331345869,515414.6301138876,153091.66520818905,200428.79908951843,13421.318273544453,38350.171193179944,8433.559720971467,6382.127873247568,95199.70995501404
1994-12-01,1994,12,1383990.68823202,270812.157145977,63486.95206703614,521500.1526818145,159334.1540127258,205566.78373633008,13656.23605353038,37191.70900710181,8846.269116174057,6555.588717446635,97040.68777545157
1995-01-01,1995,1,1354502.6324562004,255818.79284495368,67392.39464574192,512471.1051802779,160254.61953884285,198096.93924390542,13300.152307614173,37327.857509548194,8894.352274662766,5966.933657443524,94979.48731346498
1995-02-01,1995,2,1361168.7170889943,256131.58302854604,66845.8477197558,511846.11881934345,160601.8790168203,205061.27922404176,12496.442042374254,37822.325056687696,8847.967599021511,5737.696335152839,95777.58029750931
1995-03-01,1995,3,1369929.0410745298,259545.55289966238,67758.46605298281,513709.77752214996,163281.49736549286,204708.66384282042,11966.566625341697,38121.4251649381,9070.633514230585,5426.861842297798,96339.59420622289
1995-04-01,1995,4,1353876.1518041026,256325.84166406747,67782.14630930101,516988.09698056616,150799.78134400988,200506.820568698,11962.263470689379,38305.84562699936,8560.210642714332,5627.880876439539,97017.2643206174
1995-05-01,1995,5,1363518.2057591525,262288.44686107116,66479.03336482814,515468.3661282574,160726.42376490808,195968.45148229416,11557.225775659474,38074.31563952837,8585.169338129495,5713.649357394084,98657.12810039968
1995-06-01,1995,6,1378208.5802503193,250493.99527683278,70728.46984147899,523972.1733807299,162215.47517042005,205808.55276265772,11665.100401293723,39134.39674724485,10179.715735026353,6275.469083093755,97735.2298268248
1995-07-01,1995,7,1405322.2306020043,262108.6168108432,67282.04901553018,532083.8432659693,167581.72382218143,210154.02176664805,11723.8519420313,39664.30169941712,10230.908543795913,6579.891177778665,97913.01850902267
1995-08-01,1995,8,1369860.5999960983,241684.4454210862,65507.96669107342,522404.7368055423,160831.95221898393,215039.3685189919,12703.108918299095,39576.121013099226,10279.093853081702,6208.21572742475,95625.5867906912
1995-09-01,1995,9,1391330.6293472794,240565.1866251983,63822.08120792354,525713.1516717164,175591.8397416323,221471.49352569797,11819.39227958439,40154.38786734613,10347.716921518084,5718.185517488896,96127.19600007932
1995-10-01,1995,10,1392573.2333305099,243756.80815551776,64042.02175498734,526044.8829421311,178128.6833224747,216347.05340227205,10812.464915927803,39989.12098028816,10337.466130026916,6061.037976844523,97053.69174295441
1995-11-01,1995,11,1420212.9954049273,259002.95555101073,67063.88339829438,529867.9216547693,181937.4747631475,216807.04982489732,11144.464860865444,40052.678114300375,10241.402580424827,6521.939625315856,97573.22302988786
1995-12-01,1995,12,1440955.9939856366,270238.92180953873,66478.74069974814,534968.5536101448,189419.2609722572,215558.66360117265,12358.007458169368,40287.87880658744,10349.252406815676,6741.9118895797255,94554.80073622697
1996-01-01,1996,1,1447486.349388689,278767.200240887,71591.4656854662,529314.2989920604,192733.26916160824,210126.29571522996,13918.305976611387,41010.59914244367,10432.072800453692,5855.666889392991,93737.17280131414
1996-02-01,1996,2,1430102.5794964111,271522.6594788969,70751.65155613201,527050.6071672648,181336.95678456078,214823.1763969418,13739.019717233577,40950.02654801841,10538.687248361679,5711.34366270089,93678.45291426119
1996-03-01,1996,3,1435105.4460876868,277876.9911351446,69495.55765706624,529879.0681492538,179120.3469703436,215095.24879800223,13492.86899521922,41643.35040209111,10641.35706611474,5714.669833916357,92145.98905142258
1996-04-01,1996,4,1426168.1071496985,272957.6566415816,69734.62731729283,529927.4894752628,175800.77113663423,208959.0391884663,15499.178997564935,42376.85043375077,10597.568968112246,5899.39059342146,94415.53439761132
1996-05-01,1996,5,1415396.8142618241,269301.1800214528,68660.48868818364,529943.1906478585,170775.9615611616,208285.7812704899,15750.247664882145,44977.46248817594,8487.862384879065,5630.1077327453395,93584.53375496842
1996-06-01,1996,6,1434493.4180856594,270591.0090352352,73261.15497081728,541175.7803666539,169047.27808835777,211995.27630674635,14507.816128912878,45879.77961033154,8529.93779529684,6402.831924363918,93102.55190416347
1996-07-01,1996,7,1452264.9281514473,284028.29746223433,71680.38225604405,540984.1147407992,173360.15869417923,214021.31257660917,13898.94174237758,46044.51711733908,8537.498314328612,6350.641815060055,93359.061480405
1996-08-01,1996,8,1410342.0216861947,265337.6479859874,73127.80630382369,536659.9639508598,158668.3739609183,210275.65291861177,14087.462812730342,46021.78065648034,9135.437983223279,5926.651212876228,91101.24195400797
1996-09-01,1996,9,1446395.2120645682,278809.5926685815,69846.294232307,542839.9163432139,174012.39956855087,214682.8759835708,12728.012384574144,45841.80200195313,9057.293195082722,6069.520318512562,92507.50148441331
1996-10-01,1996,10,1452535.967048187,276753.95210597373,69402.61543800673,547210.3422577635,178443.42877933304,213991.70997823923,12565.137586622302,46786.45181195503,9081.713292450666,5988.44860708276,92312.16525152975
1996-11-01,1996,11,1474328.0745565922,277170.1876718798,73651.11672028908,551373.3488504895,188324.61718923986,216512.1677160829,12665.29865624044,46198.95341882074,9315.520789423372,6344.833588903334,92772.02995522332
