fecha,año,trimestre,periodo,IPRI_total_industria_2021,IPRI_industrias_extractivas_2021,IPRI_industria_manufacturera_2021,IPRI_suministro_energia_electrica_gas_vapor_aire_acondicionado_2021,IPRI_energia_2021,IPRI_bienes_equipo_2021,IPRI_bienes_intermedios_2021,IPRI_bienes_consumo_2021,IPRI_bienes_consumo_duradero_2021,IPRI_bienes_consumo_no_duradero_2021,IPRI_total_industria_2025,IPRI_industrias_extractivas_2025,IPRI_industria_manufacturera_2025,IPRI_suministro_energia_electrica_gas_vapor_aire_acondicionado_2025,IPRI_energia_2025,IPRI_bienes_equipo_2025,IPRI_bienes_intermedios_2025,IPRI_bienes_consumo_2025,IPRI_bienes_consumo_duradero_2025,IPRI_bienes_consumo_no_duradero_2025
1991-09-01,1991,3,1991Q3,48.89,62.85,52.66,39.85,33.26,64.57,51.64,54.55,59.15,53.78,38.96574855708243,52.04789344743108,44.297080368721744,30.029200288863077,24.999373637661915,57.10158812041711,45.30685656630646,43.89458861396097,52.59491982572098,43.05069142868578
1991-10-01,1991,4,1991Q4,48.96,61.64,52.73,40.3,33.42,64.9,51.36,54.94,58.99,54.32,39.021539156366444,51.045857630861605,44.35596368861939,30.368300417595528,25.119635206574305,57.39341906481449,45.06119584131486,44.20840877087105,52.452651234476434,43.4829594348496
1991-11-01,1991,4,1991Q4,48.96,61.56,52.73,40.48,33.79,64.99,51.22,55.02,58.99,54.4,39.021539156366444,50.97960732893966,44.35596368861939,30.503940469088516,25.39774008468419,57.473009322377386,44.93836547881907,44.27278213639107,52.452651234476434,43.546999139466465
1991-12-01,1991,4,1991Q4,48.89,61.15,52.66,40.48,33.47,64.99,51.15,55.1,59.07,54.4,38.96574855708243,50.64007453158966,44.297080368721744,30.503940469088516,25.157216946859425,57.473009322377386,44.87695029757117,44.33715550191109,52.5237855300987,43.546999139466465
1992-01-01,1992,1,1992Q1,49.23,62.69,52.96,41.58,34.11,65.32,51.22,55.57,59.4,55.03,39.236731467890515,51.915392843587185,44.549437453997406,31.33285189487896,25.63826322250896,57.764840266774755,44.93836547881907,44.71534902434119,52.8172144995406,44.051311813324254
1992-02-01,1992,1,1992Q1,49.3,63.18,52.96,41.58,34.11,65.4,51.15,55.73,59.56,55.19,39.29252206717454,52.321175942859114,44.549437453997406,31.33285189487896,25.63826322250896,57.83558716238625,44.87695029757117,44.84409575538121,52.959483090785156,44.17939122255798
1992-03-01,1992,1,1992Q1,49.3,63.18,53.03,41.63,34.11,65.48,51.22,55.73,59.72,55.11,39.29252206717454,52.321175942859114,44.608320773895066,31.370529686960353,25.63826322250896,57.906334057997725,44.93836547881907,44.84409575538121,53.10175168202969,44.11535151794112
1992-04-01,1992,2,1992Q2,49.44,63.75,53.11,41.58,34.21,65.73,51.36,55.81,59.72,55.19,39.404103265742584,52.793209344053004,44.67561599663524,31.33285189487896,25.7134267030792,58.1274181067836,45.06119584131486,44.90846912090124,53.10175168202969,44.17939122255798
1992-05-01,1992,2,1992Q2,49.44,64.15,53.11,41.58,34.26,65.82,51.29,55.73,59.8,55.11,39.404103265742584,53.12446085366275,44.67561599663524,31.33285189487896,25.75100844336432,58.207008364346514,44.99978066006697,44.84409575538121,53.17288597765197,44.11535151794112
1992-06-01,1992,2,1992Q2,49.51,63.66,53.18,41.58,34.32,65.98,51.29,55.81,59.88,55.19,39.4598938650266,52.71867775439081,44.7344993165329,31.33285189487896,25.796106531706464,58.348502155569484,44.99978066006697,44.90846912090124,53.24402027327426,44.17939122255798
1992-07-01,1992,3,1992Q3,49.51,63.83,53.18,41.58,34.48,65.98,51.22,55.81,59.8,55.19,39.4598938650266,52.85945964597495,44.7344993165329,31.33285189487896,25.916368100618847,58.348502155569484,44.93836547881907,44.90846912090124,53.17288597765197,44.17939122255798
1992-08-01,1992,3,1992Q3,49.51,63.75,53.18,41.63,34.32,65.98,51.22,55.81,59.88,55.19,39.4598938650266,52.793209344053004,44.7344993165329,31.370529686960353,25.796106531706464,58.348502155569484,44.93836547881907,44.90846912090124,53.24402027327426,44.17939122255798
1992-09-01,1992,3,1992Q3,49.51,63.75,53.26,41.63,34.21,65.98,51.29,55.97,59.88,55.42,39.4598938650266,52.793209344053004,44.80179453927307,31.370529686960353,25.7134267030792,58.348502155569484,44.99978066006697,45.03721585194126,53.24402027327426,44.36350537333146
1992-10-01,1992,4,1992Q4,49.58,63.26,53.26,41.63,34.48,65.98,51.08,56.2,60.13,55.58,39.515684464310624,52.38742624478107,44.80179453927307,31.370529686960353,25.916368100618847,58.348502155569484,44.815535116323275,45.22228927781131,53.46631494709387,44.491584782565184
1992-11-01,1992,4,1992Q4,49.64,63.34,53.41,41.63,34.79,66.15,51.08,56.2,60.29,55.58,39.563504977982646,52.45367654670302,44.927973081910906,31.370529686960353,26.14937489038659,58.49883930874389,44.815535116323275,45.22228927781131,53.60858353833843,44.491584782565184
1992-12-01,1992,4,1992Q4,49.64,63.5,53.41,41.63,34.74,66.15,51.08,56.36,60.29,55.81,39.563504977982646,52.58617715054691,44.927973081910906,31.370529686960353,26.111793150101477,58.49883930874389,44.815535116323275,45.351036008851345,53.60858353833843,44.675698933338666
1993-01-01,1993,1,1993Q1,50.05,65.45,53.71,42.68,35.32,66.48,51.15,57.07,60.53,56.52,39.890278488074756,54.201028259894414,45.180330167186575,32.161763320669415,26.547741337408866,58.79067025314124,44.87695029757117,45.922349627841484,53.82198642520526,45.24405131181332
1993-02-01,1993,1,1993Q1,50.12,65.61,53.86,42.68,35.22,66.81,51.29,57.07,60.69,56.44,39.94606908735878,54.33352886373831,45.3065087098244,32.161763320669415,26.472577856838626,59.082501197538605,44.99978066006697,45.922349627841484,53.96425501644981,45.180011607196455
1993-03-01,1993,1,1993Q1,50.19,65.45,53.93,42.63,35.32,66.98,51.29,57.15,60.85,56.6,40.0018596866428,54.201028259894414,45.36539202972206,32.12408552858803,26.547741337408866,59.23283835071301,44.99978066006697,45.986722993361504,54.10652360769437,45.30809101643018
1993-04-01,1993,2,1993Q2,50.26,65.61,53.93,42.63,35.32,66.98,51.36,57.23,60.85,56.68,40.057650285926826,54.33352886373831,45.36539202972206,32.12408552858803,26.547741337408866,59.23283835071301,45.06119584131486,46.051096358881516,54.10652360769437,45.37213072104704
1993-05-01,1993,2,1993Q2,50.33,65.77,54.08,42.63,35.43,66.98,51.43,57.38,61.02,56.83,40.11344088521084,54.46602946758221,45.49157057235989,32.12408552858803,26.63042116603613,59.23283835071301,45.122611022562765,46.17179641923155,54.2576839858917,45.49220516720366
1993-06-01,1993,2,1993Q2,50.46,65.77,54.23,42.63,35.43,67.23,51.57,57.54,61.1,56.99,40.21705199816689,54.46602946758221,45.61774911499772,32.12408552858803,26.63042116603613,59.45392239949889,45.24544138505856,46.30054315027158,54.32881828151398,45.620284576437385
1993-07-01,1993,3,1993Q3,50.67,65.93,54.46,42.63,35.48,67.39,51.99,57.78,61.18,57.22,40.38442379601895,54.59853007142611,45.81122288037574,32.12408552858803,26.66800290632125,59.59541619072185,45.613932472545955,46.49366324683163,54.399952577136254,45.80439872721087
1993-08-01,1993,3,1993Q3,50.94,66.09,54.76,42.63,35.96,67.39,52.13,58.17,61.26,57.69,40.59961610754302,54.731030675270006,46.0635799656514,32.12408552858803,27.0287876130584,59.59541619072185,45.73676283504175,46.807483403741706,54.471086872758534,46.18063199183493
1993-09-01,1993,3,1993Q3,51.01,65.85,54.91,42.68,35.8,67.48,52.2,58.33,61.18,57.93,40.655406706827044,54.53227976950416,46.18975850828923,32.161763320669415,26.90852604414602,59.675006448284776,45.79817801628965,46.93623013478174,54.399952577136254,46.37275110568552
1993-10-01,1993,4,1993Q4,51.15,65.37,55.05,42.68,35.8,67.48,52.41,58.49,61.26,58.09,40.766987905395084,54.13477795797247,46.30752514808454,32.161763320669415,26.90852604414602,59.675006448284776,45.98242356003334,47.06497686582177,54.471086872758534,46.50083051491925
1993-11-01,1993,4,1993Q4,51.22,65.61,55.13,42.63,35.91,67.48,52.48,58.72,61.34,58.32,40.82277850467911,54.33352886373831,46.37482037082472,32.12408552858803,26.991205872773282,59.675006448284776,46.043838741281235,47.250050291691814,54.54222116838081,46.684944665692726
1993-12-01,1993,4,1993Q4,51.35,65.45,55.2,42.72,35.8,67.48,52.55,58.96,61.42,58.56,40.92638961763515,54.201028259894414,46.433703690722375,32.19190555433452,26.90852604414602,59.675006448284776,46.10525392252913,47.443170388251865,54.613355464003085,46.87706377954331
1994-01-01,1994,1,1994Q1,51.9,66.01,55.8,43.45,36.38,68.06,53.1,59.59,62.23,59.18,41.36474432629531,54.664780373348066,46.9384178612737,32.74200131872273,27.344474231453415,60.187921441468006,46.58780177519119,47.95011064172199,55.33359020717864,47.373371490324
1994-02-01,1994,1,1994Q1,52.11,65.93,56.03,43.59,36.59,68.22,53.31,59.82,62.39,59.5,41.53211612414737,54.59853007142611,47.131891626651715,32.84749913655061,27.50231754065092,60.32941523269096,46.77204731893488,48.135184067592036,55.4758587984232,47.629530308791445
1994-03-01,1994,1,1994Q1,52.24,66.01,56.18,43.5,36.54,68.47,53.52,59.98,62.64,59.58,41.63572723710341,54.664780373348066,47.258070169289546,32.77967911080411,27.464735800365798,60.550499281476846,46.95629286267858,48.26393079863207,55.69815347224281,47.693570013408305
1994-04-01,1994,2,1994Q2,52.31,66.58,56.25,43.5,36.44,68.56,53.66,59.98,62.64,59.58,41.69151783638743,55.136813774541935,47.3169534891872,32.77967911080411,27.38957231979556,60.630089539039766,47.07912322517437,48.26393079863207,55.69815347224281,47.693570013408305
1994-05-01,1994,2,1994Q2,52.45,66.9,56.48,43.5,36.59,68.72,54.01,60.06,62.72,59.65,41.80309903495548,55.401814982229745,47.51042725456521,32.77967911080411,27.50231754065092,60.77158333026272,47.38619913141386,48.32830416415209,55.76928776786508,47.74960475494806
1994-06-01,1994,2,1994Q2,52.65,66.82,56.7,43.54,36.75,68.89,54.29,60.14,62.72,59.81,41.96250074719553,55.33556468030778,47.695489117100706,32.80982134446922,27.6225791095633,60.921920483437134,47.631859856405455,48.3926775296721,55.76928776786508,47.87768416418179
1994-07-01,1994,3,1994Q3,52.79,67.07,56.85,43.54,36.75,69.05,54.5,60.38,62.8,59.97,42.07408194576357,55.54259687381388,47.82166765973853,32.80982134446922,27.6225791095633,61.06341427466009,47.81610540014915,48.58579762623215,55.84042206348736,48.005763573415514
1994-08-01,1994,3,1994Q3,52.93,66.58,57.0,43.54,36.86,69.22,54.78,60.45,62.88,60.13,42.18566314433161,55.136813774541935,47.94784620237637,32.80982134446922,27.705258938190568,61.21375142783448,48.06176612514074,48.64212432106216,55.91155635910964,48.13384298264924
1994-09-01,1994,3,1994Q3,53.13,66.74,57.23,43.54,36.59,69.22,55.13,60.77,63.04,60.44,42.345064856571675,55.269314378385836,48.14131996775437,32.80982134446922,27.50231754065092,61.21375142783448,48.36884203138023,48.89961778314223,56.05382495035419,48.381996838039576
1994-10-01,1994,4,1994Q4,53.4,66.82,57.53,43.59,36.54,69.39,55.69,60.93,63.12,60.6,42.56025716809575,55.33556468030778,48.39367705303004,32.84749913655061,27.464735800365798,61.36408858100889,48.86016348136341,49.02836451418226,56.12495924597647,48.510076247273304
1994-11-01,1994,4,1994Q4,53.75,66.9,57.98,43.54,36.86,69.63,56.32,61.16,63.2,60.91,42.839210164515855,55.401814982229745,48.77221268094353,32.80982134446922,27.705258938190568,61.576329267843334,49.4129001125945,49.2134379400523,56.19609354159875,48.75823010266364
1994-12-01,1994,4,1994Q4,54.02,66.82,58.28,43.54,36.91,69.97,56.95,61.16,63.29,60.91,43.05440247603994,55.33556468030778,49.0245697662192,32.80982134446922,27.742840678475684,61.87700357419212,49.965636743825584,49.2134379400523,56.2761196241738,48.75823010266364
1995-01-01,1995,1,1995Q1,54.91,67.47,59.25,44.18,37.55,70.55,58.35,61.87,64.01,61.54,43.7637400955082,55.87384838342362,49.840524341943855,33.29209708311093,28.22388695412522,62.38991856737537,51.193940368783544,49.78475155904245,56.91632828477431,49.26254277652144
1995-02-01,1995,1,1995Q1,55.52,67.8,60.0,44.32,37.76,70.88,59.39,62.58,64.42,62.32,44.24991531784038,56.147130878851655,50.47141705513302,33.39759490093881,28.38173026332273,62.681749511772736,52.10639449018088,50.356065178032594,57.28089154983847,49.88692989653585
1995-03-01,1995,1,1995Q1,55.93,67.88,60.45,44.36,37.71,71.21,60.16,62.97,64.83,62.71,44.5766888279325,56.2133811807736,50.84995268304652,33.427737134603916,28.34414852303761,62.97358045617008,52.78196148390776,50.66988533494266,57.64545481490264,50.19912345654305
1995-04-01,1995,2,1995Q2,56.14,68.04,60.67,44.36,37.71,71.46,60.58,63.05,65.07,62.79,44.74406062578456,56.34588178461751,51.035014545582,33.427737134603916,28.34414852303761,63.194664504955966,53.15045257139515,50.73425870046269,57.85885770176946,50.263163161159916
1995-05-01,1995,2,1995Q2,56.28,68.12,60.9,44.36,37.6,71.63,60.86,63.21,65.23,62.87,44.8556418243526,56.41213208653946,51.22848831096001,33.427737134603916,28.261468694410347,63.34500165813037,53.39611329638674,50.863005431502714,58.001126293014025,50.327202865776776
1995-06-01,1995,2,1995Q2,56.35,68.12,60.97,44.27,37.39,71.79,61.0,63.29,65.47,62.95,44.91143242363662,56.41213208653946,51.287371630857656,33.35991710885743,28.103625385212837,63.48649544935334,53.518943658882534,50.92737879702274,58.214529179880856,50.39124257039364
1995-07-01,1995,3,1995Q3,56.41,68.52,61.05,44.27,37.12,71.87,61.21,63.45,65.64,63.1,44.959252937308634,56.7433835961492,51.35466685359784,33.35991710885743,27.90068398767319,63.55724234496483,53.703189202626234,51.056125528062765,58.365689558078195,50.51131701655026
1995-08-01,1995,3,1995Q3,56.48,68.44,61.12,44.36,36.97,71.87,61.21,63.6,65.64,63.34,45.01504353659266,56.677133294227254,51.413550173495494,33.427737134603916,27.78793876681783,63.55724234496483,53.703189202626234,51.1768255884128,58.365689558078195,50.703436130400846
1995-09-01,1995,3,1995Q3,56.69,68.61,61.35,44.27,37.07,72.04,61.35,64.0,65.88,63.73,45.18241533444472,56.817915185811394,51.60702393887351,33.35991710885743,27.86310224738807,63.707579498139225,53.82601956512203,51.49869241601288,58.579092444945026,51.01562969040805
1995-10-01,1995,4,1995Q4,56.62,69.01,61.2,44.23,37.12,72.21,61.0,64.08,65.88,63.81,45.126624735160696,57.14916669542114,51.48084539623567,33.329774875192314,27.90068398767319,63.85791665131361,53.518943658882534,51.56306578153289,58.579092444945026,51.07966939502491
1995-11-01,1995,4,1995Q4,56.48,69.01,61.12,44.23,37.18,72.21,60.44,64.23,66.04,63.97,45.01504353659266,57.14916669542114,51.413550173495494,33.329774875192314,27.945782076015334,63.85791665131361,53.02762220889935,51.683765841882924,58.72136103618958,51.207748804258635
1995-12-01,1995,4,1995Q4,56.41,69.01,61.05,44.36,37.44,72.29,60.02,64.31,66.04,64.12,44.959252937308634,57.14916669542114,51.35466685359784,33.427737134603916,28.141207125497957,63.9286635469251,52.65913112141196,51.74813920740294,58.72136103618958,51.327823250415264
1996-01-01,1996,1,1996Q1,56.96,69.5,61.65,44.27,37.81,73.04,60.3,65.26,66.28,65.14,45.397607645968804,57.55494979469308,51.85938102414917,33.35991710885743,28.41931200360785,64.59191569328274,52.904791846403555,52.51257292295314,58.93476392305641,52.14432948428025
1996-02-01,1996,1,1996Q1,57.1,69.98,61.8,44.32,38.02,73.37,60.3,65.41,66.53,65.3,45.509188844536844,57.95245160622478,51.985559566786996,33.39759490093881,28.57715531280536,64.8837466376801,52.904791846403555,52.63327298330316,59.15705859687602,52.27240889351397
1996-03-01,1996,1,1996Q1,57.03,70.06,61.72,44.32,38.02,73.53,60.02,65.33,66.85,65.22,45.45339824525282,58.01870190814672,51.918264344046825,33.39759490093881,28.57715531280536,65.02524042890306,52.65913112141196,52.568899617783146,59.44159577936513,52.20836918889711
1996-04-01,1996,2,1996Q2,57.1,69.66,61.8,44.32,38.34,73.53,59.95,65.57,66.85,65.46,45.509188844536844,57.687450398536974,51.985559566786996,33.39759490093881,28.817678450630126,65.02524042890306,52.59771594016407,52.76201971434319,59.44159577936513,52.400488302747696
1996-05-01,1996,2,1996Q2,57.17,70.06,61.87,44.32,38.24,73.62,59.88,65.81,67.01,65.61,45.56497944382086,58.01870190814672,52.044442886684664,33.39759490093881,28.742514970059887,65.10483068646599,52.53630075891616,52.95513981090324,59.58386437060968,52.52056274890431
1996-06-01,1996,2,1996Q2,57.03,69.82,61.72,44.41,37.97,73.87,59.6,65.73,67.01,65.61,45.45339824525282,57.81995100238086,51.918264344046825,33.4654149266853,28.539573572520233,65.32591473525187,52.290640033924575,52.89076644538323,59.58386437060968,52.52056274890431
1996-07-01,1996,3,1996Q3,56.96,70.06,61.57,44.41,37.87,73.95,59.25,65.81,67.18,65.61,45.397607645968804,58.01870190814672,51.792085801408994,33.4654149266853,28.464410091949993,65.39666163086333,51.98356412768509,52.95513981090324,59.73502474880703,52.52056274890431
1996-08-01,1996,3,1996Q3,56.96,70.31,61.65,44.41,37.92,73.95,59.04,65.96,67.18,65.85,45.397607645968804,58.22573410165282,51.85938102414917,33.4654149266853,28.501991832235113,65.39666163086333,51.79931858394139,53.07583987125327,59.73502474880703,52.7126818627549
1996-09-01,1996,3,1996Q3,57.1,70.06,61.8,44.41,38.5,74.03,59.04,66.12,67.18,66.0,45.509188844536844,58.01870190814672,51.985559566786996,33.4654149266853,28.93794001954251,65.46740852647483,51.79931858394139,53.20458660229331,59.73502474880703,52.83275630891152
1996-10-01,1996,4,1996Q4,57.3,70.23,62.02,44.46,39.51,74.03,59.18,66.12,67.26,65.93,45.6685905567769,58.15948379973086,52.170621429322495,33.50309271876669,29.69709117330193,65.46740852647483,51.92214894643718,53.20458660229331,59.80615904442931,52.776721567371766
1996-11-01,1996,4,1996Q4,57.37,70.23,62.1,44.41,39.93,74.03,59.18,66.12,67.34,65.93,45.72438115606092,58.15948379973086,52.23791665206268,33.4654149266853,30.012777791696944,65.46740852647483,51.92214894643718,53.20458660229331,59.87729334005159,52.776721567371766
1996-12-01,1996,4,1996Q4,57.44,70.23,62.17,44.41,40.09,74.03,59.18,66.2,67.42,66.08,45.78017175534494,58.15948379973086,52.296799971960326,33.4654149266853,30.13303936060933,65.46740852647483,51.92214894643718,53.26895996781332,59.94842763567385,52.89679601352838
1997-01-01,1997,1,1997Q1,57.44,69.9,62.32,43.18,39.51,74.28,59.25,66.2,67.82,66.0,45.78017175534494,57.88620130430282,52.422978514598164,32.53854124148325,29.69709117330193,65.68849257526071,51.98356412768509,53.26895996781332,60.304099113785234,52.83275630891152
1997-02-01,1997,1,1997Q1,57.37,69.58,62.25,43.18,39.3,74.53,59.32,66.12,67.99,65.85,45.72438115606092,57.62120009661502,52.3640951947005,32.53854124148325,29.53924786410443,65.90957662404658,52.04497930893298,53.20458660229331,60.455259491982574,52.7126818627549
1997-03-01,1997,1,1997Q1,57.44,70.47,62.32,43.22,38.87,74.7,59.46,66.28,68.07,66.0,45.78017175534494,58.358234705496706,52.422978514598164,32.568683475148354,29.216044897652395,66.05991377722098,52.16780967142878,53.333333333333336,60.526393787604846,52.83275630891152
1997-04-01,1997,2,1997Q2,57.51,70.39,62.4,43.22,38.4,74.7,59.74,66.44,68.07,66.24,45.83596235462896,58.29198440357476,52.490273737338335,32.568683475148354,28.86277653897227,66.05991377722098,52.41347039642037,53.46208006437336,60.526393787604846,53.02487542276211
1997-05-01,1997,2,1997Q2,57.51,70.55,62.4,43.22,38.18,74.61,59.88,66.52,67.99,66.4,45.83596235462896,58.42448500741866,52.490273737338335,32.568683475148354,28.697416881717736,65.98032351965807,52.53630075891616,53.52645342989339,60.455259491982574,53.152954831995835
1997-06-01,1997,2,1997Q2,57.51,70.71,62.4,43.22,38.08,74.53,59.95,66.52,68.07,66.32,45.83596235462896,58.55698561126255,52.490273737338335,32.568683475148354,28.622253401147496,65.90957662404658,52.59771594016407,53.52645342989339,60.526393787604846,53.08891512737897
1997-07-01,1997,3,1997Q3,57.64,70.95,62.55,43.22,38.08,74.53,60.44,66.52,68.07,66.32,45.93957346758501,58.7557365170284,52.616452279976166,32.568683475148354,28.622253401147496,65.90957662404658,53.02762220889935,53.52645342989339,60.526393787604846,53.08891512737897
1997-08-01,1997,3,1997Q3,57.85,70.63,62.77,43.36,38.55,74.53,60.65,66.59,68.07,66.4,46.10694526543707,58.4907353093406,52.801514142511664,32.674181292976236,28.97552175982763,65.90957662404658,53.21186775264304,53.582780124723406,60.526393787604846,53.152954831995835
1997-09-01,1997,3,1997Q3,57.99,71.04,62.92,43.36,38.66,74.53,60.51,67.07,67.99,67.02,46.21852646400511,58.830268106690596,52.92769268514949,32.674181292976236,29.058201588454892,65.90957662404658,53.08903739014724,53.96902031784349,60.455259491982574,53.64926254277651
1997-10-01,1997,4,1997Q4,58.05,69.98,62.99,43.36,38.82,74.78,60.65,66.91,68.23,66.79,46.26634697767712,57.95245160622478,52.98657600504715,32.674181292976236,29.178463157367275,66.13066067283246,53.21186775264304,53.84027358680347,60.66866237884941,53.46514839200304
1997-11-01,1997,4,1997Q4,58.05,70.39,62.99,43.41,39.03,74.78,60.58,66.99,68.23,66.87,46.26634697767712,58.29198440357476,52.98657600504715,32.71185908505762,29.336306466564782,66.13066067283246,53.15045257139515,53.904646952323475,60.66866237884941,53.529188096619905
1997-12-01,1997,4,1997Q4,57.92,70.31,62.84,43.41,38.87,74.78,60.3,66.91,68.23,66.79,46.162735864721085,58.22573410165282,52.86039746240932,32.71185908505762,29.216044897652395,66.13066067283246,52.904791846403555,53.84027358680347,60.66866237884941,53.46514839200304
1998-01-01,1998,1,1998Q1,57.78,70.71,62.77,42.08,37.44,75.03,60.37,66.91,68.39,66.71,46.051154666153046,58.55698561126255,52.801514142511664,31.709629815692804,28.141207125497957,66.35174472161835,52.96620702765145,53.84027358680347,60.810930970093956,53.40110868738617
1998-02-01,1998,1,1998Q1,57.64,69.9,62.7,41.85,36.7,75.11,60.37,66.91,68.71,66.63,45.93957346758501,57.88620130430282,52.742630822614004,31.536311972118437,27.584997369278184,66.42249161722982,52.96620702765145,53.84027358680347,61.09546815258307,53.33706898276931
1998-03-01,1998,1,1998Q1,57.58,70.31,62.7,41.72,36.17,75.28,60.51,66.91,69.04,66.63,45.891752953912984,58.22573410165282,52.742630822614004,31.438349712706838,27.18663092225591,66.57282877040423,53.08903739014724,53.84027358680347,61.388897122024964,53.33706898276931
1998-04-01,1998,2,1998Q2,57.58,70.23,62.62,41.67,36.22,75.28,60.23,66.99,69.36,66.71,45.891752953912984,58.15948379973086,52.67533559987382,31.400671920625456,27.22421266254103,66.57282877040423,52.84337666515565,53.904646952323475,61.67343430451406,53.40110868738617
1998-05-01,1998,2,1998Q2,57.51,70.47,62.55,41.58,36.17,75.36,60.02,67.07,69.61,66.71,45.83596235462896,58.358234705496706,52.616452279976166,31.33285189487896,27.18663092225591,66.6435756660157,52.65913112141196,53.96902031784349,61.895728978333686,53.40110868738617
1998-06-01,1998,2,1998Q2,57.44,69.5,62.47,41.58,35.64,75.36,59.95,67.07,69.61,66.71,45.78017175534494,57.55494979469308,52.54915705723599,31.33285189487896,26.788264475233635,66.6435756660157,52.59771594016407,53.96902031784349,61.895728978333686,53.40110868738617
1998-07-01,1998,3,1998Q3,57.37,69.42,62.4,41.49,35.48,75.36,59.74,67.22,70.25,66.79,45.72438115606092,57.48869949277113,52.490273737338335,31.265031869132475,26.66800290632125,66.6435756660157,52.41347039642037,54.089720378193526,62.4648033433119,53.46514839200304
1998-08-01,1998,3,1998Q3,57.23,69.58,62.25,41.49,35.22,75.36,59.53,67.22,70.25,66.79,45.612799957492875,57.62120009661502,52.3640951947005,31.265031869132475,26.472577856838626,66.6435756660157,52.22922485267668,54.089720378193526,62.4648033433119,53.46514839200304
1998-09-01,1998,3,1998Q3,57.1,69.25,62.1,41.49,35.01,75.36,59.32,67.15,70.25,66.63,45.509188844536844,57.34791760118698,52.23791665206268,31.265031869132475,26.314734547641123,66.6435756660157,52.04497930893298,54.03339368336352,62.4648033433119,53.33706898276931
1998-10-01,1998,4,1998Q4,56.96,69.9,61.95,41.49,35.11,75.36,58.97,66.99,70.25,66.55,45.397607645968804,57.88620130430282,52.11173810942484,31.265031869132475,26.389898028211363,66.6435756660157,51.73790340269348,53.904646952323475,62.4648033433119,53.27302927815245
1998-11-01,1998,4,1998Q4,56.82,69.17,61.8,41.72,34.95,75.44,58.76,66.91,70.34,66.4,45.286026447400765,57.28166729926504,51.985559566786996,31.438349712706838,26.26963645929898,66.71432256162718,51.5536578589498,53.84027358680347,62.54482942588696,53.152954831995835
1998-12-01,1998,4,1998Q4,56.76,68.85,61.65,41.85,34.58,75.36,58.35,67.15,70.34,66.63,45.23820593372874,57.01666609157724,51.85938102414917,31.536311972118437,25.991531581189086,66.6435756660157,51.193940368783544,54.03339368336352,62.54482942588696,53.33706898276931
1999-01-01,1999,1,1999Q1,56.69,69.09,61.65,41.12,34.26,75.44,58.07,67.54,70.5,67.1,45.18241533444472,57.21541699734309,51.85938102414917,30.986216207730227,25.75100844336432,66.71432256162718,50.94827964379195,54.347213840273604,62.68709801713152,53.71330224739337
1999-02-01,1999,1,1999Q1,56.82,69.09,61.87,41.12,34.05,75.61,58.0,68.09,70.74,67.73,45.286026447400765,57.21541699734309,52.044442886684664,30.986216207730227,25.593165134166814,66.86465971480159,50.88686446254405,54.789780728223704,62.900500903998335,54.217614921251176
1999-03-01,1999,1,1999Q1,56.96,69.17,61.95,41.08,34.26,75.78,58.0,68.25,70.74,67.89,45.397607645968804,57.28166729926504,52.11173810942484,30.956073974065124,25.75100844336432,67.01499686797598,50.88686446254405,54.918527459263736,62.900500903998335,54.345694330484896
1999-04-01,1999,2,1999Q2,57.1,69.09,62.17,40.53,34.9,75.69,58.14,68.25,71.06,67.81,45.509188844536844,57.21541699734309,52.296799971960326,30.5416182611699,26.23205471901386,66.93540661041307,51.009694825039844,54.918527459263736,63.18503808648745,54.281654625868036
1999-05-01,1999,2,1999Q2,57.23,68.93,62.4,40.62,35.43,75.86,58.35,68.17,71.15,67.73,45.612799957492875,57.0829163934992,52.490273737338335,30.60943828691639,26.63042116603613,67.08574376358747,51.193940368783544,54.85415409374372,63.265064169062526,54.217614921251176
1999-06-01,1999,2,1999Q2,57.44,69.09,62.55,40.58,35.69,75.86,58.62,68.25,71.15,67.89,45.78017175534494,57.21541699734309,52.616452279976166,30.57929605325128,26.825846215518755,67.08574376358747,51.430827496454,54.918527459263736,63.265064169062526,54.345694330484896
1999-07-01,1999,3,1999Q3,57.71,68.93,62.92,40.71,36.54,75.94,59.11,68.33,71.31,67.89,45.99536406686903,57.0829163934992,52.92769268514949,30.67725831266288,27.464735800365798,67.15649065919894,51.86073376518928,54.982900824783755,63.407332760307064,54.345694330484896
1999-08-01,1999,3,1999Q3,58.05,68.44,63.29,40.99,37.71,75.94,59.46,68.4,71.23,67.96,46.26634697767712,56.677133294227254,53.2389330903228,30.888253948318635,28.34414852303761,67.15649065919894,52.16780967142878,55.03922751961377,63.33619846468479,54.401729072024644
1999-09-01,1999,3,1999Q3,58.46,68.12,63.67,41.4,38.71,75.94,59.74,68.72,71.31,68.36,46.59312048776925,56.41213208653946,53.55858539833866,31.19721184338598,29.095783328740012,67.15649065919894,52.41347039642037,55.296720981693824,63.407332760307064,54.721927595108966
1999-10-01,1999,4,1999Q4,58.46,67.88,63.82,41.17,38.98,76.02,60.02,68.4,71.55,67.89,46.59312048776925,56.2133811807736,53.68476394097649,31.023893999811612,29.29872472627966,67.22723755481043,52.65913112141196,55.03922751961377,63.6207356471739,54.345694330484896
