fecha,año,trimestre,IPC_2021,IPC_1986,IPC_2001,IPC_2025,inflacion_yoy,inflacion_qoq,diferencial_bases_2021_2025
2009-10-01,2009.0,4.0,93.01666666666667,240.16696789740945,125.96488060307861,73.3757995280073,0.14220550497627085,0.4117094784810223,-19.640867138659356
2010-01-01,2010.0,1.0,92.35000000000001,238.44564936741548,125.06206834288811,72.84990238034196,1.0871340061359074,-0.14793977051215842,-19.500097619658035
2010-04-01,2010.0,2.0,93.93333333333334,242.53378087615116,127.20624746084054,74.09890810604716,1.5899595278048517,0.48723756449113864,-19.83442522728617
2010-07-01,2010.0,3.0,93.87,242.3702556158017,127.12048029612244,74.04894787701895,1.9551262255417108,-0.042081653452156566,-19.821052122981055
2010-10-01,2010.0,4.0,95.39,246.29486186418796,129.17889224935678,75.24799337369593,2.55114944413933,0.6904609039457185,-20.142006626304063
2011-01-01,2011.0,1.0,95.56666666666666,246.7510112746364,129.41813749830726,75.38735611782725,3.4829828418974755,0.04696884121765018,-20.17931054883941
2011-04-01,2011.0,2.0,97.21333333333332,251.00266804372154,131.64808378097777,76.68632207256066,3.492222824731435,0.3580538386606806,-20.52701126077267
2011-07-01,2011.0,3.0,96.75,249.8063516653757,131.02062926014537,76.32082355493326,3.068078779120402,-0.05435805166884947,-20.429176445066755
2011-10-01,2011.0,4.0,98.01666666666667,253.07685687236426,132.73597255450733,77.3200281354974,2.754848595197642,0.4385318675659426,-20.696638531169267
2012-01-01,2012.0,1.0,97.43666666666667,251.5793097512695,131.95052588814158,76.86249761702855,1.9568944095075997,-0.10595453435562341,-20.574169049638115
2012-04-01,2012.0,2.0,99.12333333333333,255.93424563215424,134.23464090642355,78.19301740062188,1.9647081013244156,0.35552690644267876,-20.930315932711455
2012-07-01,2012.0,3.0,99.41666666666667,256.6916257853516,134.63187830090735,78.42441214559462,2.7554810179264275,0.4372849876431828,-20.99225452107204
2012-10-01,2012.0,4.0,101.04666666666667,260.9002495911869,136.8392542770731,79.7102306716364,3.091928706910418,0.26620105923071957,-21.336435995030268
2013-01-01,2013.0,1.0,99.99333333333334,258.1805663137964,135.41281090597215,78.87931317832515,2.624385008427802,-0.24864486220051626,-21.114020155008188
2013-04-01,2013.0,2.0,100.83333333333333,260.3494276615888,136.55035435381214,79.54194358438347,1.725496307774299,0.2321681181944054,-21.29138974894985
2013-07-01,2013.0,3.0,100.62,259.7986057319907,136.2614544305512,79.37365649713057,1.2142561552460112,-0.1283033982718118,-21.246343502869433
2013-10-01,2013.0,4.0,101.18,261.2445132971857,137.0198167291112,79.81541010116946,0.1320223357709316,0.23479003800395137,-21.364589898830534
2014-01-01,2014.0,1.0,100.00666666666666,258.2149926843963,135.43086715117593,78.88983112127846,0.013635964005261533,-0.38412784777013265,-21.11683554538821
2014-04-01,2014.0,2.0,101.05333333333333,260.91746277648684,136.84828239967499,79.71548964311305,0.21833535805443707,0.3127467050872153,-21.337843690220286
2014-07-01,2014.0,3.0,100.28666666666668,258.9379464669937,135.81004830045595,79.11070792329791,-0.33117872050805924,-0.21016369871966015,-21.175958743368763
2014-10-01,2014.0,4.0,100.66666666666667,259.9190980290903,136.3246512887645,79.41046929746715,-0.5069045103105204,-0.062170989568140676,-21.256197369199516
2015-01-01,2015.0,1.0,98.98333333333333,255.5727687408555,134.04505033178353,78.08257899961215,-1.0234854048006687,-0.25527792255784315,-20.900754333721185
2015-04-01,2015.0,2.0,100.8,260.2633617350891,136.50521374080265,79.51564872700021,-0.25074864018411747,0.5569028376572657,-21.284351272999785
2015-07-01,2015.0,3.0,99.87666666666667,257.8793355710474,135.25481876043878,78.7872811774837,-0.40834045533542823,-0.5230498757977172,-21.089385489182956
2015-10-01,2015.0,4.0,100.34333333333332,259.0842585420432,135.88678734257212,79.15540918084946,-0.32043824414217753,0.23790827950982787,-21.187924152483873
2016-01-01,2016.0,1.0,98.33666666666666,253.90308976676138,133.16932243939877,77.57245876637677,-0.6526746457710897,-0.5393003466985383,-20.7642079002899
2016-04-01,2016.0,2.0,99.84333333333332,257.79326964454776,135.20967814742926,78.76098632010044,-0.9493757260728134,0.5679181881715308,-21.08234701323289
2016-07-01,2016.0,3.0,99.69,257.3973663826491,135.00203132758546,78.64002997613741,-0.18606304397223253,-0.19568325403383305,-21.049970023862585
2016-10-01,2016.0,4.0,101.32,261.6059901884844,137.2094073037512,79.92584850217919,0.9735427783659656,0.6974941625787231,-21.39415149782081
2017-01-01,2017.0,1.0,101.03333333333335,260.86582322058706,136.8211980318693,79.6997127286831,2.742977006029316,-0.30838336081395745,-21.333620604650246
2017-04-01,2017.0,2.0,101.83999999999999,262.9486186418797,137.9136008666998,80.33604827735816,2.0015485179973647,0.3139162512583023,-21.50395172264184
2017-07-01,2017.0,3.0,101.33999999999999,261.6576297443842,137.2364916715569,79.94162541660914,1.655083601846008,-0.10727450142561379,-21.39837458339085
2017-10-01,2017.0,4.0,102.78666666666668,265.3928909544711,139.19559427617028,81.08282222704294,1.4483672067274005,0.47450096144897963,-21.70384443962372
