fecha,año,trimestre,mes,usd_barril,yoy_pct,volatilidad_30d
1999-10-01,1999.0,4.0,11.0,24.000326086956523,98.42739809597397,32.518559528672625
2000-01-01,2000.0,1.0,2.0,26.95296703296703,65.7378573624335,26.798684358486963
2000-04-01,2000.0,2.0,5.0,26.825164835164838,25.20894911248908,32.78957033485054
2000-07-01,2000.0,3.0,7.989130434782608,30.748043478260872,25.085249617259805,39.47499665173838
2000-10-01,2000.0,4.0,11.0,29.579239130434782,11.86619183344272,38.63584918492267
2001-01-01,2001.0,1.0,2.0,25.847666666666665,-9.180534225680091,35.376726005776405
2001-04-01,2001.0,2.0,5.0,27.296373626373626,-11.296638101834166,24.836650574311008
2001-07-01,2001.0,3.0,7.989130434782608,25.373478260869568,-7.932080921819669,31.23316774870615
2001-10-01,2001.0,4.0,11.0,19.368152173913042,-25.09762828577882,55.054220220546995
2002-01-01,2002.0,1.0,2.0,21.15888888888889,-21.285086189582973,35.543940049273495
2002-04-01,2002.0,2.0,5.0,25.018461538461537,3.472918776192376,31.941380293282357
2002-07-01,2002.0,3.0,7.989130434782608,26.917717391304347,40.996456089440336,21.615053192411043
2002-10-01,2002.0,4.0,11.0,26.84282608695652,20.52080398647686,22.808955016825845
2003-01-01,2003.0,1.0,2.0,31.44288888888889,25.487300868633397,27.5986292612415
2003-04-01,2003.0,2.0,5.0,26.178571428571427,-4.704573810746679,31.121436935058522
2003-07-01,2003.0,3.0,7.989130434782608,28.47108695652174,5.103750810902786,26.962269226028447
2003-10-01,2003.0,4.0,11.0,29.47195652173913,-0.3795744201351654,28.18702455507239
2004-01-01,2004.0,1.0,2.0,31.905274725274726,18.64974949080796,30.441835057382363
2004-04-01,2004.0,2.0,5.0,35.402857142857144,23.377580536328544,29.622923938722224
2004-07-01,2004.0,3.0,7.989130434782608,41.35923913043479,38.881386501265894,27.079708980937664
2004-10-01,2004.0,4.0,11.0,44.11641304347826,37.1133505717355,33.878227696065736
2005-01-01,2005.0,1.0,2.0,47.712333333333326,31.249245312656026,29.05428994283473
2005-04-01,2005.0,2.0,5.0,51.610549450549456,17.140927567429053,26.78673993008829
2005-07-01,2005.0,3.0,7.989130434782608,61.53369565217392,45.184150639125015,27.37337589533572
2005-10-01,2005.0,4.0,11.0,56.90956521739131,15.434400371278558,24.888298133827142
2006-01-01,2006.0,1.0,2.0,61.736222222222224,17.436799972499653,25.038746948055774
2006-04-01,2006.0,2.0,5.0,69.42263736263736,12.28128849719994,25.04439014720575
