fecha,año,trimestre,periodo,parados_ambos_sexos_total,diferencia_parados_ambos_sexos_total,parados_ambos_sexos_menos_de_25,diferencia_parados_ambos_sexos_menos_de_25,parados_ambos_sexos_25_o_mas,diferencia_parados_ambos_sexos_25_o_mas,parados_hombres_total,diferencia_parados_hombres_total,parados_hombres_menos_de_25,diferencia_parados_hombres_menos_de_25,parados_hombres_25_o_mas,diferencia_parados_hombres_25_o_mas,parados_mujeres_total,diferencia_parados_mujeres_total,parados_mujeres_menos_de_25,diferencia_parados_mujeres_menos_de_25,parados_mujeres_25_o_mas,diferencia_parados_mujeres_25_o_mas,tasa_paro_ambos_sexos_total,tasa_paro_ambos_sexos_25_o_mas,tasa_paro_ambos_sexos_menos_de_25,tasa_paro_hombres_total,tasa_paro_hombres_25_o_mas,tasa_paro_hombres_menos_de_25,tasa_paro_mujeres_total,tasa_paro_mujeres_25_o_mas,tasa_paro_mujeres_menos_de_25,brecha_genero_paro,tasa_paro_juvenil_ratio,ratio_paro_juvenil,brecha_genero_parados,ratio_feminizacion_paro,indice_relativo_paro
1982-01-01,1982,1,1982Q1,2043.2016047628863,-62.098395237113664,1047.7556427010309,-30.144357298969226,995.4459620618557,-31.8540379381443,1369.5931653195876,-40.60683468041248,597.507380371134,-16.99261962886601,772.0857849484536,-23.71421505154637,673.608439443299,-21.491560556701074,450.2482623298969,-13.251737670103124,223.36017711340205,-8.239822886597949,15.120824141421,9.3612855422623,36.39486562507852,14.199601213201769,9.631345168019733,36.68148278848098,17.418467351614172,8.534122020675369,36.021351915049394,3.2188661384124035,3.8878063766745368,51.28009102276635,-695.9847258762886,32.968280656840584,70.13437827617332
1982-04-01,1982,2,1982Q2,2014.215203113402,-63.384796886598,1043.350933670103,-31.249066329897005,970.864269443299,-32.13573055670099,1332.423671268041,-41.17632873195885,582.161740969072,-17.438259030928066,750.2619302989691,-23.83806970103092,681.7915318453609,-22.20846815463915,461.1891927010309,-13.81080729896911,220.60233914433,-8.397660855670068,14.92938519806428,9.112875457812532,36.76552990472865,13.865513539847296,9.361234423338992,36.49546789000873,17.562931970674896,8.358674735634429,37.1121914803668,3.6974184308276,4.03445982280042,51.79937734842732,-650.6321394226802,33.84899144795976,69.13939899786273
1982-07-01,1982,3,1982Q3,2109.054422103093,-69.4455778969068,1104.1029772371137,-34.397022762886536,1004.9514448659796,-35.04855513402049,1374.0040164123711,-44.49598358762887,605.2366820618557,-18.96331793814432,768.7673343505155,-25.632665649484466,735.0504056907216,-24.949594309278385,498.8662951752577,-15.43370482474228,236.184110515464,-9.515889484536046,15.49652447918827,9.378438898237668,38.146138803762845,14.265578340544849,9.59188585619514,37.43338388946207,18.47672546301416,8.745019996077605,39.048172847016346,4.21114712246931,4.067429474955689,52.35061578620297,-638.9536107216495,34.85213079318024,72.3948240349881
1982-10-01,1982,4,1982Q4,2210.2471,-75.65290000000005,1155.7901891752576,-37.00981082474232,1054.4569108247424,-38.6430891752575,1428.9927077319587,-48.10729226804119,628.7775533505154,-19.92244664948464,800.2151543814433,-28.184845618556665,781.2543922680412,-27.64560773195876,527.0126358247422,-16.987364175257767,254.241756443299,-10.658243556700969,16.14727859900482,9.79891397728798,39.48732706551799,14.796112888973486,9.980588471569105,38.33594430469211,19.38522240653853,9.26759328640554,40.95488505107583,4.589109517565049,4.029765661484742,52.292351799726724,-647.7383154639175,35.34692534006905,75.86833616118098
1983-01-01,1983,1,1983Q1,2291.9689798144327,-81.6310201855672,1175.7898944329895,-39.8101055670104,1116.1790853814434,-41.92091461855648,1483.8306373195876,-52.169362680412405,646.4535032577319,-21.746496742268164,837.3771340618557,-30.42286593814424,808.1383424948453,-29.46165750515468,529.3363911752577,-17.8636088247423,278.80195131958766,-11.498048680412351,16.784994299122012,10.357164412241678,40.85455257182685,15.41525202841932,10.45143625118014,40.061481721611,20.05734908557261,10.083975497287277,41.86673695939541,4.642097057153292,3.944569280327219,51.30042791976122,-675.6922948247422,35.25956719363085,78.67349900902954
1983-04-01,1983,2,1983Q2,2235.27266285567,-83.12733714432989,1135.0836759175256,-39.71632408247433,1100.1889869381444,-43.41101306185556,1452.0411095051545,-52.95889049484549,617.6572857216494,-21.342714278350627,834.3838237835051,-31.616176216494864,783.2315533505155,-30.16844664948451,517.4263901958763,-18.373609804123703,265.8051631546392,-11.794836845360862,16.374337153283257,10.1714057885763,40.042692790056144,15.100510636244058,10.39849336207554,38.80348412802297,19.409348228157416,9.51886089676018,41.63303855451018,4.308837591913358,3.9367904124942954,50.78054658743066,-668.809556154639,35.039642651465115,76.72735677265776
1983-07-01,1983,3,1983Q3,2295.1450103092784,-89.15498969072178,1186.9437181030928,-43.5562818969072,1108.2012922061858,-45.49870779381422,1480.3788863505156,-55.82111364948446,638.2232322474226,-22.976767752577416,842.155654103093,-32.84434589690704,814.7661239587629,-33.33387604123709,548.7204858556702,-20.57951414432977,266.0456381030928,-12.754361896907255,16.644457391201296,10.181741980458703,40.856626496884815,15.29668019630448,10.46070891969998,39.22161505560286,19.81692416753413,9.389142511965897,42.93854679763255,4.52024397122965,4.012734419640455,51.715412872459346,-665.6127623917527,35.49954884327638,78.78251856129638
1983-10-01,1983,4,1983Q4,2403.174292463917,-97.92570753608244,1204.3546188144328,-46.1453811855672,1198.819673649485,-51.88032635051536,1551.9435166082474,-61.15648339175255,654.1427962680411,-24.557203731958907,897.8007203402062,-36.59927965979375,851.2307758556701,-36.76922414432988,550.2118225463917,-21.488177453608387,301.0189533092784,-15.181046690721589,17.392661057873767,10.967335565323014,41.725802192286416,16.05213569639579,11.144634864644802,40.57095040720449,20.51637651880559,10.47051962848482,43.1873404005524,4.464240822409799,3.804552340334769,50.115159045731836,-700.7127407525772,35.42110027246187,82.49070209143616
1984-01-01,1984,1,1984Q1,2610.907169381443,-112.29283061855676,1280.6506155670104,-51.7493844329897,1330.256553814433,-60.6434461855672,1719.2420003092784,-72.3579996907215,709.1093837113402,-28.39061628865977,1010.132616597938,-44.06738340206198,891.665169072165,-39.93483092783504,571.5412318556702,-23.45876814432984,320.1239372164948,-16.576062783505165,18.942805401538603,12.19931269900651,44.48478877792612,17.826985824555134,12.570041272749071,44.098584927078704,21.542670449715228,11.161051027527622,44.97345675675876,3.715684625160094,3.646499591862161,49.050024856701924,-827.5768312371134,34.151546233771754,89.62128388824435
1984-04-01,1984,2,1984Q2,2605.6927790206187,-117.00722097938116,1260.6078183195878,-52.39218168041225,1345.084960701031,-64.61503929896912,1718.586831226804,-74.91316877319605,696.5410565463917,-28.55894345360832,1022.0457746804124,-46.45422531958775,887.1059477938145,-41.99405220618553,564.0667617731959,-23.73323822680402,323.03918602061856,-18.16081397938143,18.985021128780183,12.353846607576749,44.43441467377658,17.818631377432183,12.709568574470133,43.443099875877074,21.741695373819955,11.348488986452992,45.72278181203824,3.9230639963877714,3.5968080295350657,48.378988822826706,-831.4808834329895,34.04491714972032,89.44229615389979
1984-07-01,1984,3,1984Q3,2656.704768329897,-123.0952316701032,1293.9834975670103,-56.2165024329895,1362.7212707628864,-66.97872923711361,1723.854002804124,-76.94599719587609,700.1864059381445,-29.61359406185545,1023.6675968659794,-47.23240313402073,932.8507655257732,-46.24923447422691,593.797091628866,-26.50290837113392,339.0536738969071,-19.746326103092883,19.251198173716748,12.482423131200225,44.881929318349016,17.807573924784702,12.714681432614729,42.97239766984563,22.64337865610471,11.829983401389118,47.363681035374746,4.835804731320007,3.59561031112342,48.706333989096436,-791.0032372783509,35.11307604240112,91.19331971735878
1984-10-01,1984,4,1984Q4,2812.467068020618,-135.93293197938192,1355.0304813505152,-60.76951864948478,1457.4365866701032,-75.16341332989668,1827.134768742268,-85.36523125773192,731.8736073608246,-32.326392639175424,1095.2611613814431,-53.03883861855661,985.3322992783504,-50.56770072164977,623.1568739896906,-28.44312601030947,362.17542528865977,-22.124574711340244,20.30256521466569,13.305990198767168,46.73275518453533,18.848809681111348,13.592961188192383,44.73627227651266,23.690814053914924,12.507891251099238,49.32157850563687,4.842004372803576,3.512159146852914,48.179425699166316,-841.8024694639176,35.03444753121379,96.5399737245846
1985-01-01,1985,1,1985Q1,2863.0585280206183,-143.94147197938173,1348.248426082474,-62.05157391752596,1514.8101019381445,-81.88989806185577,1873.7334575051543,-91.0665424948454,739.0786641649483,-33.82133583505163,1134.6547933402062,-57.14520665979376,989.325070515464,-52.874929484536096,609.1697619175258,-28.230238082474216,380.1553085979382,-24.74469140206179,20.680475752643748,13.789415937114835,47.15889289160546,19.37549867584934,14.091143691561369,45.66502361316421,23.704215251737438,12.961068530946331,49.10403111679454,4.328716575888095,3.4199340353984957,47.09119331257921,-884.4083869896904,34.55483221292846,98.27656231423367
1985-04-01,1985,2,1985Q2,2854.453510515464,-149.24648948453614,1292.3295982474226,-62.07040175257748,1562.1239122680408,-87.17608773195911,1864.1865348453605,-94.01346515463956,701.6173196907216,-33.28268030927836,1162.5692151546389,-60.730784845361086,990.2669756701032,-55.23302432989692,590.712278556701,-28.78772144329901,399.5546971134021,-26.445302886597915,20.6791208389996,14.178281509928231,46.38606851342765,19.31081808938508,14.395057658934633,44.47604542486268,23.86146974194812,13.583112954027063,48.88333965476036,4.55065165256304,3.2716284043976818,45.2741511987018,-873.9195591752573,34.691998731879096,97.98118884184957
1985-07-01,1985,3,1985Q3,2834.3468487010305,-150.85315129896935,1306.344267216495,-63.25573278350498,1528.0025814845358,-87.59741851546414,1820.0580192577315,-92.84198074226856,702.4968028041237,-33.40319719587626,1117.5612164536078,-59.43878354639219,1014.2888294432992,-58.01117055670079,603.8474644123712,-29.85253558762884,410.4413650309279,-28.058634969072106,20.44430614344776,13.84611823597389,46.190863824009234,18.77905388819588,13.83606426199685,43.50103372452661,24.312460636172965,13.873098746639876,49.76706855400376,5.533406747977082,3.3360154114529936,46.089781418783915,-805.7691898144324,35.785628350607254,97.29101307932211
1985-10-01,1985,4,1985Q4,2865.2746532061856,-159.12534679381451,1322.8457311546392,-67.15426884536078,1542.4289220515464,-91.97107794845374,1830.404657319588,-97.99534268041248,710.9393796494846,-35.86062035051532,1119.465277670103,-62.13472232989693,1034.869995886598,-61.23000411340195,611.9063515051546,-31.393648494845365,422.9636443814433,-29.83635561855669,20.58154141741648,13.907371940042246,46.72804980316944,18.89546585421034,13.85242764317727,44.27489221847912,24.43860880542431,14.054919722683795,49.94312596840796,5.543142951213969,3.3599482349810152,46.168199955086365,-795.5346614329901,36.1176543661739,98.35263241994895
1986-01-01,1986,1,1986Q1,2887.452339154639,-165.64766084536086,1309.2233671134018,-68.27663288659824,1578.2289720412373,-97.37102795876262,1855.907833402062,-103.0921665979381,716.0061502680412,-37.49384973195879,1139.9016831340207,-65.59831686597931,1031.5445057525772,-62.55549424742276,593.2172168453607,-30.68278315463931,438.3272889072165,-31.77271109278354,20.718555557261915,14.20416575289783,46.3356057271232,19.11846978362337,14.087988901836376,44.304401053686185,24.390751216901283,14.515459409774683,49.04984058294674,5.272281433277907,3.262113842741532,45.34181739937234,-824.3633276494847,35.72507472295051,99.11389758926616
1986-04-01,1986,2,1986Q2,2803.881471030928,-164.61852896907203,1263.062787659794,-67.33721234020618,1540.818683371134,-97.28131662886584,1791.4619886494847,-101.03801135051526,687.7477798762887,-36.4522201237113,1103.714208773196,-64.58579122680408,1012.4194823814436,-63.58051761855654,575.3150077835052,-30.88499221649488,437.10447459793824,-32.695525402061776,20.09247786770194,13.821953613013047,44.99268088516628,18.425253703496416,13.602231594771624,42.75316128737511,23.92284550192417,14.409699671056035,48.00231987478189,5.497591798427752,3.255160749693641,45.04693941985331,-779.0425062680412,36.107784613634124,96.24526687549147
1986-07-01,1986,3,1986Q3,2759.2084342268045,-164.89156577319545,1247.650901443299,-68.04909855670098,1511.5575327835054,-96.74246721649456,1731.6694564948457,-99.53054350515458,662.786744742268,-36.11325525773202,1068.8827117525775,-63.41728824742245,1027.538977731959,-65.3610222680411,584.8641567010311,-31.935843298968848,442.674821030928,-33.325178969072056,19.659331077899218,13.51843020779438,43.721216943960144,17.765140984361256,13.167175689552458,40.66708401454572,23.965705806259773,14.449145124415251,47.788323033951166,6.200564821898517,3.2341933399006355,45.21771120900913,-704.1304787628867,37.24035360959962,94.71183245831881
1986-10-01,1986,4,1986Q4,2783.4715317422683,-171.32846825773186,1279.5816063917528,-72.01839360824715,1503.8899253505156,-99.31007464948448,1714.352030030928,-101.44796996907188,674.5649738659795,-37.835026134020495,1039.7870561649486,-63.61294383505151,1069.1195017113405,-69.88049828865974,605.0166325257733,-34.08336747422675,464.1028691855669,-35.69713081443308,19.681370139262267,13.3456203843798,44.52450663053956,17.53480593513191,12.766289026278637,41.33452522991319,24.488403638589745,14.856507664291213,48.72028741435113,6.9535977034578345,3.3362635342642197,45.970709303098914,-645.2325283195876,38.409571986609926,95.54468089350723
1987-01-01,1987,1,1987Q1,2846.5889811546394,-181.31101884536065,1289.5456347628867,-74.55436523711319,1557.0433463917525,-106.75665360824746,1734.5711185360824,-105.72888146391756,674.5958339587629,-38.50416604123711,1059.9752845773196,-67.12471542268031,1112.0178626185568,-75.58213738144309,614.9498008041238,-36.05019919587619,497.068061814433,-39.53193818556701,20.00485741212933,13.761190145672112,44.24213280853891,17.722000438399668,13.019129939819862,40.98405476132351,25.035197232580717,15.665219028746522,48.46895742678134,7.313196794181046,3.214993204817611,45.30143421829092,-622.5532559175256,39.064925424094696,97.71123316255176
1987-04-01,1987,2,1987Q2,2781.1885142371134,-178.51148576288642,1260.748053597938,-73.45194640206205,1520.4404606391754,-105.15953936082452,1534.5810499484537,-93.91895005154652,606.7196744020617,-34.58032559793821,927.8613755463916,-59.43862445360821,1246.6074642886597,-84.59253571134036,654.0283791958761,-38.87162080412384,592.5790850927835,-45.72091490721641,19.218399762408463,13.264659742573995,41.89717591630308,15.741583745221751,11.444113024155968,36.97662112828816,26.394357275834064,17.66478208029469,47.794125665546346,10.652773530612311,3.158556399440138,45.331269244931576,-287.973585659794,44.82283232176396,95.4663146603639
1987-07-01,1987,3,1987Q3,2779.007561154639,-185.0924388453609,1249.822203298969,-75.877796701031,1529.1853578556702,-109.11464214432976,1496.4522615670105,-93.64773843298964,594.8126670103094,-34.68733298969062,901.639594556701,-58.96040544329901,1282.5552995876287,-91.44470041237128,655.0095362886597,-41.29046371134029,627.5457632989691,-50.15423670103098,18.91651383405901,13.171634809387406,40.56254696466951,15.264076668210514,11.086951019718573,35.58955058207791,26.242854546515037,18.047726670612168,46.45755769642198,10.97877787830452,3.0795377758090163,44.97368847674834,-213.89696197938179,46.151558474160645,95.39145186261928
1987-10-01,1987,4,1987Q4,2762.6957462886603,-192.50425371133952,1242.396609175258,-78.50339082474216,1520.299137113402,-114.00086288659782,1456.7702841752578,-95.82971582474217,573.2807675773196,-35.71923242268042,883.4895165979382,-60.110483402061845,1305.9254621134023,-96.6745378865976,669.1158415979384,-42.78415840206162,636.8096205154638,-53.8903794845362,18.69997253063878,12.9922339613527,40.43869349934845,14.83160109862297,10.83944511441411,34.30188264586713,26.37260687205326,17.93370399618963,47.76615324642993,11.54100577343029,3.1125281163839302,44.97044637811688,-150.84482206185544,47.26997042174302,94.83153697633755
1988-01-01,1988,1,1988Q1,2799.981843216495,-201.1181567835052,1238.5405509896907,-80.15944901030934,1561.441292226804,-120.958707773196,1458.8480105773197,-98.55198942268044,565.6337524329897,-35.866247567010305,893.21425814433,-62.68574185567002,1341.1338326391751,-102.56616736082492,672.906798556701,-44.39320144329895,668.2270340824741,-58.27296591752588,18.90106774746992,13.26984237697074,40.64732747279677,14.87929896414897,10.951468185385046,34.31340517009847,26.77269827578245,18.506717006711582,48.11609062259547,11.893399311633477,3.0631356664295057,44.23387794425518,-117.71417793814453,47.89794747735007,96.11140931995892
1988-04-01,1988,2,1988Q2,2752.963709659793,-201.73629034020632,1210.8220288865978,-80.07797111340233,1542.141680773196,-121.75831922680412,1421.6162208556702,-97.5837791443298,556.7754288041237,-36.22457119587625,864.8407920515465,-61.45920794845347,1331.3474888041237,-104.15251119587629,654.0466000824741,-43.85339991752585,677.3008887216495,-60.29911127835055,18.52193275606496,13.058880335765648,39.64550261693413,14.43922481021638,10.551418768134347,33.76288428528015,26.532242994125287,18.746733153847973,46.54981550391871,12.093018183908908,3.0359036607719774,43.98249147411497,-90.26873205154652,48.360517217593454,94.49747775441082
1988-07-01,1988,3,1988Q3,2690.955772299794,-205.5442277002062,1179.2665150039174,-81.13348499608264,1511.6892572958764,-124.31074270412364,1366.322662873402,-96.7773371265978,528.7965609193815,-35.6034390806185,837.5261019540206,-61.1738980459794,1324.633109426392,-108.66689057360804,650.4699540845361,-45.63004591546394,674.1631553418557,-63.03684465814433,17.92768669964438,12.748276495239509,37.41367522118019,13.776298821002838,10.188353882956726,31.14971914369317,26.013835357319763,18.53286372466502,44.72213071558093,12.237536536316926,2.934802617055827,43.82333322394486,-41.689553447009985,49.225376465192134,92.36901029197647
1988-10-01,1988,4,1988Q4,2574.050201550516,-199.54979844948457,1111.5856312536084,-77.01436874639148,1462.4645702969071,-122.43542970309296,1285.9288899855671,-92.57111001443286,484.8596940391753,-33.040305960824696,801.0691959463918,-59.53080405360822,1288.1213115649484,-106.97868843505148,626.7259372144331,-44.07406278556687,661.3953743505153,-62.904625649484615,17.223199122377135,12.304440880417465,36.33124760094251,12.9821927597544,9.702909215549276,29.396843865620674,25.55836156824784,18.221787399138503,44.441526756512616,12.57616880849344,2.9526939057234003,43.18430272199155,2.192421579381289,50.042587001179314,88.356141712386
1989-01-01,1989,1,1989Q1,2563.797987452165,-208.4020125478346,1076.0533662548455,-77.74663374515444,1487.7446211973197,-130.6553788026804,1277.4202765212374,-96.87972347876256,465.43481784762895,-33.06518215237105,811.9854586736084,-63.71454132639167,1286.3777109309276,-111.42228906907236,610.6185484072165,-44.681451592783446,675.7591625237112,-66.84083747628881,17.124754243759966,12.451991705330943,35.59020880774337,12.91455782251249,9.827375342866356,28.572955329337542,25.322506989803177,18.33631764837149,43.783911314287295,12.407949167290688,2.8581940664565737,41.971066812646924,8.957434409690222,50.17469072160774,88.0042270212141
1989-04-01,1989,2,1989Q2,2421.2115238503093,-201.78847614969072,970.5760432602062,-71.92395673979377,1450.635480590103,-129.86451940989696,1198.203745564536,-92.6962544354642,415.42986064989685,-30.570139350103148,782.7738849146391,-62.02611508536086,1223.0077782857734,-109.09222171422653,555.1461826103094,-41.35381738969056,667.861595675464,-67.8384043245361,16.149795645549244,12.054439119195363,32.80994873417115,12.119345096206455,9.440822423155,26.04037389989436,23.9542054814168,17.844562715666264,40.73133552104718,11.834860385210344,2.7218146285981013,40.08637963678434,24.80403272123749,50.512223580569135,83.1098431522885
1989-07-01,1989,3,1989Q3,2339.59856234433,-198.5014376556701,949.013003315464,-71.6869966845361,1390.585559028866,-126.81444097113422,1122.8805313494845,-87.01946865051559,406.8889713309279,-30.11102866907214,715.9915600185566,-56.908439981443394,1216.718030994845,-111.3819690051546,542.1240319845361,-41.5759680154639,674.5939990103093,-69.90600098969071,15.460959567413358,11.48315593410378,31.39710582448048,11.2534723268827,8.596067923175948,24.676553631291544,23.606716487243403,17.844070092080834,39.466696807954456,12.353244160360704,2.734187883945243,40.56307003217389,93.8374996453606,52.00541881747724,80.30841900444314
1989-10-01,1989,4,1989Q4,2387.477382762062,-209.022617237938,952.1879806779382,-74.81201932206181,1435.2894020841236,-134.2105979158764,1175.439844272165,-94.36015572783504,430.52840262432994,-33.27159737567007,744.911441647835,-61.08855835216502,1212.0375384898969,-114.66246151010318,521.6595780536082,-41.5404219463918,690.3779604362886,-73.12203956371138,15.739003655367242,11.772010840129338,31.987094373482567,11.771773764116771,8.91478382519734,26.425294448024783,23.380635462729146,17.995097783848028,38.71142965026336,11.60886169861237,2.717215844250032,39.88259690135184,36.59769421773194,50.76645111869902,81.95189427128247
1990-01-01,1990,1,1990Q1,2369.5028149583504,-214.8971850416497,944.2533204923712,-75.44667950762891,1425.2494944659793,-139.3505055340206,1152.4678356618556,-96.4321643381445,419.396287065567,-33.503712934433,733.0715485962886,-63.028451403711415,1217.0349792964948,-118.46502070350516,524.8570334268042,-42.04296657319583,692.1779458696906,-76.42205413030945,15.581655660822207,11.62980096741843,31.98957426208176,11.534635243318643,8.75291382800576,25.95119427117102,23.33435879097224,17.83973918219115,39.2957937772554,11.799723547653594,2.7506553509989065,39.850272155467714,64.56714363463925,51.362461846996666,81.33490418339413
1990-04-01,1990,2,1990Q2,2291.367376891134,-212.232623108866,888.1163666259794,-72.18363337402059,1403.2510102651545,-139.94898973484555,1101.4066411274227,-93.7933588725773,387.5886959661856,-31.61130403381435,713.8179451612372,-62.18205483876284,1189.9607357637112,-118.33926423628871,500.5276706597937,-40.572329340206295,689.4330651039174,-77.86693489608251,15.076603119762757,11.45010868387028,30.17810416556943,11.05829223626651,8.537861074902532,24.233552290554645,22.71714817071603,17.70213146088826,37.25473479932045,11.65885593444952,2.6356172678152125,38.75923064903507,88.55409463628848,51.932341699750395,78.65284855197413
1990-07-01,1990,3,1990Q3,2243.829882775258,-210.27011722474208,904.84033066,-74.75966933999996,1338.9895521152578,-135.51044788474223,1059.1409525962888,-90.05904740371125,398.6406110311341,-32.159388968865926,660.5003415651547,-57.899658434845264,1184.688930178969,-120.21106982103106,506.199719628866,-42.60028037113398,678.489210550103,-77.61078944989697,14.687220952688474,10.88380252338856,30.41643349171791,10.577826588982798,7.879514639445014,24.45286961530128,22.502971189028724,17.30800433633221,37.64967089532728,11.925144600045924,2.794651357037675,40.32570996607183,125.54797758268023,52.79762691785256,77.02108955822024
1990-10-01,1990,4,1990Q4,2282.856528327835,-216.9434716721653,881.4582547278351,-74.34174527216487,1401.3982735999998,-142.7017264000001,1092.6326492639178,-93.76735073608234,389.21405335670113,-32.28594664329887,703.4185959072165,-61.58140409278349,1190.2238790639174,-123.17612093608273,492.244201371134,-42.05579862886594,697.9796776927834,-81.22032230721663,14.89662443075278,11.309444201996904,30.05048237082765,10.911778201478578,8.369927052787897,24.18659298586347,22.409597225897578,17.505598797009206,37.17732390364182,11.497819024419,2.657113986691021,38.6120741181003,97.59122979999961,52.137480577272285,78.36070749687795
1991-01-01,1991,1,1991Q1,2279.421691809278,-221.27830819072187,849.2078338470103,-72.19216615298967,1430.213857962268,-149.0861420377321,1105.0971412004124,-96.7028587995876,388.5483367490722,-32.35166325092774,716.5488044513402,-64.3511955486598,1174.3245506088658,-124.67544939113418,460.6594970979381,-39.84050290206187,713.6650535109277,-84.83494648907231,14.893487410109213,11.507521126880416,29.52423324979128,11.055507330557631,8.52877036281329,24.37035419382284,22.119819926131477,17.721716536183862,35.93681664338773,11.064312595573842,2.565646669188,37.255407233268734,69.22740940845347,51.51853010913274,78.24280423997578
1991-04-01,1991,2,1991Q2,2243.5612854387628,-223.23871456123743,817.702919913402,-70.597080086598,1425.858365525361,-152.64163447463898,1093.72424464,-97.77575535999996,372.15561971134014,-31.54438028865985,721.5686249286599,-66.23137507134004,1149.837040798763,-125.46295920123704,445.5473002020619,-39.05269979793815,704.2897405967011,-86.31025940329891,14.653109869415564,11.43453083635826,28.777127561013465,10.938309757837557,8.565661353407176,23.62809383071469,21.645470212226808,17.40839722654622,35.18087962530891,10.707160454389252,2.5166863400736244,36.44664958432315,56.112796158762876,51.250529604939885,77.01186975966596
1991-07-01,1991,3,1991Q3,2326.0804209294847,-234.1195790705151,842.9590247775259,-74.14097522247414,1483.1213961519588,-160.0786038480412,1119.2371232138146,-101.46287678618546,376.1852718692784,-32.41472813072164,743.0518513445362,-69.04814865546382,1206.84329771567,-132.65670228432987,466.77375290824745,-41.72624709175256,740.0695448074227,-90.93045519257726,15.059162190126235,11.828990789624456,28.985005035512955,11.145962650118191,8.805547088902834,23.46486575632364,22.32974927736221,18.05237200439266,35.76608232815052,11.183786627244018,2.4503362586888247,36.23946176550017,87.60617450185532,51.88312866815775,79.84439898734377
1991-10-01,1991,4,1991Q4,2402.90777122433,-250.0922287756698,851.9968484181444,-76.0031515818556,1550.9109228061857,-174.08907719381432,1170.0969643496906,-108.90303565030943,384.6498544243299,-33.45014557567015,785.4471099253608,-75.55289007463921,1232.8108068746392,-141.28919312536073,467.3469939938145,-42.553006006185456,765.4638128808248,-98.63618711917525,15.585073031997291,12.333669266802888,29.96510367505768,11.701792321214338,9.321213314211594,24.45559907338476,22.750998361281624,18.45263096585067,36.78313326489124,11.049206040067286,2.429536825323449,35.45691010787462,62.71384252494863,51.30495733702243,82.48155355641532
1992-01-01,1992,1,1992Q1,2459.983916830928,-259.81608316907204,849.7091498773198,-78.69085012268022,1610.2747669536084,-181.2252330463916,1200.044711309279,-113.45528869072132,389.0669181659794,-35.33308183402056,810.9777931432992,-78.12220685670081,1259.9392055216497,-146.2607944783506,460.6422317113403,-43.25776828865969,799.2969738103093,-103.1030261896907,16.005741870609487,12.816194970472372,30.292562500713505,12.113288804651932,9.710939142130936,25.01126204359573,23.065083070673005,18.97127000657283,36.86782950184149,10.951794266021071,2.363615922706036,34.54124817905138,59.89449421237077,51.217375727592774,84.44073368684775
1992-04-01,1992,2,1992Q2,2506.5469355781447,-269.1530644218551,865.7556748461857,-81.04432515381427,1640.791260731959,-188.10873926804103,1234.1645305781444,-118.53546942185562,404.8168594152578,-36.58314058474218,829.3476711628866,-81.95232883711333,1272.3824050000003,-150.6175949999997,460.93881543092783,-44.46118456907215,811.4435895690724,-106.15641043092762,16.276440578037754,13.00245181551042,31.132707917108004,12.446112333903782,9.914203425462905,26.10346005445773,23.202642100457307,19.075538921055493,37.47351787995763,10.756529766553523,2.3943721044957296,34.53977512080761,38.21787442185587,50.76236103699851,86.03904310618515
1992-07-01,1992,3,1992Q3,2594.9430808342267,-282.1569191657732,903.3146839892784,-85.98531601072159,1691.6283968449484,-196.2716031550517,1308.2681218430926,-126.13187815690752,434.5908510954639,-39.909148904536096,873.6772707476288,-86.12272925237119,1286.674958991134,-156.125041008866,468.7238328938144,-46.07616710618555,817.9511260973196,-110.04887390268038,16.779736121514965,13.36111938193948,32.216197202693934,13.136846905528396,10.40070039700329,27.88178623041439,23.368703428082657,19.19779634354968,37.6387105516659,10.231856522554262,2.4111899820490548,34.81057795298073,-21.593162851958596,49.58393763987654,89.07330496027424
1992-10-01,1992,4,1992Q4,2846.405780865567,-314.59421913443293,987.524817790103,-94.57518220989688,1858.880963075464,-220.01903692453607,1457.0684028255669,-143.7315971744331,483.5221532313402,-45.07784676865981,973.5462495942268,-98.7537504057732,1389.33737804,-170.76262195999993,504.0026645587629,-49.49733544123711,885.3347134812371,-121.26528651876288,18.407604614482707,14.629277289282278,35.82369321414475,14.694457793209098,11.614245231654015,31.5322269351872,25.04466987838041,20.4737895175097,41.20352899497387,10.350212085171313,2.4487671199171235,34.69374691509393,-67.73102478556689,48.81023596071796,97.70494467964134
1993-01-01,1993,1,1993Q1,3069.3548428820613,-344.94515711793883,1051.005021789897,-100.09497821010292,2018.3498210921648,-244.85017890783524,1613.4480071915464,-162.55199280845363,532.3704323146393,-49.12956768536071,1081.077574876907,-113.42242512309303,1455.9068356905154,-182.3931643094845,518.6345894752578,-50.865410524742174,937.2722462152576,-131.42775378474244,19.935594328686605,15.89032888791866,39.004047468588354,16.36166505172511,12.938239480750106,35.362397087807786,26.303138835600965,21.56596101299221,43.61812465894206,9.941473783875852,2.454577733645459,34.24188715837836,-157.54117150103093,47.4336435575969,105.35783307564348
