fecha,año,trimestre,periodo,inactivos_estudiantes_ambos_sexos,inactivos_estudiantes_hombres,inactivos_estudiantes_mujeres,inactivos_incapacidad_permanente_ambos_sexos,inactivos_incapacidad_permanente_hombres,inactivos_incapacidad_permanente_mujeres,inactivos_labores_hogar_ambos_sexos,inactivos_labores_hogar_hombres,inactivos_labores_hogar_mujeres,inactivos_otra_causa_ambos_sexos,inactivos_otra_causa_hombres,inactivos_otra_causa_mujeres,inactivos_pensionistas_ambos_sexos,inactivos_pensionistas_hombres,inactivos_pensionistas_mujeres,inactivos_total_ambos_sexos,inactivos_total_hombres,inactivos_total_mujeres,share_labores_hogar,share_pensionistas,share_estudiantes,ratio_feminizacion_inactividad
1999-10-01,1999,4,1999Q4,2924.2,1363.8,1560.4,788.3,441.6,346.6,5254.7,53.3,5201.4,945.3171732313452,548.5230941080405,396.6940791232992,6177.0,3267.7,2909.3,16089.517173231345,5675.023094108041,10414.494079123298,32.65915281001978,38.391456583152646,18.174566511325068,64.72844378730169
2000-01-01,2000,1,2000Q1,2964.5,1383.3,1581.2,776.2,435.3,340.9,5241.6,55.1,5186.6,930.7341872835036,530.369838217938,400.3643490655657,6173.2,3285.0,2888.2,16086.134187283504,5688.969838217938,10397.164349065566,32.58458458057385,38.375907648961864,18.428915023868893,64.63432561245689
2000-04-01,2000,2,2000Q2,2960.3,1388.4,1571.9,805.8,431.7,374.1,5212.4,50.8,5161.6,908.364541955874,504.1417217121636,404.222820243713,6143.4,3273.6,2869.8,16030.164541955874,5648.641721712163,10381.522820243714,32.51619773682013,38.32399838392695,18.467059350838127,64.76242207665474
2000-07-01,2000,3,2000Q3,2727.3,1248.0,1479.3,833.1,454.5,378.6,5244.9,52.8,5192.2,968.3820337484532,517.9189761905151,450.3630575579406,6136.6,3269.3,2867.4,15910.382033748454,5542.518976190515,10367.76305755794,32.96526751447408,38.569784100616154,17.14163741772487,65.16391749414703
2000-10-01,2000,4,2000Q4,2859.8,1312.0,1547.8,856.4,470.8,385.6,5177.8,52.6,5125.1,850.9138499999993,470.00108499999953,380.9127649999999,6195.8,3278.4,2917.3,15940.71385,5583.801084999999,10356.912765,32.481606838454105,38.867770027751924,17.94022543099599,64.97144897309603
2001-01-01,2001,1,2001Q1,3018.9,1370.8,1648.0,849.3,459.2,390.1,5349.6,63.9,5285.7,627.8000000000008,462.5999999999993,165.20000000000147,6226.3,3298.7,2927.6,16072.0,5655.299999999999,10416.7,33.285216525634645,38.74004479840717,18.78359880537581,64.81271777003485
2001-04-01,2001,2,2001Q2,2974.3,1347.7,1626.6,856.0,453.3,402.7,5396.7,64.0,5332.7,586.5000000000018,435.5999999999991,150.9,6261.0,3312.0,2949.0,16074.600000000002,5612.699999999999,10461.9,33.572841625919146,38.94964726960546,18.503104276311696,65.08342353775522
2001-07-01,2001,3,2001Q3,2705.5,1229.4,1476.1,834.7,439.8,394.9,5452.1,69.3,5382.8,698.600000000001,466.3999999999991,232.10000000000076,6270.8,3342.7,2928.1,15961.7,5547.599999999999,10414.0,34.15738925051843,39.28654216029621,16.94994894027578,65.24408580593425
2001-10-01,2001,4,2001Q4,2821.0,1287.1,1533.9,835.5,451.1,384.4,5398.5,77.5,5321.1,580.2000000000022,407.4000000000009,172.7,6317.4,3353.2,2964.3,15952.600000000002,5576.300000000001,10376.3,33.84087860286097,39.60106816443714,17.683637776914104,65.0445695372541
2002-01-01,2002,1,2002Q1,2857.8,1320.0,1537.8,850.9,450.1,400.9,5107.0,100.1,5006.9,560.5999999999999,361.7999999999996,198.80000000000035,6459.099999999999,3357.9,3101.3,15835.5,5589.9,10245.6,32.250323639922954,40.7887341732184,18.04679359666572,64.70019892014777
2002-04-01,2002,2,2002Q2,2882.3,1337.6,1544.7,927.4,476.1,451.3,5027.4,74.3,4953.1,542.7,353.30000000000035,189.50000000000185,6389.6,3343.4,3046.1000000000004,15769.2,5584.6,10184.600000000002,31.881135377825125,40.519493696573065,18.278035664459832,64.58539431296451
2002-07-01,2002,3,2002Q3,2634.8,1221.4,1413.4,908.2,468.4,439.7,5092.8,85.7,5007.1,599.9000000000036,379.1000000000018,221.0000000000004,6453.799999999999,3363.3,3090.6000000000004,15689.500000000004,5517.9000000000015,10171.7,32.459925427833895,41.134516715000466,16.793396857771118,64.83084336120743
2002-10-01,2002,4,2002Q4,2779.5,1279.4,1500.2,897.4,467.0,430.4,5039.7,82.2,4957.5,571.6,374.4,197.2,6469.9,3381.1000000000004,3088.8,15758.1,5584.0,10174.1,31.981647533649358,41.057614813968684,17.638547794467605,64.56425584302676
2003-01-01,2003,1,2003Q1,2812.4,1301.6,1510.8,884.9,465.0,420.0,4991.9,89.0,4902.9,509.4999999999986,339.7999999999991,169.39999999999964,6514.3,3390.5,3123.8,15712.899999999998,5585.799999999999,10126.9,31.769437850428634,41.45829223122403,17.898669246288083,64.45041272346573
2003-04-01,2003,2,2003Q2,2814.9,1288.1,1526.8,873.2,466.1,407.1,4947.2,83.9,4863.4,509.2999999999982,322.90000000000003,186.40000000000185,6504.700000000001,3396.8,3107.9,15649.399999999998,5557.9,10091.600000000002,31.612713586463382,41.565171827673915,17.9872710774854,64.48512732036168
2003-07-01,2003,3,2003Q3,2533.0,1163.8,1369.2,851.9,456.5,395.4,5028.0,91.8,4936.2,597.2999999999945,368.7000000000031,228.7,6526.9,3413.6,3113.4,15537.199999999995,5494.300000000003,10043.0,32.36104317380224,42.00821254794945,16.302808742888043,64.63800016733923
2003-10-01,2003,4,2003Q4,2690.0,1227.8,1462.2,834.1,442.3,391.8,4953.9,96.9,4857.0,501.80000000000143,330.5000000000028,171.50000000000034,6585.9,3450.7,3135.2,15565.7,5548.200000000003,10017.7,31.82574506768086,42.31033618790032,17.281587079283295,64.35670279264288
2004-01-01,2004,1,2004Q1,2716.4,1231.7,1484.7,886.6,477.2,409.4,4950.1,110.1,4840.0,499.3,333.5999999999991,165.70000000000002,6572.4,3458.7000000000003,3113.7,15624.9,5611.299999999999,10013.6,31.680842757393652,42.063629207226924,17.38507126445609,64.08745015968103
2004-04-01,2004,2,2004Q2,2690.6,1234.7,1455.9,885.3,480.3,405.0,4911.0,94.3,4816.7,478.3,325.29999999999853,153.0,6606.8,3461.1,3145.7,15571.9,5595.699999999999,9976.3,31.537577302705515,42.4277063171482,17.278559456456826,64.06563061905986
2004-07-01,2004,3,2004Q3,2443.4,1118.2,1325.2,889.0,477.6,411.3,4989.7,105.1,4884.6,558.9,356.80000000000143,201.9999999999964,6617.700000000001,3477.1000000000004,3140.7,15498.7,5534.800000000001,9963.799999999996,32.19431307141889,42.69841986747276,15.765193209753075,64.28838733821118
2004-10-01,2004,4,2004Q4,2600.7,1179.7,1421.0,875.7,470.9,404.8,4867.0,110.6,4756.4,502.0000000000018,338.4999999999991,163.49999999999818,6671.200000000001,3499.4,3171.7,15516.600000000002,5599.099999999999,9917.499999999998,31.366407589291462,42.99395486124538,16.76075944472371,63.91541961512186
2005-01-01,2005,1,2005Q1,2535.5,1130.1,1405.5,897.2,379.2,518.0,4690.9,157.0,4533.9,612.2000000000037,369.7999999999996,242.0999999999996,6758.1,3541.3,3216.9,15494.000000000004,5577.4,9916.5,30.275590551181093,43.61752936620626,16.364399122240865,64.00260747778158
2005-04-01,2005,2,2005Q2,2444.9,1116.0,1329.0,855.3,373.0,482.3,4814.2,208.1,4606.1,462.3000000000004,299.1,163.20000000000002,6812.799999999999,3551.0,3261.7,15389.5,5547.1,9842.3,31.282367848208192,44.26914454660645,15.886805939114332,63.95505997634735
2005-07-01,2005,3,2005Q3,2198.1,1001.5,1196.6,887.3,380.1,507.2,5020.0,259.6,4760.4,522.1,334.99999999999943,187.2,6817.4,3551.2000000000003,3266.2,15445.0,5527.299999999999,9917.7,32.5024279702169,44.13985108449336,14.231790223373258,64.21301392036258
2005-10-01,2005,4,2005Q4,2473.2,1119.7,1353.5,890.4,380.5,509.9,4826.0,236.2,4589.8,422.2,279.10000000000184,143.09999999999818,6815.200000000001,3561.5,3253.7,15426.9,5576.9000000000015,9849.899999999998,31.283018623313826,44.17737847526075,16.031736771483576,63.84927528716259
2006-01-01,2006,1,2006Q1,2477.6,1131.2,1346.4,1007.9,441.9,566.1,4731.4,232.5,4498.8,414.9999999999985,278.60000000000144,136.09999999999962,6764.400000000001,3522.2,3242.1,15396.3,5606.500000000002,9789.6,30.730759987789273,43.93523119190975,16.092177990815976,63.584933846883295
2006-04-01,2006,2,2006Q2,2417.7,1111.1,1306.7,1012.5,449.2,563.4,4729.0,242.9,4486.1,370.49999999999454,262.09999999999906,108.4,6799.9,3531.0,3269.0,15329.699999999995,5596.199999999999,9733.5,30.848614128130368,44.35768475573561,15.77134581890057,63.494393236658254
2006-07-01,2006,3,2006Q3,2161.8,967.9,1193.9,1021.9,445.8,576.1,4856.9,257.4,4599.5,449.6999999999997,311.9999999999991,137.8,6861.2,3570.5,3290.7,15351.6,5553.699999999999,9798.0,31.637744599911404,44.693712707470226,14.081919799890565,63.82355048626537
2006-10-01,2006,4,2006Q4,2362.5,1065.5,1297.1,1039.1,460.5,578.6,4647.6,248.8,4398.8,464.5999999999964,314.4999999999996,150.1,6859.9,3581.0,3278.9,15373.799999999996,5670.299999999999,9703.4,30.23065214846038,44.62071836501062,15.367053038285919,63.11688142737273
2007-01-01,2007,1,2007Q1,2410.9,1097.7,1313.2,1012.4,441.7,570.7,4634.8,232.4,4402.3,478.4,287.39999999999907,191.2000000000004,6903.7,3649.7,3254.1,15440.2,5708.799999999999,9731.4,30.01774588412067,44.71250372404502,15.614435046178157,63.02638566857942
2007-04-01,2007,2,2007Q2,2347.1,1060.5,1286.6,1044.8,444.8,600.0,4717.1,251.9,4465.2,386.7,256.80000000000143,129.8,6894.0,3642.8,3251.2,15389.8,5656.9000000000015,9732.8,30.650820673433053,44.795903780426,15.251010409492002,63.24229842037206
2007-07-01,2007,3,2007Q3,2065.6,945.7,1119.9,1043.0,462.3,580.7,4861.8,296.4,4565.4,435.8,278.49999999999966,157.10000000000144,6950.7,3653.2,3297.6000000000004,15356.8,5636.0,9720.7,31.65893936236716,45.261382579704105,13.450718899770786,63.29940677359068
2007-10-01,2007,4,2007Q4,2370.9,1087.0,1283.9,1057.6,464.8,592.7,4714.5,291.9,4422.6,359.399999999996,252.09999999999908,107.29999999999964,6938.8,3645.3,3293.5,15441.199999999995,5741.099999999999,9700.1,30.531953475118524,44.93692200088078,15.354376602854705,62.81959951299122
2008-01-01,2008,1,2008Q1,2390.7,1094.7,1296.0,1066.0,462.3,603.7,4639.2,274.9,4364.3,378.0,258.50000000000125,119.79999999999856,6940.0,3654.6,3285.4,15414.0,5744.9000000000015,9669.3,30.097314130011675,45.024004152069544,15.50992604126119,62.72982055507259
2008-04-01,2008,2,2008Q2,2323.6,1079.2,1244.4,1058.7,449.9,608.8,4594.6,266.5,4328.1,364.5999999999967,258.0999999999991,106.29999999999964,6967.700000000001,3655.6,3312.1,15309.099999999997,5709.299999999999,9599.6,30.012214957117017,45.5134527829853,15.17790072571216,62.70600761648453
2008-07-01,2008,3,2008Q3,2021.3,950.4,1070.9,1111.4,479.1,632.3,4725.3,298.2,4427.1,430.4,287.60000000000184,142.8000000000018,7002.3,3688.2,3314.1000000000004,15290.7,5703.500000000002,9587.100000000002,30.903097961506017,45.79450254076007,13.21914627845684,62.69930545563941
2008-10-01,2008,4,2008Q4,2301.3,1075.4,1225.9,1163.4,500.3,663.1,4466.2,302.6,4163.5,352.1,256.39999999999964,95.4,7001.6,3698.8,3302.8,15284.5,5833.599999999999,9450.8,29.220452091988612,45.808498805979916,15.056429716379341,61.83298003192799
2009-01-01,2009,1,2009Q1,2360.2,1109.9,1250.4,1155.1,494.1,660.9,4385.5,280.8,4104.7,340.5,242.79999999999853,97.9,7045.5,3730.4,3315.0,15286.7,5857.999999999998,9428.8,28.688336920329437,46.08908397495862,15.439565112156316,61.679357354057096
2009-04-01,2009,2,2009Q2,2375.3,1114.0,1261.3,1193.3,537.9,655.4,4373.4,294.5,4078.9,337.9,245.19999999999908,92.59999999999964,7057.799999999999,3714.8,3343.0,15337.6,5906.299999999999,9431.3,28.51423951596077,46.01632589192572,15.486777592322138,61.49136761944503
2009-07-01,2009,3,2009Q3,2164.5,1029.4,1135.1,1167.7,522.7,645.0,4534.1,378.0,4156.0,442.9999999999964,298.39999999999964,144.5,7141.0,3768.2,3372.8,15450.299999999996,5996.799999999999,9453.4,29.346355734192876,46.219167265360554,14.0094367099668,61.186262960997276
2009-10-01,2009,4,2009Q4,2464.2,1157.8,1306.4,1201.5,531.4,670.0,4323.3,345.8,3977.5,387.3000000000004,278.5000000000028,108.69999999999452,7111.4,3739.3,3372.1000000000004,15487.6,6052.800000000003,9434.699999999995,27.914589736305174,45.91673338670936,15.91079315064955,60.91815980629538
2010-01-01,2010,1,2010Q1,2519.0,1184.9,1334.1,1204.1,547.2,656.9,4271.6,340.1,3931.5,340.39999999999816,253.60000000000127,86.9,7119.3,3753.0,3366.2,15454.399999999998,6078.800000000001,9375.7,27.640024847292686,46.06649239051662,16.299565172378095,60.66647254844867
2010-04-01,2010,2,2010Q2,2454.3,1164.5,1289.8,1184.7,517.8,666.9,4207.0,322.4,3884.6,315.7000000000018,218.00000000000145,97.70000000000036,7177.0,3772.7,3404.2,15338.600000000002,5995.4000000000015,9343.2,27.42753575945653,46.79045023665784,16.00080841797817,60.91299075534925
2010-07-01,2010,3,2010Q3,2250.3,1106.2,1144.1,1161.5,509.1,652.5,4369.6,338.9,4030.7,387.1999999999964,264.99999999999943,122.50000000000036,7195.6,3799.1,3396.5,15364.299999999996,6018.299999999999,9346.1,28.439954960525384,46.83324329777473,14.64629042650821,60.82958006820963
2010-10-01,2010,4,2010Q4,2516.0,1220.0,1296.0,1150.0,507.6,642.4,4135.9,319.9,3816.0,363.3,259.6,103.7,7259.5,3826.6,3432.9,15424.7,6133.6,9291.1,26.813487458427065,47.06412442381375,16.31150038574494,60.23520716772449
2011-01-01,2011,1,2011Q1,2557.5,1244.8,1312.7,1154.0,504.1,649.9,4035.1,308.9,3726.3,413.799999999996,276.2999999999991,137.7,7300.799999999999,3849.6,3451.2,15461.299999999996,6183.599999999999,9277.8,26.098064199000092,47.21983274368909,16.541299890694834,60.00620901082697
2011-04-01,2011,2,2011Q2,2487.2,1215.4,1271.7,1165.7,509.1,656.6,4041.1,319.5,3721.6,370.3999999999982,257.9999999999982,112.4,7296.6,3873.1,3423.6000000000004,15360.899999999998,6174.999999999998,9185.9,26.307703324674993,47.50112298107534,16.191759597419423,59.80053252088094
2011-07-01,2011,3,2011Q3,2289.7,1115.0,1174.6,1146.3,505.3,641.1,4169.0,347.2,3821.8,383.2000000000001,260.2999999999982,123.09999999999854,7380.8,3906.1,3474.8,15369.1,6133.899999999998,9235.3,27.12585642620583,48.02363183270329,14.898074708343362,60.08965983915885
2011-10-01,2011,4,2011Q4,2574.7,1239.0,1335.7,1173.7,506.6,667.1,3970.9,335.6,3635.3,340.9000000000022,226.0999999999991,114.7,7381.4,3896.5,3484.8,15441.600000000002,6203.799999999999,9237.7,25.715599419749246,47.80204123924981,16.673790280799913,59.823851309782086
2012-01-01,2012,1,2012Q1,2573.5,1268.2,1305.3,1139.8,505.7,634.2,3928.7,340.9,3587.7,370.1999999999945,249.90000000000128,120.29999999999964,7408.9,3913.6,3495.3,15421.199999999995,6278.4000000000015,9142.8,25.47596814774467,48.04360231369804,16.68806577957617,59.287215002723514
2012-04-01,2012,2,2012Q2,2501.8,1226.7,1275.1,1186.0,517.6,668.4,3926.0,339.4,3586.6,352.1,241.6,110.50000000000182,7368.200000000001,3882.4,3485.9,15334.1,6207.6,9126.500000000002,25.60306767270332,48.05107570708421,16.31527119296209,59.51767629009854
2012-07-01,2012,3,2012Q3,2274.9,1105.4,1169.5,1213.1,554.0,659.1,4011.3,368.2,3643.1,391.6999999999945,266.60000000000093,125.1,7416.299999999999,3897.1,3519.2,15307.199999999995,6191.300000000001,9115.9,26.205315145813746,48.44974913766072,14.86163374098464,59.55302080066897
2012-10-01,2012,4,2012Q4,2492.4,1214.1,1278.3,1214.0,554.7,659.4,3920.6,360.7,3559.9,356.3999999999945,245.4999999999978,110.7,7439.4,3933.4,3506.0,15422.699999999995,6308.399999999998,9114.3,25.420970387805,48.236690073722514,16.160594448442886,59.0966562275088
2013-01-01,2013,1,2013Q1,2511.2,1221.4,1289.8,1235.1,556.4,678.7,3842.2,353.8,3488.3,336.8999999999964,233.7000000000018,103.2,7499.4,3961.2,3538.2,15424.799999999996,6326.500000000002,9098.3,24.90923707276594,48.619106892796026,16.280275919298795,58.98488148954929
2013-04-01,2013,2,2013Q2,2507.4,1207.1,1300.4,1301.6,589.5,712.1,3814.3,365.7,3448.6,357.7,241.5999999999982,116.0,7491.799999999999,3957.1,3534.7,15472.8,6360.999999999998,9111.8,24.651646760767285,48.4191613670441,16.205211726384366,58.88914740706272
2013-07-01,2013,3,2013Q3,2069.7,1013.0,1056.7,1302.0,591.9,710.2,4115.2,456.3,3658.9,408.5,272.6000000000022,135.9,7528.5,3956.3,3572.2,15423.9,6290.100000000002,9133.9,26.68067090683939,48.81061210199755,13.418785132165015,59.218749999999986
2013-10-01,2013,4,2013Q4,2132.5,1055.2,1077.3,1299.2,593.0,706.2,4119.8,492.2,3627.6,365.1999999999949,240.60000000000184,124.50000000000036,7555.7,3999.9,3555.8,15472.399999999994,6380.9000000000015,9091.5,26.626767663710876,48.83340658204288,13.782606447609943,58.75946847289366
2014-01-01,2014,1,2014Q1,2236.1,1119.8,1116.3,1302.8,607.6,695.2,4099.6,513.8,3585.7,356.2,235.8,120.3,7604.9,3998.4,3606.5,15599.7,6475.5,9124.2,26.279992563959564,48.75029648006051,14.334250017628545,58.48958633819882
2014-04-01,2014,2,2014Q2,2473.6,1205.9,1267.7,1290.6,583.3,707.3,3860.6,404.4,3456.1,304.19999999999453,203.6000000000009,100.49999999999964,7623.200000000001,4016.0,3607.3,15552.199999999995,6413.200000000001,9138.9,24.823497640205254,49.01685935108861,15.90514525276167,58.76312523710624
2014-07-01,2014,3,2014Q3,2320.1,1140.2,1180.0,1286.8,600.9,685.9,3981.9,413.0,3568.8,379.4999999999964,242.1999999999991,137.4,7623.2,3984.5,3638.7,15591.499999999996,6380.699999999999,9210.8,25.53891543469199,48.89330725074561,14.880543886091784,59.07577846903762
2014-10-01,2014,4,2014Q4,2460.6,1213.5,1247.1,1211.4,543.8,667.6,3816.1,365.6,3450.5,311.50000000000216,213.0000000000005,98.3,7697.0,4055.8,3641.3,15496.600000000002,6391.700000000001,9104.8,24.625401701018284,49.66895964276034,15.878321696372105,58.753912173716635
2015-01-01,2015,1,2015Q1,2538.4,1240.7,1297.7,1215.4,560.2,655.2,3788.3,359.6,3428.7,351.9999999999964,227.89999999999964,124.0,7723.6,4056.1,3667.6,15617.799999999996,6444.599999999999,9173.1,24.256297301796675,49.45382832409176,16.253249497368394,58.73528112334082
2015-04-01,2015,2,2015Q2,2501.1,1239.2,1261.9,1226.4,571.0,655.4,3729.6,333.2,3396.4,314.6,204.2999999999996,110.2,7709.5,4059.9,3649.7,15481.1,6407.4,9073.6,24.091311340925387,49.79943285683834,16.155828720181383,58.611200826819974
2015-07-01,2015,3,2015Q3,2356.3,1156.1,1200.2,1199.6,570.8,628.8,3883.9,352.6,3531.3,396.6000000000055,260.0000000000013,136.69999999999817,7750.9,4052.4,3698.5,15587.300000000005,6391.9000000000015,9195.399999999998,24.917079930456197,49.72573826127679,15.116793800080833,58.992898064449896
2015-10-01,2015,4,2015Q4,2571.0,1268.5,1302.5,1189.3,541.0,648.3,3765.9,380.4,3385.5,324.89999999999816,215.3,109.6,7764.900000000001,4085.3,3679.7,15615.899999999998,6490.4,9125.6,24.115805044858128,49.724319443643985,16.463988626976352,58.4375
2016-01-01,2016,1,2016Q1,2603.8,1290.9,1312.9,1163.5,532.7,630.8,3764.8,359.6,3405.2,327.0000000000004,220.9,106.0,7811.8,4107.9,3703.8,15670.9,6512.1,9158.7,24.024146666751754,49.84908333280156,16.615510277010255,58.44436786890267
2016-04-01,2016,2,2016Q2,2572.4,1262.5,1309.9,1206.5,555.0,651.4,3758.0,383.8,3374.2,307.1999999999964,208.0,99.2,7785.9,4111.7,3674.3,15629.999999999996,6521.0,9109.0,24.043506078055028,49.81381957773514,16.45809341010877,58.27895073576455
2016-07-01,2016,3,2016Q3,2396.0,1197.9,1198.1,1215.4,557.9,657.5,3862.6,387.7,3474.9,356.1,229.7000000000018,126.4,7865.299999999999,4144.3,3720.9,15695.3,6517.500000000002,9177.8,24.609915070116532,50.11245404675285,15.265716488375503,58.47483004466304
2016-10-01,2016,4,2016Q4,2635.3,1299.1,1336.1,1247.7,582.8,665.0,3752.9,380.4,3372.5,310.30000000000365,198.79999999999964,111.39999999999456,7892.8,4149.099999999999,3743.8,15839.000000000004,6610.299999999999,9228.699999999995,23.69404634130942,49.83142875181513,16.638045331144642,58.26567333796324
2017-01-01,2017,1,2017Q1,2671.0,1321.3,1349.7,1242.4,579.6,662.9,3756.4,374.6,3381.7,309.3,196.19999999999908,112.89999999999964,7935.7,4173.5,3762.3,15914.7,6645.199999999999,9269.4,23.603335281217994,49.86396224873859,16.783225571327137,58.24463071644905
2017-04-01,2017,2,2017Q2,2594.5,1287.9,1306.7,1271.5,588.9,682.6,3766.5,377.7,3388.8,346.90000000000003,220.0999999999996,126.7000000000018,7922.1,4158.3,3763.8,15901.5,6632.799999999999,9268.600000000002,23.686444675030657,49.819828318083204,16.316070810929787,58.287949488724266
2017-07-01,2017,3,2017Q3,2422.0,1194.0,1228.1,1247.0,575.6,671.4,3814.4,375.1,3439.4,459.4999999999964,282.9999999999991,176.3999999999982,7938.8,4147.099999999999,3791.7,15881.799999999996,6574.799999999999,9306.999999999998,24.01742875492703,49.98677731743255,15.250160561145465,58.60166983591281
2017-10-01,2017,4,2017Q4,2623.5,1309.3,1314.3,1267.9,576.8,691.1,3707.7,358.0,3349.7,402.399999999996,249.90000000000035,152.80000000000038,7950.0,4177.2,3772.8,15951.499999999996,6671.1,9280.6,23.243582108265684,49.83857317493654,16.44672914772906,58.17937900035732
2018-01-01,2018,1,2018Q1,2735.6,1340.3,1395.4,1275.3,602.2,673.1,3701.5,357.2,3344.4,424.0000000000037,254.69999999999945,169.10000000000147,7973.1,4180.400000000001,3792.7,16109.500000000004,6734.799999999999,9374.7,22.977125298736762,49.493156212172934,16.98128433533008,58.19361246469475
2018-04-01,2018,2,2018Q2,2708.8,1327.0,1381.8,1255.0,614.6,640.4,3651.0,341.1,3309.9,441.9000000000036,267.79999999999944,174.29999999999816,7944.400000000001,4131.5,3813.0,16001.200000000004,6681.9,9319.399999999998,22.817038722095837,49.64877634177436,16.928730345224103,58.24151787667251
2018-07-01,2018,3,2018Q3,2557.0,1257.1,1299.9,1252.6,601.9,650.6,3821.0,372.8,3448.2,491.5,288.9999999999991,202.5,7936.4,4127.3,3809.0,16058.4,6648.099999999999,9410.3,23.79440043839984,49.422109301051165,15.923130573407066,58.60048323618792
2018-10-01,2018,4,2018Q4,2776.5,1362.5,1414.0,1268.3,609.8,658.5,3681.3,361.8,3319.6,459.6000000000018,260.09999999999906,199.40000000000143,7964.9,4150.1,3814.8,16150.600000000002,6744.299999999999,9406.2,22.79358042425668,49.31643406436912,17.191311777890604,58.24092133370484
2019-01-01,2019,1,2019Q1,2881.8,1407.9,1473.9,1232.5,596.5,636.0,3658.2,359.4,3298.8,452.0999999999982,272.0,180.1,8064.799999999999,4212.8,3851.9,16289.399999999998,6848.6,9440.7,22.45754908099746,49.50949697349197,17.691259346568938,57.95644993953086
2019-04-01,2019,2,2019Q2,2812.7,1358.6,1454.1,1283.6,628.8,654.7,3594.6,353.5,3241.1,433.0,262.6999999999991,170.2999999999982,8053.700000000001,4180.0,3873.6,16177.6,6783.699999999999,9393.899999999998,22.219612303431905,49.783033330036595,17.38638611413312,58.067327662941345
2019-07-01,2019,3,2019Q3,2629.1,1265.6,1363.6,1256.3,617.4,638.9,3723.1,389.6,3333.5,512.8,315.2000000000013,197.80000000000183,8112.0,4208.6,3903.3,16233.3,6796.4000000000015,9437.000000000002,22.934954691898753,49.971355177320696,16.19572114111117,58.13323148570232
2019-10-01,2019,4,2019Q4,2899.4,1387.6,1511.8,1253.7,612.2,641.5,3600.6,387.2,3213.4,414.49999999999454,261.1,153.2,8100.299999999999,4207.400000000001,3892.9,16268.399999999994,6855.5,9412.9,22.132477686803874,49.79162056502177,17.82228123232771,57.860023112291316
2020-01-01,2020,1,2020Q1,2894.2,1391.8,1502.4,1248.3,597.0,651.4,3733.5,422.5,3311.0,579.8999999999978,372.8,207.3,8069.8,4204.5,3865.4,16525.8,6988.5,9537.3,22.591947137203647,48.8315240411962,17.51322175023297,57.711578259448856
2020-04-01,2020,2,2020Q2,3009.8,1451.9,1557.8,1230.9,617.9,613.0,4367.1,649.9,3717.2,788.6999999999999,494.4999999999982,294.1000000000015,8192.2,4219.9,3972.3,17588.7,7434.0999999999985,10154.500000000002,24.829009534530694,46.57649513608169,17.112123124506077,57.7334182368125
2020-07-01,2020,3,2020Q3,2779.0,1349.5,1429.6,1276.6,625.9,650.7,3910.8,510.6,3400.2,581.8,355.8,226.0,8147.8,4196.7,3951.1,16696.0,7038.4,9657.6,23.4235745088644,48.80091039770005,16.644705318639193,57.84379492093915
2020-10-01,2020,4,2020Q4,3010.5,1471.2,1539.3,1251.6,631.1,620.6,3704.6,492.9,3211.7,468.0,288.7000000000018,179.4,8136.7,4187.2,3949.5,16571.4,7071.000000000002,9500.4,22.355383371350637,49.10086051872503,18.166841666968388,57.330098844998
2021-01-01,2021,1,2021Q1,3227.8,1543.8,1684.0,1215.9,602.6,613.3,3679.9,523.4,3156.6,519.2,312.29999999999853,207.2,8271.800000000001,4212.3,4059.6,16914.7,7194.199999999999,9720.6,21.75563267453753,48.903025179281926,19.082809627129066,57.46801617518387
2021-04-01,2021,2,2021Q2,3083.4,1479.0,1604.4,1277.8,632.0,645.8,3498.6,444.5,3054.2,469.0000000000037,296.5999999999991,172.39999999999998,8256.0,4186.599999999999,4069.4,16584.800000000003,7038.699999999999,9546.2,21.095219719261003,49.78052192368915,18.59172254112199,57.559587335467796
2021-07-01,2021,3,2021Q3,2899.2,1396.4,1502.8,1005.5,502.1,503.4,3532.0,424.9,3107.1,505.999999999996,319.5000000000018,186.6,8429.3,4260.8,4168.5,16371.999999999996,6903.600000000002,9468.5,21.573418030784268,51.48607378451015,17.70828243342292,57.83314296883111
2021-10-01,2021,4,2021Q4,3260.3,1556.1,1704.2,954.3,503.6,450.8,3434.9,436.6,2998.3,431.59999999999854,269.90000000000094,161.6,8511.9,4278.7,4233.3,16593.0,7044.800000000001,9548.1,20.70089796902308,51.29813776893871,19.64864701982764,57.54328658643154
2022-01-01,2022,1,2022Q1,3275.3,1544.8,1730.6,894.2,462.5,431.8,3502.4,448.3,3054.1,472.4000000000015,297.5,175.1,8561.1,4329.7,4231.5,16705.5,7082.6,9623.0,20.965550267875848,51.24719403789172,19.60611774565263,57.60343836797242
2022-04-01,2022,2,2022Q2,3220.0,1536.5,1683.5,927.4,489.5,437.9,3458.6,413.2,3045.4,460.1999999999964,286.0000000000028,174.20000000000184,8609.0,4335.5,4273.5,16675.199999999997,7060.700000000003,9614.500000000002,20.740980617923626,51.62756668585685,19.310113222030324,57.65747937056227
2022-07-01,2022,3,2022Q3,3009.3,1418.8,1590.5,930.5,494.9,435.6,3555.9,434.9,3121.0,534.7,307.99999999999767,226.8,8654.5,4341.7,4312.8,16684.8,6998.299999999997,9686.6,21.312212313003453,51.87056482546989,18.03617663981588,58.05608664121452
