fecha,año,trimestre,mes,USD_heur,CAD_heur,GBP_heur,CHF_heur,SEK_heur,DKK_heur,NOK_heur,JPY_heur,eur_usd_yoy_pct,volatilidad_30d,spread_gbp_usd
1990-10-01,1990.0,4.0,11.0,0.5715627707404569,0.4920586408888566,1.1113123344369484,0.4489911230570556,0.10186240574703012,0.09923422019821053,0.09749311273963532,0.004372626682614941,-12.358827681050961,7.039852268390775,0.5397495636964915
1991-01-01,1991.0,1.0,2.0,0.5771177326558354,0.4989916375703377,1.0985945237378705,0.4406930589145976,0.10132049108267491,0.09785211664362704,0.09625622918491397,0.004312286543656333,-7.167771572367427,9.396741358167255,0.521476791082035
1991-04-01,1991.0,2.0,5.0,0.6462606529742175,0.562530227727035,1.1033018270484056,0.43829989847832057,0.10370001533053305,0.09713722795964831,0.09564691591539176,0.004674270563412206,10.372160015164715,12.123061401688213,0.4570411740741881
1991-07-01,1991.0,3.0,7.989130434782608,0.6566830062688976,0.5741420981734404,1.1050259525234705,0.43195334150691034,0.1036805330231306,0.09737415184443494,0.09632747649024065,0.004810212808541702,14.904387789291354,10.218156921305122,0.44834294625457266
1991-10-01,1991.0,4.0,11.0,0.6199382387224925,0.5463111199490177,1.0987025916876272,0.4318820750682341,0.10427788698335803,0.09818551943635848,0.09698519270735734,0.004784727276557809,5.602327162759353,9.349174437361773,0.47876435296513475
1992-01-01,1992.0,1.0,2.0,0.6141718921982506,0.5219850884084433,1.0867979095936036,0.4221310271197396,0.10440372802627274,0.09777060075268924,0.09663594504615683,0.004778002603440502,-6.825244462562461,11.005868388809219,0.472626017395353
1992-04-01,1992.0,2.0,5.0,0.6095315527684579,0.5104080076112489,1.1008471949718555,0.4126038585368665,0.10453013867482655,0.09770983996614974,0.09654149907001293,0.00467571630677997,-5.782401854966489,7.672529885678885,0.4913156422033975
1992-07-01,1992.0,3.0,7.989130434782608,0.5724865051581464,0.47671195648553477,1.088504386641754,0.43905459744091224,0.10691077651186978,0.10125512186908683,0.09873733866881798,0.004583794546151674,-6.045646688364252,12.65587052037156,0.5160178814836077
1992-10-01,1992.0,4.0,11.0,0.6654332832033366,0.5274748770772861,1.0496931879299942,0.4795109744233542,0.10721794518958926,0.11121735489872281,0.10395412354447715,0.005409746538532277,7.246781513113651,15.714837722574682,0.3842599047266576
1993-01-01,1993.0,1.0,2.0,0.7013537491879164,0.5563480911539277,1.0349182030514648,0.4656799386592803,0.09340395892077354,0.11143291899628305,0.10076381913988042,0.005805079719498243,17.643483493939637,8.419033157703765,0.33356445386354844
1993-04-01,1993.0,2.0,5.0,0.7284633909707051,0.5734335727354091,1.1183101668550026,0.49881058898567443,0.09840892919708268,0.11733717801206701,0.10633185362371814,0.006632037107128439,24.716789906050348,10.03214440355424,0.3898467758842975
1993-07-01,1993.0,3.0,7.989130434782608,0.810257999470312,0.6220430852235914,1.2176827334317437,0.5481407407749902,0.10100674832724084,0.12024932572956921,0.11165962144457062,0.007675975014808294,18.935523993732808,12.42787291876322,0.4074247339614318
1993-10-01,1993.0,4.0,11.0,0.8212507070849225,0.6202278988070136,1.2250178835168273,0.5594866754978495,0.09996938037851028,0.12256955997467742,0.11207288285689683,0.007586835172811129,17.181967197242596,7.809636547436557,0.4037671764319048
1994-01-01,1994.0,1.0,2.0,0.8474701410195604,0.6323377220192907,1.261107777355791,0.5835794824676162,0.10579582743516021,0.12613821759053503,0.11384271172163198,0.007877639979335181,12.744764918724245,6.509018963223438,0.4136376363362308
1994-04-01,1994.0,2.0,5.0,0.8199044769060011,0.5934749536598861,1.2325537430887838,0.5817061071251676,0.10505255763438767,0.125873531378874,0.11370931142893531,0.00793495150191498,1.442959649697973,6.88126976386703,0.4126492661827829
1994-07-01,1994.0,3.0,7.989130434782608,0.7784217978504747,0.5673873079375893,1.2059557419636286,0.593023216752263,0.10132593674963628,0.12633934278194828,0.11364648966288318,0.007850769607071461,-7.091710084539927,10.141474014046485,0.42753394411315393
1994-10-01,1994.0,4.0,11.0,0.7751504590833332,0.5666683132641058,1.2276258898749506,0.5979083380400578,0.10508500738700574,0.12818823856094427,0.11508186311268828,0.007839889996824917,-7.660215174561217,6.276161956666317,0.4524754307916173
1995-01-01,1995.0,1.0,2.0,0.7848880183092259,0.5576324556635731,1.2420031982214168,0.6319731758318443,0.10643777469036174,0.13387804984349663,0.12039434411210584,0.008175266793241358,-2.6697624929173043,6.503331118893111,0.45711517991219086
1995-04-01,1995.0,2.0,5.0,0.7400585662978317,0.5395231488116683,1.1816403917614589,0.640488364899999,0.10132945202224942,0.13511987094243125,0.11847464369932856,0.008751316800628801,-4.510044279532259,12.812320560090507,0.44158182546362706
1995-07-01,1995.0,3.0,7.989130434782608,0.7383504279992855,0.5445678588671907,1.161745685379666,0.6254748641881066,0.10276320489946256,0.13283458503214177,0.11714045966978094,0.007879051121186835,-5.708166615253958,8.069383010153592,0.4233952573803804
