fecha,año,mes,ed_pasivo_total,ed_pasivo_depositos_total,ed_pasivo_depositos_esp,ed_pasivo_depositos_sector_publico,ed_pasivo_sector_privado,ed_pasivo_deposito_resto_mundo,ed_pasivo_deuda_emitida,ed_pasivo_patrimonio_ajustes,ec_efc_pasivo_obra_social,ed_pasivo_periodificacion_otros
1997-10-01,1997,10,,1274255.9773027187,290545.20763817965,26422.284446530488,723547.3221408832,233741.16307712527,34148.910178582155,,2497.100791416341,77090.84864715379
1997-11-01,1997,11,,1294445.2061490782,284552.3164573153,29294.612451993708,738726.1912841403,241872.0878559062,34172.77255340279,,2428.7900490181382,77892.88041110779
1997-12-01,1997,12,,1305898.971738414,292745.38359829574,27765.984642061594,752418.010309239,232969.59318881744,33802.7272824787,,2317.123794924503,74201.03549704739
1998-01-01,1998,1,,1324874.3355939968,300517.7239919463,24861.413332401193,730243.3235082028,269251.8728708054,33322.681695600295,,2483.9472439970173,83765.64985503355
1998-02-01,1998,2,,1365367.8669187098,320375.95121322316,25418.632986096574,739756.6187158768,279816.66400351323,32901.32488559575,,2468.9434638959483,74697.14766052473
1998-03-01,1998,3,,1330108.171815526,286983.317137104,24703.854448782127,741831.7448137328,276589.255415907,34581.29124962642,,2708.710049760908,75912.41767767484
1998-04-01,1998,4,,1305201.1899959382,286107.0522303622,26909.16339983604,721585.321065211,270599.6533005291,35179.08094719779,,2725.05910370398,78406.84190602177
1998-05-01,1998,5,,1308149.664415116,284385.25050937774,26363.354662213453,737236.4435545548,260164.6156889699,35960.775279956826,,2775.379864580232,76443.74808004613
1998-06-01,1998,6,,1348467.9861204256,301457.71272634633,25431.227600119015,745348.0580241744,276230.9896556457,36167.35236655757,,3019.625611834276,81900.78546466825
1998-07-01,1998,7,,1357948.5360696604,310244.8666895287,26927.339086149397,742346.2788420039,278430.0514519786,34683.39635504668,,2916.5280543945455,88297.45677297318
1998-08-01,1998,8,,1342548.939335144,307622.57722516626,26073.77925572801,728962.3441449371,279890.2387093126,34975.64795243902,,2854.1801003325936,80202.44676529932
1998-09-01,1998,9,,1341525.9686898445,290280.01105391426,27062.97003618906,734872.9052098965,289310.0823898448,36490.55478936483,,2756.268115472673,85104.8630429468
1998-10-01,1998,10,,1357087.3702632566,312670.0857440546,30059.103982533226,728699.1294760708,285659.05293308705,36254.988193057594,,2671.4368773633673,85795.99495897339
1998-11-01,1998,11,,1384929.4518632097,312100.0144623743,30776.907516706095,740155.6180592845,301896.9118248448,36970.15397002513,,2586.2387925413955,83675.15984469249
1998-12-01,1998,12,,1378752.787604821,304183.78375902993,32375.6794155241,756091.1948791096,286102.1295511573,37220.04438891346,,2448.5750952012386,84967.69139573198
1999-01-01,1999,1,,1378633.5872498525,265925.8974804641,27812.541849037887,752209.4759735602,332685.6719467904,39150.554057175366,,2628.012424647473,98576.61637624851
1999-02-01,1999,2,,1381539.6360086973,261667.19095331762,28090.583764973566,752389.6509065616,339392.21038384456,40413.691147607155,,2609.912440142395,90587.0729216089
1999-03-01,1999,3,,1381359.3565918591,270419.0432645791,29860.70716051593,759256.5287833967,321823.07738336746,44462.787202353116,,2807.418401088863,90333.34583477053
1999-04-01,1999,4,,1343385.8417478518,255631.8381973933,29138.89163521188,744460.9235050239,314154.1884102228,44269.481628003494,,2865.6303804791028,90065.05972131206
1999-05-01,1999,5,,1368606.681691277,260064.13359683994,28666.401638269985,751177.706968982,328698.43948718504,43570.79831509392,,2924.877157019076,89631.12240341488
1999-06-01,1999,6,,1398458.641671022,265184.6176692386,26676.61017491629,766117.5905770127,340479.8232498544,47479.817614463536,,3157.7767640486245,91908.8181969719
1999-07-01,1999,7,,1382364.9111306537,259881.51620071032,27406.53807132502,761480.8829318642,333595.97392675414,50901.142827413736,,3045.8271751957086,100336.77396433748
1999-08-01,1999,8,,1369279.8575469833,253954.38304655024,28573.8354781683,758973.0587351328,327778.58028713195,53331.87588730514,,2973.998852085739,89540.16694673788
1999-09-01,1999,9,,1391346.4362165395,266830.69537789945,28233.476425298948,769474.0422184123,326808.2221949287,58858.59588132113,,2900.1120208543434,93330.84322727271
1999-10-01,1999,10,,1391478.1741152713,259325.59432448115,29363.18635565005,761805.5309802538,340983.8624548862,67788.71415732201,,2810.6097848803693,96944.61244569761
1999-11-01,1999,11,,1427644.7048829137,276240.81575507193,33041.797483597125,773951.5931179855,344410.498526259,70578.71032543165,,2698.706795683453,95794.19243780576
1999-12-01,1999,12,,1438106.3223961466,281197.0776330755,32273.382091534164,789926.3390930382,334709.52357849875,77371.83451872942,,2557.778096153846,97772.06469621114
2000-01-01,2000,1,,1409459.969173151,240579.0592416833,30974.482079704456,784454.1657876926,353452.2620640705,70452.804616719,,2745.6711103655057,109861.16068817818
2000-02-01,2000,2,,1407752.239853044,243047.14554305677,30243.74879523097,791901.5498102367,342559.79570451955,69046.10576799972,,2658.1648264542346,100593.906088359
2000-03-01,2000,3,,1439502.4309133769,248380.88763305882,29571.667860621987,807774.121053323,353775.75436637324,69554.355180382,,2897.294434606646,101861.09935962796
2000-04-01,2000,4,,1453976.3240727268,254076.67066115126,31432.592346132093,808082.7005741764,360384.3604912672,65281.239500848555,,3059.602007071136,106818.23065291332
2000-05-01,2000,5,,1452605.8129377384,247778.55995164477,30618.297633418046,801409.9566555838,372798.9986970916,64566.84890258365,,3067.018228434279,100274.509976493
2000-06-01,2000,6,,1458190.351456468,246895.5379118806,29146.102013407937,819153.7797337415,362994.931797438,65669.92084836007,,3363.949775056306,103934.6942922649
2000-07-01,2000,7,,1441554.5496526514,227595.3133869106,32092.059085385477,819558.6630960543,362308.51408430113,63729.08013680566,,3230.529702602491,115093.34842839655
2000-08-01,2000,8,,1432391.7456204891,227164.13826501326,31249.280324683015,812453.0629345827,361525.2640962101,65152.92055064791,,3147.1793761320887,108864.11555381776
2000-09-01,2000,9,,1471600.6857016054,223692.2516585951,32158.733841648143,832174.4565490553,383575.24365230696,67700.43000437746,,3071.3725272720962,107484.13031927463
2000-10-01,2000,10,,1470241.128639867,223060.3882168007,33409.008792798726,817929.0456018854,395842.6860283824,68962.95391017468,,2953.1924792417526,111949.67960971723
2000-11-01,2000,11,,1491036.9072761687,229335.07197991566,36699.05627907218,823136.7784462114,401866.0005709693,68651.43568698148,,2839.5376610550334,109989.65309955753
2000-12-01,2000,12,,1534847.2885016191,244042.47945869504,34925.51531035552,856172.5953958936,399706.6983366749,69770.21000719994,,2665.757895066832,118322.27255753064
2001-01-01,2001,1,,1528103.4350546836,227608.60693598492,33748.18877703169,844626.1881926311,422120.45114903594,70382.80019249313,,2868.0832575413233,133310.83150664603
2001-02-01,2001,2,,1528903.9588407467,223587.27802972266,48290.632889518114,841869.4068156233,415156.64110588277,70767.84375188769,,2807.8061457990116,121322.80802931082
2001-03-01,2001,3,,1570753.9298527138,235323.16220474432,51306.03796670768,853187.1703241727,430937.5593570891,73431.54934276729,,3125.453232465135,122216.70967240907
2001-04-01,2001,4,,1565418.9051918867,232244.44320572633,61875.90472922334,852487.4151277205,418811.1421292166,74846.18563414717,,3261.5956967831885,120890.41937989664
2001-05-01,2001,5,,1564072.9861028118,213791.38245677509,56952.0342689702,857424.416743225,435905.1526338415,72326.43789417345,,3297.842770765583,122814.11465972223
2001-06-01,2001,6,,1584594.2601514517,218232.89445081027,55290.308493079,884254.9405116813,426816.1166958811,73256.80006488858,,3521.5532163065495,122948.48911323429
2001-07-01,2001,7,,1558596.1146685975,213552.68932227534,53071.82610925501,873891.5183995015,418080.0808375656,75066.70462114374,,3385.481238077596,128961.82783500606
2001-08-01,2001,8,,1540153.8943059735,212866.02000490527,47591.34412726785,873062.0864434887,406634.4437303118,75266.09657999597,,3308.919664359629,119563.08542077678
2001-09-01,2001,9,,1583224.7308584338,222463.35884784942,51659.98320057122,893404.6974102148,415696.69139979826,75708.16302389112,,3235.963643716397,122875.9728832661
2001-10-01,2001,10,,1595613.482298843,227189.46755607513,61892.618284378375,883657.0728435146,422874.3236148749,83886.66525259016,,3126.7514312096346,123246.62138381325
2001-11-01,2001,11,,1627126.3183618218,234545.57669671468,64712.46695640906,901277.1691280465,426591.10558065167,87376.05175201966,,3011.56021273731,124492.6694164535
2001-12-01,2001,12,,1650759.723498826,233719.10201526023,56509.22874634424,936227.1979156156,424304.1948216058,85772.71021055809,,2801.267535115374,124643.49472132411
2002-01-01,2002,1,,1633094.9427014978,225600.95107597738,50934.74378338707,918816.8488101572,437742.39903197635,86269.16018194948,,2991.449007490259,134399.16408615478
2002-02-01,2002,2,,1630322.2959021474,220963.11352288586,55332.04672677851,927399.3262139596,426627.8094385234,86706.11645506711,,2918.347798255033,115371.0728231879
2002-03-01,2002,3,,1650882.6040127813,223995.27968286516,56314.624750465984,940144.7148950872,430427.98468436295,92596.61742381175,,3334.7683696911195,114903.2738102117
2002-04-01,2002,4,,1648950.7506957836,226272.051418232,69596.96936050178,917595.3706306318,435486.359286418,87776.96745461712,,3440.3347402141076,113644.8774144227
2002-05-01,2002,5,,1663426.1132155478,226158.68820677925,70363.82470628845,923293.2432391049,443610.35706337524,85827.31456327706,,3488.22982544824,114505.6302808533
2002-06-01,2002,6,,1671066.5236617264,229637.4150320966,56382.28358915719,946476.8539375737,438569.9711028988,86161.03444496794,,3643.874633457663,122332.20031880646
2002-07-01,2002,7,,1678794.9415391076,227371.02164499866,49358.17909844491,952483.4421518187,449582.29864384554,85646.93300177912,,3540.451884884027,130085.27678551659
2002-08-01,2002,8,,1667827.5364109396,226607.03432358743,48389.348610676745,951955.1940269383,440875.9594497372,86362.30836284494,,3451.499222240473,118228.93427726676
2002-09-01,2002,9,,1686850.4235957055,222961.73947748102,60401.31137536004,954385.7904066509,449101.5823362136,92189.82709269441,,3343.5567107554334,118976.85042959545
2002-10-01,2002,10,,1697498.2247222906,233161.21794309048,74912.00354077003,939620.1277441017,449804.87549432844,99579.27625725952,,3191.573122050817,119084.45115099169
2002-11-01,2002,11,,1700325.07917412,225169.87764399432,73451.66226003107,956168.8054891276,445534.7337809669,102152.31485649107,,3070.8795170528088,123526.24404410433
2002-12-01,2002,12,,1706106.3708205628,235908.64632236847,64206.497566660226,971238.3523197885,434752.8746117455,102278.75483626808,,2841.6262978586174,116837.74874167958
2003-01-01,2003,1,,1689825.8951443003,216996.45699906084,47250.67754423575,973349.9295693005,452228.83103170333,109584.56768118523,,2765.5660198510363,132652.44472998704
2003-02-01,2003,2,,1731491.3849616079,234537.28095120215,64652.78345730998,971555.1261295242,460746.1944235716,110112.8592624095,,2677.1293545436915,115714.32934452558
2003-03-01,2003,3,,1728550.8969630292,234625.34263084084,57469.31383520539,975877.0185394095,460579.2219575738,121298.74354075736,,3060.5986873234915,115183.49235924262
2003-04-01,2003,4,,1768083.501051095,245456.30561702535,81115.19142623838,968917.1367124665,472594.8672953648,123803.05985002546,,3129.6947343371958,117032.83593706226
2003-05-01,2003,5,,1754974.5420157088,238764.99155815065,65392.04222607061,980873.8038445067,469943.7043869806,124330.7381478779,,3381.262127612796,118442.65597839662
2003-06-01,2003,6,,1771278.8865558207,245041.43863864473,59922.840627308615,1000243.7824956056,466070.82479426183,127411.27254556744,,3730.216439179722,125539.79446497258
2003-07-01,2003,7,,1777669.8017923932,228627.94354873753,59588.81816736094,1003778.1590840811,485674.8809922136,134954.51300647273,,3583.3704910279425,131765.0804020123
2003-08-01,2003,8,,1800489.8554356343,249017.26863335675,59716.51405033172,997374.5436510592,494381.52910088684,134929.52366034067,,3492.1227733477936,117980.19459463513
2003-09-01,2003,9,,1794385.85266973,242284.6835146928,57900.753260081416,999160.3484737311,495040.067421225,138321.5311608892,,3410.292479773566,118736.23461814654
2003-10-01,2003,10,,1799909.1897019523,245793.7938040498,66064.23869607657,991961.2361810716,496089.9210207544,151746.81482477256,,3264.9871445855447,119234.9540060652
2003-11-01,2003,11,,1810490.803855919,239513.0440608627,66558.47759099495,1009092.1500813601,495327.1321227014,156933.6339399874,,3147.356029030226,120263.536948835
2003-12-01,2003,12,,1840481.7049508675,265211.6942151389,55123.96671306425,1024160.6162192883,495985.4278033761,162864.65002926567,,2938.5752136615115,114446.68406620141
2004-01-01,2004,1,,1851853.4425265894,246837.66656451003,63709.164323278055,1024466.7264449229,516839.8851938782,167584.29322002406,,2862.181589706255,131942.45976826415
2004-02-01,2004,2,,1861966.7454199467,239807.3504734527,67264.08697006709,1053745.1256035944,501150.1823728326,178799.5388580876,,3006.064794551323,117638.86819627263
2004-03-01,2004,3,,1863127.8762019544,244787.49916518977,62066.908776426586,1053947.3404218198,502326.127838518,193179.60224915156,,3195.5097611865253,116771.62609448841
2004-04-01,2004,4,,1872895.2485032852,240174.55899972093,77623.07408592683,1044197.9590257902,510899.65639184735,193467.25517024173,,3264.3519329820197,120271.35644107251
2004-05-01,2004,5,,1869745.9488954768,224783.6309926045,70674.29845846174,1050193.0770059165,524094.94243849383,192997.25928241713,,3284.284514883521,117694.54080315545
2004-06-01,2004,6,,1915481.4204871398,237959.64699553896,60754.226068514625,1084367.1669696034,532400.3804534825,201776.066873554,,3805.81744185331,126787.88950559929
2004-07-01,2004,7,,1932777.897626767,245059.32086275422,60307.38385174851,1092552.0874295635,534859.105482701,217952.6219361049,,3694.734994977678,135805.8293918341
2004-08-01,2004,8,,1902971.8083342283,240055.08242061728,54538.05157271605,1082059.1656235803,526319.5087173149,220234.04008200616,,3591.8131296604943,120513.89646179012
2004-09-01,2004,9,,1931999.5588069384,255511.18721281114,69708.33743298618,1092740.8119617943,514039.22219934675,226658.7339187823,,3486.5780738230214,124244.97204674018
2004-10-01,2004,10,,1936888.9501675107,250322.3685757197,71373.32658194072,1082173.9740473288,533019.2809625213,231376.6548899427,,3326.821138905831,130471.41192754332
2004-11-01,2004,11,,1919462.0067204915,239212.6141045875,79088.47701992576,1100300.6581421269,500860.2574538513,239786.4846228097,,3188.930712855926,130221.43463914577
2004-12-01,2004,12,,1953375.4929869063,258894.73144406217,64818.10496172351,1136927.9578185142,492734.69876260665,252502.982848782,,2960.8904319732037,128629.22510730817
2005-01-01,2005,1,,1959779.2279315807,249704.9444505282,65832.13789985875,1136354.4710703846,507887.6745108094,261650.27665136344,,2921.9060103795605,149737.31942679032
2005-02-01,2005,2,,1977374.6466038653,250772.937772911,67290.95514699216,1151026.1122915952,508284.641392367,288525.9626886486,,2822.1424427530014,134252.61299736582
2005-03-01,2005,3,,2021309.198938313,279809.7994091406,64818.83452722742,1171220.0669400755,505460.49806186947,293663.0988082837,,3223.806772790811,130624.65119390421
2005-04-01,2005,4,,2020023.388912133,278108.46744388854,75926.16138891551,1156021.6981205512,509967.0619587778,292611.18593220494,,3602.771846165369,134746.21606833435
2005-05-01,2005,5,,2037483.591895557,273620.5606258223,75398.26906652912,1175026.051547901,513438.7106553044,290685.1217903361,,3622.2149121516572,132533.84594282982
2005-06-01,2005,6,2895762.839581166,2145668.287135843,281155.76570298895,63613.52119863382,1286489.402480969,514409.59775325144,306326.02079358074,237098.110561717,4205.764787853478,202464.65630217158
2005-07-01,2005,7,2963852.3329006783,2197670.1108211973,279613.7321645156,91447.67886973226,1292865.2653454796,533743.4344414696,312222.02706201223,238742.63299132552,4108.694637351423,211108.86738879216
2005-08-01,2005,8,2893554.829131395,2134164.4196725436,261433.39561412265,64626.25636295721,1277148.2567840067,530956.5109114571,319366.25675938325,239775.31673559648,4011.2367548111406,196237.5992090605
2005-09-01,2005,9,2946631.2690307125,2177329.9974454683,259889.9239044791,76930.32656469053,1302888.6168187007,537621.1301575978,328452.474939052,240493.6514886243,3879.8023983010585,196475.34275926702
2005-10-01,2005,10,2971280.2435782175,2209547.592439224,271040.60133222374,94640.2295775395,1297571.0757795784,546295.6857498824,338609.31309624686,233787.70977922465,3733.5179883631877,185602.11027515912
2005-11-01,2005,11,3028897.9752282035,2251339.2189471116,274218.83366228384,97864.36681044831,1324420.2422418226,554835.7762325568,352264.1914307272,234263.27783177435,3581.3481836980827,187449.93883489235
2005-12-01,2005,12,3077279.2034814777,2296617.629216596,281675.24020761414,81800.16684759891,1377566.6468896617,555575.5752717212,354648.91213986726,237193.19275170245,3341.979476165316,185477.48989714688
2006-01-01,2006,1,3085208.541793681,2265655.0924917767,256953.98912090308,68785.84941856285,1379144.4530697654,560770.8008825454,378254.11236094084,237208.53565963218,3285.868300430323,200804.93298090078
2006-02-01,2006,2,3141354.4793869616,2322462.4162763087,267194.4774736037,77932.46877094627,1401438.3719822653,575897.0980494934,390588.8445791894,238165.6013408556,3193.5027792540664,186944.11441135404
2006-03-01,2006,3,3156679.845028815,2336065.360778025,260364.70215565764,78794.40000479757,1426369.0773276386,570537.181289931,401902.0102591563,230730.6808000234,3717.9471862567284,184263.84600535338
2006-04-01,2006,4,3176222.261079324,2359200.4127129056,272932.61854320986,92015.8916632341,1424909.4619087342,569342.440597727,393369.0494583189,224775.15328089302,4063.8044839910003,194813.84114321566
2006-05-01,2006,5,3151979.51872988,2320522.5933248154,262144.46912474127,82947.88845691536,1445236.4402354273,530193.7955077315,408508.0443053575,226531.9193239825,4147.626227523568,192269.3355482007
2006-06-01,2006,6,3216052.568684852,2354715.209945701,269416.02667414764,71820.38106747216,1490779.6748202562,522699.1273838251,423169.1564175755,224650.203632017,4551.430574532201,208966.568115027
2006-07-01,2006,7,3297475.9640769064,2406137.97466865,275315.348685104,87999.59489451504,1524878.4962842383,517944.5348047924,438871.76966045046,232562.83950606245,4456.334339318709,215447.04590242504
2006-08-01,2006,8,3266332.143869857,2386613.5183957587,266673.023286591,84025.9052553878,1518134.8691053933,517779.72074838646,443522.84308392875,237494.43779045175,4356.365064451999,194344.97953526562
2006-09-01,2006,9,3367295.200998268,2456021.210547212,277323.6479138866,93254.5790595925,1557492.0115969637,527950.9719767689,458743.03896017536,243748.43632428139,4259.908942283273,204522.606224316
2006-10-01,2006,10,3409802.9402475567,2482092.123968987,271725.7937533053,104555.69594616577,1565469.6323497354,540341.0019197803,463671.34312842024,244386.33177043567,4113.842936537135,215539.29844317658
2006-11-01,2006,11,3463644.0869815936,2515528.1699519204,273014.7511475917,112983.98976843462,1594418.913061439,535110.5159744552,472201.73414033826,251896.83389744838,3940.5183098050456,220076.8306820814
2006-12-01,2006,12,3509156.9960361114,2556166.481896501,269598.5052663827,95380.43530809702,1655845.9169717524,535341.6243502689,475111.9755899189,252530.32261976792,3665.778594579141,221682.4373353443
2007-01-01,2007,1,3534460.4495788435,2549569.5433163214,253205.07170794473,96492.16751977547,1661080.0895462295,538792.2145423719,488978.4240398676,251760.2039135003,3600.8246341393215,240551.4536750144
2007-02-01,2007,2,3580847.1583322114,2583841.011916063,254110.55012147623,106112.7932396157,1677365.9084435625,546251.7601114084,504810.99760729494,256908.29761520537,3501.358899263606,231785.49229438498
2007-03-01,2007,3,3623652.3966294117,2627619.0516126244,225144.5823782974,104569.97658067833,1743849.2052124587,554055.28744119,509749.86958236276,253573.78879938912,4029.2276125670896,228680.45902246775
2007-04-01,2007,4,3605326.2460805927,2598755.1582578,233804.23690820005,106216.57345818315,1723851.1271705902,534883.2207208268,512549.06041141023,251691.659475107,4107.232730795224,238223.13520547986
2007-05-01,2007,5,3650902.52327682,2624285.4869146263,237845.98391836105,99844.83565757696,1742843.3904354642,543751.2769032241,522633.66976749606,248720.88528066728,4298.721241041339,250963.76007298921
2007-06-01,2007,6,3755302.9645742797,2694888.924130508,249296.96590649177,97848.99487464962,1787702.142256195,560040.821093172,533076.9900868651,250748.78281699185,5187.987297903353,271400.2802420115
2007-07-01,2007,7,3800041.50383626,2703895.898732324,236568.229622967,98736.97078199119,1797620.348572679,570970.3497546872,547497.671977496,258113.65482657557,5068.263154675853,285466.0151451886
2007-08-01,2007,8,3797818.9235769515,2707967.264402352,233568.5554024363,103722.42530839724,1798629.9715761053,572046.3121154129,564205.8880816603,262018.82986343896,4933.680718193097,258693.26051130722
2007-09-01,2007,9,3882995.022526391,2775514.601612535,271629.28274465987,112007.9364599494,1810594.1806025011,581283.2018054244,566200.3162958403,265235.05308631255,4801.456946205733,271243.59458549746
2007-10-01,2007,10,3899194.2289470867,2782548.0699525247,270004.938911293,111421.83264064927,1799183.290707686,601938.0076928968,556535.7421651499,276299.09161059937,4555.750998890122,279255.5742199223
2007-11-01,2007,11,3939420.8527203025,2821905.3117930028,274300.5893092562,118590.88310214877,1813984.4499111017,615029.3894704957,550227.9122602204,278297.9659986226,4433.829858209367,284555.8328102479
2007-12-01,2007,12,3946206.4527179305,2847065.6208767695,309873.59854361904,103593.76111137934,1835354.6672930703,598243.5939287008,550744.2637739219,277068.26726544497,4164.25464591792,267164.04615587625
2008-01-01,2008,1,3936497.7938420107,2824650.2580103246,255618.76317833478,85245.10773564487,1842478.6782153267,641307.7088810181,549069.4949648852,286005.0281159452,4085.0322940591873,272687.9804567966
2008-02-01,2008,2,3998268.5512043596,2892195.5485692313,263833.72809629585,95710.90472312864,1847079.1056812368,685571.8100685701,547010.2229833535,285828.67474299966,3922.2543686473373,269311.8505401279
2008-03-01,2008,3,3953939.8025967916,2866534.658266582,260971.42729969395,88121.12476374165,1853232.4264540481,664209.6797490983,530547.9463698776,281263.25382171344,4576.4425080045885,271017.50163061405
2008-04-01,2008,4,3951607.777917676,2875661.5446150275,282932.028301,97052.13178254054,1828786.4032401352,666890.9812913515,527286.4944304324,274559.79416054056,5234.8659681891895,268865.0787434865
2008-05-01,2008,5,3962448.1143003376,2873691.5045656143,276666.81379840523,92751.41803318297,1830473.052118503,673800.2206155229,543340.9343690398,268666.1223585696,5330.66186176439,271418.89114535006
2008-06-01,2008,6,4023837.247791961,2916740.141057949,285891.8359108745,84748.26684966903,1868774.787711056,677325.2505863495,545515.1827931347,262249.15441298316,5702.545168588512,293630.22435930494
2008-07-01,2008,7,4070609.366892877,2937246.728215777,292284.4015786933,90978.91039816008,1878135.9324303993,675847.4838085239,545846.9542316544,270220.2210392394,5472.100496218218,311823.3629099882
2008-08-01,2008,8,4091703.258867138,2973325.8559260024,296609.5838319804,88191.00896516503,1901146.1240704225,687379.1390584346,542549.6636395818,276052.4911819966,5345.124855633803,294430.1232639232
2008-09-01,2008,9,4115626.5607095384,3001565.1277162866,315719.73584423057,98261.93067934725,1905519.6508025595,682063.8103901495,527629.8481287236,278684.10972927196,5092.862159882783,302654.6129753737
2008-10-01,2008,10,4159949.653350687,3065177.9860439673,367393.2047961098,80922.9024259458,1895783.701284536,721078.1775373756,505172.021121986,285966.146487488,4831.073966509485,298802.4257307363
2008-11-01,2008,11,4214393.219138414,3090555.826003875,363599.4021704068,95082.88912840384,1918495.6024184425,713377.9322866214,498084.1094350447,300802.1091063664,4629.964972715531,320321.20962041226
2008-12-01,2008,12,4246046.280135386,3102260.7245391062,364428.14952041866,102930.3828515794,1959569.995002948,675332.1971641605,488029.1224374459,319192.1065194721,4300.734171841194,332263.59246751945
2009-01-01,2009,1,4311640.498541922,3144888.3321010135,360159.7621200712,109378.61874668676,1959023.624071194,716326.3271630615,495887.8235518073,324033.6266167306,4248.591241182914,342582.1250311884
2009-02-01,2009,2,4295749.798944831,3125079.7139515663,344724.4896109955,106795.0089584383,1962663.224730068,710896.9906520644,502249.24480445735,329970.50328252657,4120.764247125178,334329.57265915564
2009-03-01,2009,3,4308742.499163569,3122079.2222501636,344974.4116705937,111525.73036185217,1961706.1263192925,703872.9538984256,507154.1494474087,337526.2208889405,4450.332066641155,337532.5745104144
2009-04-01,2009,4,4275890.251351327,3084505.9616804007,340486.7156924743,115555.37653364918,1930815.343658663,697648.5257956146,515928.7201755009,335837.53993611265,5076.369190850028,334541.66036846244
2009-05-01,2009,5,4264936.795552237,3080516.558520093,331947.25545290834,114597.0125986785,1943413.7765912318,690558.5138772747,525942.5088162371,335195.6039838334,5123.484547958189,318158.639684115
2009-06-01,2009,6,4314466.887320211,3133081.135487166,373578.1116733445,114552.9947276208,1951418.340884545,693531.6882016555,531666.6848998058,335781.8045866857,5576.996160429249,308360.26618612494
2009-07-01,2009,7,4312267.467861444,3103168.2780825356,362208.7498171435,107960.36581431523,1956605.5768994617,676393.5855516153,535290.225733248,346042.20347870665,5434.293680273034,322332.46688668005
2009-08-01,2009,8,4245485.881677751,3047217.2284917077,335319.9369056098,97285.52812962061,1947131.504653063,667480.2588034148,535016.5130659621,349250.9527211654,5324.251490081302,308676.93590883474
2009-09-01,2009,9,4262870.673623574,3066837.1023767525,335334.3720290123,110283.74827749105,1951630.04007848,669588.941991769,540669.546116674,354876.7991385418,5200.977264098664,295286.24872750737
2009-10-01,2009,10,4211327.974876631,3024451.429678147,336642.31782015314,116058.47318302945,1910188.5776590784,661562.0610158863,538653.6118076383,352473.166035144,5017.064860853382,290732.7024948484
2009-11-01,2009,11,4198262.186078495,3000766.9854195197,334318.4905818757,119148.4209291233,1893419.5058199647,653880.5680885557,538953.2886197822,354229.90220815,4781.478568033051,299530.5312630111
2009-12-01,2009,12,4248941.487213267,3085701.6586563545,368583.91610086407,105954.97866008374,1935842.1118320546,675320.652063352,531711.9162113074,353417.3364773801,4508.800369056564,273601.7754991682
2010-01-01,2010,1,4285612.191914723,3088638.954932885,360483.13190656505,110704.31217128373,1924400.4140463786,693051.0968086576,542833.096486745,359371.4456691695,4464.215855930825,290304.4789699935
2010-02-01,2010,2,4281828.212945476,3075471.1318427557,364565.8824301075,93421.60170774955,1919045.4145594388,698438.23314546,539314.6829122679,364249.66174812644,4384.105355463235,298408.6310868633
2010-03-01,2010,3,4268618.020264016,3062773.7720320486,366008.6121967116,98256.32886609166,1908165.5331198655,690343.2978493801,541850.5709462534,360859.13320013473,5198.5171759029645,297936.02690967656
