fecha,año,mes,trimestre,periodo,ipi_constantes_2025_total_industria,ipi_constantes_2025_energia,ipi_constantes_2025_bienes_equipo,ipi_constantes_2025_bienes_intermedios,ipi_constantes_2025_bienes_consumo
2001-10-01,2001,10,4,2001T4,160.5152143,134.18085383333332,164.6376127083333,155.21227498333332,147.48459899999997
2001-11-01,2001,11,4,2001T4,156.03596505,139.0608833,153.07639870833333,147.31015713333335,148.31848424999998
2001-12-01,2001,12,4,2001T4,132.08891989999998,147.90427366666665,125.27136241666665,117.49000578333336,122.7414465
2002-01-01,2002,1,1,2002T1,149.23804560000002,154.30897973333336,141.22230966666666,141.19749911666665,134.5575135
2002-02-01,2002,2,1,2002T1,146.76630301666665,130.67383156666665,146.78354308333334,141.34681073333334,134.1399495
2002-03-01,2002,3,1,2002T1,143.9859062833333,134.7915227333333,139.32031808333332,140.30276920000003,129.41377125
2002-04-01,2002,4,2,2002T2,156.19029212499998,131.74216953333334,157.46726274999997,152.37991340000002,143.453118
2002-05-01,2002,5,2,2002T2,158.66203470833335,129.75982386666666,159.80800150000002,155.9576932833333,145.9560165
2002-06-01,2002,6,2,2002T2,150.62824396666664,135.85853026666666,150.73452916666668,145.81932053333333,136.086096
2002-07-01,2002,7,3,2002T3,162.83262980833325,141.19489836666665,159.66212937499998,156.1070049,153.87854775
2002-08-01,2002,8,3,2002T3,105.6713868583333,128.6914859,77.27038695833333,95.72242368333335,105.78287999999999
2002-09-01,2002,9,3,2002T3,152.637005325,129.60682403333334,153.223401625,148.8009937333333,140.11757699999998
2002-10-01,2002,10,4,2002T4,168.70333211666667,135.24786136666665,164.784615625,165.79858258333334,160.13455125
2002-11-01,2002,11,4,2002T4,156.80760042499998,132.96084646666665,153.36927375,151.03838841666666,148.87523625000003
2002-12-01,2002,12,4,2002T4,136.41509676666666,140.5855599,130.8325958333333,125.98937009999999,125.93904225
2003-01-01,2003,1,1,2003T1,148.92939144999997,151.41129593333332,135.2223290833333,144.62710716666666,134.5575135
2003-02-01,2003,2,1,2003T1,149.70102682499999,137.53620669999998,144.73454858333332,147.01267368333333,134.6967015
2003-03-01,2003,3,1,2003T1,158.04347171666663,138.75488363333332,153.22340162499998,158.64188303333336,140.67308624999998
2003-04-01,2003,4,2,2003T2,148.92939144999997,129.75982386666666,144.8815515,147.16084551666668,135.39139874999998
2003-05-01,2003,5,2,2003T2,156.49894627500004,131.28450046666666,153.36927374999996,156.55493975,141.7853475
2003-06-01,2003,6,2,2003T2,157.11750926666664,134.79152273333335,155.27126533333333,153.2746433166667,144.98294324999998
2003-07-01,2003,7,3,2003T3,166.0772624583333,147.75127383333333,157.1743877083333,160.43134286666665,157.07614350000003
2003-08-01,2003,8,3,2003T3,103.97253434166663,140.28089066666666,71.12340345833331,92.29281563333335,103.14203624999999
2003-09-01,2003,9,3,2003T3,156.03596505,132.50450783333332,155.564140375,151.93197855,144.28700324999997
2003-10-01,2003,10,4,2003T4,169.7848763333333,139.97489099999996,171.51621841666665,165.05316428333333,157.91002874999998
2003-11-01,2003,11,4,2003T4,158.1990534833333,138.60321423333332,158.63763212499995,153.57212676666666,144.149058
2003-12-01,2003,12,4,2003T4,141.97714492499998,148.36194273333328,137.71007074999997,131.05912636666667,129.41377125
2004-01-01,2004,1,1,2004T1,144.4488875083333,152.47830346666666,134.9294540416666,139.2587276666667,126.49455149999999
2004-02-01,2004,2,1,2004T1,152.48267824999996,146.98893553333332,147.80804033333328,149.69572365,133.58444024999997
2004-03-01,2004,3,1,2004T1,169.6305492583333,157.51000233333335,164.19886554166666,165.94789420000004,152.34996524999997
2004-04-01,2004,4,2,2004T2,150.47391689166668,139.8232216,143.27130416666665,150.5904535666667,132.611367
2004-05-01,2004,5,2,2004T2,160.82512314166664,140.5855599,159.07637929166665,160.7299661,142.06372349999998
2004-06-01,2004,6,2,2004T2,166.38591660833328,144.55025123333334,171.22334337499998,162.51828615,148.17929625
2004-07-01,2004,7,3,2004T3,166.3859166083333,154.00298006666665,161.4182488333333,161.62355623333332,150.82138275000003
2004-08-01,2004,8,3,2004T3,109.99756372499998,144.85492046666664,77.56213120833331,98.7040968833333,107.72902649999999
2004-09-01,2004,9,3,2004T3,162.52397565833328,143.63491309999998,165.22336279166663,156.55493975,147.48459899999997
2004-10-01,2004,10,4,2004T4,158.04347171666666,142.11023650000004,154.393771,155.51089821666667,142.34085675
2004-11-01,2004,11,4,2004T4,165.6142812333333,149.42895026666667,164.78461562499996,159.3873013333333,151.51608
2004-12-01,2004,12,4,2004T4,143.98590628333335,158.12067123333333,132.14883733333335,133.59286471666667,131.63829374999997
2005-01-01,2005,1,1,2005T1,145.68475879999997,166.3547231333333,126.73460683333329,141.19749911666665,126.9121155
2005-02-01,2005,2,1,2005T1,150.93689811666667,152.4783034666667,144.29580141666668,147.16084551666668,131.49910574999998
2005-03-01,2005,3,1,2005T1,158.5077076333333,157.2053331,151.61315429166666,152.5292250166667,141.64615949999998
2005-04-01,2005,4,2,2005T2,161.44243144166663,141.19489836666665,159.80800149999993,160.13271963333335,144.42619125000002
2005-05-01,2005,5,2,2005T2,161.28810436666666,142.2619059,161.4182488333333,160.13271963333335,142.06372349999998
2005-06-01,2005,6,2,2005T2,166.23158953333333,147.4466046,169.32022099999995,160.43134286666668,149.98625475
2005-07-01,2005,7,3,2005T3,160.67079606666664,157.51000233333332,151.174407125,155.06410315,146.0952045
2005-08-01,2005,8,3,2005T3,114.47806766666665,144.24425156666663,79.31825066666666,105.26468975,113.14990200000001
2005-09-01,2005,9,3,2005T3,162.98821157499998,149.42895026666665,161.12537379166662,156.85242320000003,148.45767225
2005-10-01,2005,10,4,2005T4,158.04347171666663,147.44660459999997,151.174407125,154.91479153333336,142.48004475
2005-11-01,2005,11,4,2005T4,167.31313374999993,157.66300216666664,162.5886182083333,161.32607278333333,151.79321325
2005-12-01,2005,12,4,2005T4,146.14774002499996,166.65939236666668,137.85707366666665,134.3382830166667,129.41377124999997
2006-01-01,2006,1,1,2006T1,156.19029212499998,173.062768,142.6855540833333,148.8009937333333,138.58775175
2006-02-01,2006,2,1,2006T1,157.11750926666664,156.7476640333333,152.34477649999994,151.33587186666668,138.58775175
2006-03-01,2006,3,1,2006T1,178.12732122499997,164.0663778,180.14981279166662,172.06055221666668,157.35451949999995
2006-04-01,2006,4,2,2006T2,146.3020671,136.77386840000003,143.12543204166664,145.81932053333333,126.35536349999997
2006-05-01,2006,5,2,2006T2,172.10229184166667,147.90427366666665,175.32133237499997,171.3151339166667,149.43074549999997
2006-06-01,2006,6,2,2006T2,174.26538027499993,151.41129593333335,180.73556287499997,170.71902723333338,151.376892
2006-07-01,2006,7,3,2006T3,166.541498375,161.6276935,161.85699599999998,161.62355623333337,147.06703499999998
2006-08-01,2006,8,3,2006T3,117.87577269999998,149.7336195,90.73359254166665,108.84246963333335,112.45520474999996
2006-09-01,2006,9,3,2006T3,163.914174025,149.12428103333335,163.90599049999997,158.64188303333336,146.23314975
2006-10-01,2006,10,4,2006T4,168.54900504166665,148.05727349999998,169.6130960416666,164.30774598333338,150.54300674999996
2006-11-01,2006,11,4,2006T4,173.3381631333333,146.83726613333332,180.0039406666666,167.58804241666667,154.57448774999997
2006-12-01,2006,12,4,2006T4,147.38361131666665,161.93236273333335,150.44278491666665,132.84744641666668,129.83133525
2007-01-01,2007,1,1,2007T1,166.541498375,169.4040763333333,158.3447570833333,159.38730133333337,149.29155749999998
2007-02-01,2007,2,1,2007T1,161.90666735833332,147.14193536666664,164.34473766666667,156.70425136666665,142.89760875000002
2007-03-01,2007,3,1,2007T1,179.98175550833332,156.5959946333333,183.80905462499996,175.63947188333333,159.02229
2007-04-01,2007,4,2,2007T2,153.71854954166662,148.8196118,153.80802091666664,150.59045356666667,131.35991774999997
2007-05-01,2007,5,2,2007T2,177.818667075,154.61364896666666,185.71104620833333,173.85001205000003,154.01773574999999
2007-06-01,2007,6,2,2007T2,174.41970735,147.59960443333333,187.02841849999996,169.67498570000004,150.54300675
2007-07-01,2007,7,3,2007T3,173.95672612500002,155.6806565,178.68656837499998,166.09720581666667,155.68550624999997
2007-08-01,2007,8,3,2007T3,120.65742412499999,150.34428840000004,94.68457862500001,110.1851344,116.62587374999997
2007-09-01,2007,9,3,2007T3,161.75234028333333,151.25829610000002,166.24786004166666,155.5108982166667,140.81227425000003
2007-10-01,2007,10,4,2007T4,177.51001292499998,153.3936416,185.12642691666665,170.56971561666666,157.91002874999995
2007-11-01,2007,11,4,2007T4,171.94796476666667,159.0346789333333,176.1988267083333,164.30774598333338,151.93240124999997
2007-12-01,2007,12,4,2007T4,147.6935201583333,168.94640726666663,150.58865704166664,130.76050313333337,130.5260325
2008-01-01,2008,1,1,2008T1,165.15004531666668,171.84276063333334,157.90600991666668,152.23060178333336,153.0446625
2008-02-01,2008,2,1,2008T1,168.08602381666668,162.08536256666667,173.8569571666666,156.85242320000003,149.15236949999996
2008-03-01,2008,3,1,2008T1,152.48267824999996,161.62769350000002,150.0029069583333,144.47779555,132.19380300000003
2008-04-01,2008,4,2,2008T2,172.10229184166664,156.44299479999998,179.27231845833333,164.45705759999998,151.098516
2008-05-01,2008,5,2,2008T2,162.8326298083333,153.2406417666666,167.85697658333333,156.70425136666665,140.67308625
2008-06-01,2008,6,2,2008T2,155.41740205833332,150.19128856666663,162.29574316666665,146.5647388333333,134.97383474999998
2008-07-01,2008,7,3,2008T3,170.712093475,161.7793629,175.32133237499997,157.0017348166667,156.6585795
2008-08-01,2008,8,3,2008T3,106.75293107499999,151.71596516666665,77.70913412499999,94.37975891666669,103.28122425
2008-09-01,2008,9,3,2008T3,154.1815307666666,151.10662669999996,156.73564054166664,143.13513078333332,138.58775175
2008-10-01,2008,10,4,2008T4,155.88163797500002,153.24064176666664,151.75902641666664,142.98695894999997,146.65071375
2008-11-01,2008,11,4,2008T4,140.43261948333333,153.69831083333332,136.83257641666665,123.30518035000001,132.88850025
2008-12-01,2008,12,4,2008T4,124.05638385,166.2017233,122.49074570833332,93.78365223333334,121.76837324999998
2009-01-01,2009,1,1,2009T1,124.67369215,165.89705406666667,104.34380104166668,102.43118838333336,125.79985425000002
2009-02-01,2009,2,1,2009T1,127.29976180833332,146.37959706666663,116.49076512499997,106.90483796666668,128.162322
2009-03-01,2009,3,1,2009T1,131.934592825,142.11023649999996,124.83148445833334,113.31611921666666,130.94359649999998
2009-04-01,2009,4,2,2009T2,123.2834937833333,138.90788346666665,118.97850679166665,104.66744328333333,119.68303875000002
2009-05-01,2009,5,2,2009T2,126.52812643333328,134.02918443333334,119.71012899999998,112.12276606666668,122.60225849999999
2009-06-01,2009,6,2,2009T2,133.17046411666666,138.45021439999996,124.97848737499999,118.98198216666667,129.41377125
2009-07-01,2009,7,3,2009T3,141.82281785,150.95362686666667,131.12434008333332,124.79601695000001,139.83920099999997
2009-08-01,2009,8,3,2009T3,95.47576237499997,141.4995676,69.07440895833334,78.4262116,97.44278475
2009-09-01,2009,9,3,2009T3,134.561917175,140.43256006666664,129.36822062499996,117.78862901666669,131.22072974999998
2009-10-01,2009,10,4,2009T4,135.95211554166664,141.04322896666667,126.8804789583333,121.66503213333331,132.33299099999996
2009-11-01,2009,11,4,2009T4,134.87057132499996,137.99254533333334,125.8559817083333,118.68335893333334,134.5575135
2009-12-01,2009,12,4,2009T4,122.20194956666666,152.7829727,112.24690399999997,98.25616203333334,122.88063449999999
2010-01-01,2010,1,1,2010T1,118.49433569166665,156.44299479999998,97.02644816666664,99.00272011666668,119.40590550000002
2010-02-01,2010,2,1,2010T1,124.82801922499999,141.04322896666667,112.39277612500001,108.09705133333337,124.13208374999999
2010-03-01,2010,3,1,2010T1,140.89560070833332,153.08897236666667,127.32035691666664,122.41045043333335,142.06372349999998
2010-04-01,2010,4,2,2010T2,126.99110765833332,138.45021439999996,113.27027045833331,113.46429105000003,124.96596899999997
2010-05-01,2010,5,2,2010T2,133.01613704166664,136.7738684,120.58762333333331,123.0076969,127.46762474999998
2010-06-01,2010,6,2,2010T2,137.4966409833333,144.09258216666663,127.32035691666663,124.49853350000001,132.193803
2010-07-01,2010,7,3,2010T3,138.57818519999998,159.95001706666662,123.36824004166664,121.66503213333331,135.39139874999995
2010-08-01,2010,8,3,2010T3,98.71914033333333,146.98893553333332,63.953053499999996,83.49596786666667,103.00284824999997
2010-09-01,2010,9,3,2010T3,133.01613704166667,143.9395823333333,120.73462624999999,117.93794063333334,130.8044085
2010-10-01,2010,10,4,2010T4,131.16295745,145.1595897,115.61213999999997,117.63931740000002,128.162322
2010-11-01,2010,11,4,2010T4,139.50540234166664,149.73361949999997,128.343723375,123.60380358333333,136.50366000000002
2010-12-01,2010,12,4,2010T4,122.66618548333331,158.42534046666665,108.294787125,99.15089195,123.85370775000001
2011-01-01,2011,1,1,2011T1,123.25463587499999,159.48569583333332,99.908836125,106.21640883333335,120.79157174999999
2011-02-01,2011,2,1,2011T1,127.84555268333334,139.9043780333333,117.12853162499998,115.19334236666664,122.19712199999998
2011-03-01,2011,3,1,2011T1,141.36861946666664,149.89859323333332,130.25476129166665,129.06108618333337,135.1043235
2011-04-01,2011,4,2,2011T2,120.71263055833333,131.3656569,110.78931354166666,109.40324303333334,114.80524499999997
2011-05-01,2011,5,2,2011T2,132.72630326666666,135.91440846666663,124.16770974999999,120.41241024999998,129.08071425000003
2011-06-01,2011,6,2,2011T2,134.23444265,143.28234826666665,127.10550649999999,118.65600413333333,129.94069724999997
2011-07-01,2011,7,3,2011T3,133.07008878333332,152.18294726666667,122.01581320833333,113.93274199999999,131.10391125
2011-08-01,2011,8,3,2011T3,101.92613223333333,150.93500079999995,69.07893212500001,80.80835876666666,109.46017724999997
2011-09-01,2011,9,3,2011T3,131.52430865,143.68413913333333,123.85108808333332,112.88186176666665,130.409214
2011-10-01,2011,10,4,2011T4,124.87569750833333,134.07708003333332,114.48813308333332,110.22958595,123.81021149999998
2011-11-01,2011,11,4,2011T4,128.42396554166666,138.17348426666666,118.0297725833333,111.2679285666667,129.67350599999997
2011-12-01,2011,12,4,2011T4,114.99500063333332,144.63805983333336,102.63969800000001,88.78342274999999,120.69463725000001
2012-01-01,2012,1,1,2012T1,119.98114531666668,154.33691883333333,95.91374916666665,102.30809178333334,120.6884235
2012-02-01,2012,2,1,2012T1,123.51310235833333,151.5430088333333,108.1376070833333,106.67688130000002,118.77583124999998
2012-03-01,2012,3,1,2012T1,126.83050712499998,144.99328553333334,110.91709299999998,111.64405706666666,125.54011949999997
2012-04-01,2012,4,2,2012T2,111.266057,133.96000189999995,93.219072625,97.97805490000002,109.59190874999999
2012-05-01,2012,5,2,2012T2,126.30353662499999,138.68570110000002,112.39390691666667,110.30481165,127.87400399999999
2012-06-01,2012,6,2,2012T2,124.34496293333333,141.81621073333332,111.17491349999999,107.37670826666667,123.94815674999997
2012-07-01,2012,7,3,2012T3,127.16174572499999,156.259395,112.08067762499998,105.75251701666666,126.86737649999998
2012-08-01,2012,8,3,2012T3,98.32014838333333,156.34587316666662,63.95531508333331,75.10602275,105.29075099999997
2012-09-01,2012,9,3,2012T3,115.12925264166664,140.66006416666664,97.57827449999999,98.33480708333337,115.24642124999997
2012-10-01,2012,10,4,2012T4,124.15926856666664,138.86397916666664,109.73880808333331,105.94400061666667,128.12503949999999
2012-11-01,2012,11,4,2012T4,118.39772443333337,137.35659819999998,105.57184079166665,98.88646221666667,121.312284
2012-12-01,2012,12,4,2012T4,103.27743515833332,144.7724336,89.69100262499997,79.39046830000001,102.23731424999998
2013-01-01,2013,1,1,2013T1,115.63865745833334,148.66262066666664,93.42374591666665,98.48639826666668,115.69878224999998
2013-02-01,2013,2,1,2013T1,112.72902748333333,136.6182077,99.22809954166667,95.71786455000002,111.11427749999999
2013-03-01,2013,3,1,2013T1,113.66000869999999,139.05290069999998,101.035104625,96.18973485,110.84460074999998
2013-04-01,2013,4,2,2013T2,118.18191746666665,133.56619363333334,104.69547724999998,102.47563993333335,118.79322974999997
2013-05-01,2013,5,2,2013T2,122.53318816666665,133.88283676666668,112.04336149999999,106.58455885000001,122.455614
2013-06-01,2013,6,2,2013T2,118.51315606666664,135.87050416666665,111.04148008333334,102.25338218333333,113.51899874999998
2013-07-01,2013,7,3,2013T3,128.33111835833336,159.5202871,114.04033958333332,105.98047368333336,127.15693724999996
2013-08-01,2013,8,3,2013T3,94.02157473333334,149.14955926666667,60.380882624999984,71.69009210000002,101.73648599999999
2013-09-01,2013,9,3,2013T3,119.29482897499997,140.48976869999996,107.13233329166668,100.97454528333333,118.59314699999996
2013-10-01,2013,10,4,2013T4,125.57456076666665,135.73346953333333,116.75537037499998,107.08492373333331,127.54094699999999
2013-11-01,2013,11,4,2013T4,118.23461451666665,134.21012336666666,109.40409374999997,98.56504331666667,119.74020524999999
2013-12-01,2013,12,4,2013T4,107.51578360833334,146.9849442333333,95.87982541666666,82.05072259999999,107.279151
2014-01-01,2014,1,1,2014T1,115.32122046666665,143.34753949999998,94.61560033333333,97.91878616666668,117.41750549999998
2014-02-01,2014,2,1,2014T1,115.91719900833333,134.37642753333333,105.44179974999997,99.09846191666666,114.05586674999998
2014-03-01,2014,3,1,2014T1,122.83431416666664,137.65993699999999,113.91934487499998,105.91094690000001,120.60143099999998
2014-04-01,2014,4,2,2014T2,115.65120437499998,130.55276213333335,104.4941963333333,100.2485033,114.64493024999999
2014-05-01,2014,5,2,2014T2,123.28976724166667,136.5051208666667,111.70412399999996,107.36417065,122.87566349999997
2014-06-01,2014,6,2,2014T2,121.77786378333333,139.08616153333332,110.72711999999999,106.49337618333335,117.95064525
2014-07-01,2014,7,3,2014T3,129.73386364166663,154.06151913333335,113.07577429166666,110.09167216666668,130.7696115
2014-08-01,2014,8,3,2014T3,91.75434689166666,144.98131163333332,53.81550620833333,74.07451883333334,98.55131775000001
2014-09-01,2014,9,3,2014T3,123.57960101666662,142.08761913333333,110.59934054166666,104.85550753333334,124.86903449999998
2014-10-01,2014,10,4,2014T4,126.6786894333333,133.81631510000003,115.51149954166667,110.50997265000001,129.14782275000002
2014-11-01,2014,11,4,2014T4,117.87953677499996,129.36335473333332,107.65136666666665,101.77125383333335,118.59563250000001
2014-12-01,2014,12,4,2014T4,110.87835727499998,141.2095331333333,101.05885124999999,86.51297435000001,112.37566875
2015-01-01,2015,1,1,2015T1,112.62865215000001,147.50514366666667,93.666866125,95.90022988333332,108.85122974999999
2015-02-01,2015,2,1,2015T1,117.23964402499998,134.21411466666663,109.55561983333331,100.88108305,113.0231415
2015-03-01,2015,3,1,2015T1,128.976029875,141.3359243,117.98567170833334,113.10297973333333,127.40673000000001
2015-04-01,2015,4,2,2015T2,118.48680754166668,132.36880363333333,105.80365308333333,105.83800076666667,115.21783799999997
2015-05-01,2015,5,2,2015T2,124.88071627499998,138.9943616333333,115.49453766666664,110.71399386666668,119.45313
2015-06-01,2015,6,2,2015T2,130.79909686666667,145.2447374333333,126.75722266666664,113.88943023333334,123.11799975
2015-07-01,2015,7,3,2015T3,137.54055519166667,168.60714676666663,125.541621625,114.42284883333335,133.74724049999995
2015-08-01,2015,8,3,2015T3,96.30636825833331,147.04481373333334,59.66622229166666,77.84036296666665,103.62670875
2015-09-01,2015,9,3,2015T3,128.3800513333333,134.90061826666664,125.20012254166666,109.55483421666668,127.595628
2015-10-01,2015,10,4,2015T4,126.47793876666665,127.54199149999998,121.84167129166663,110.53390809999999,126.70954725
2015-11-01,2015,11,4,2015T4,125.02626050833335,125.96010626666666,120.76402683333335,108.17569638333335,126.48212399999998
2015-12-01,2015,12,4,2015T4,114.68509179166665,134.4389579,110.29063441666666,92.12526748333333,114.68469824999998
2016-01-01,2016,1,1,2016T1,116.1442982,140.60684683333335,100.54321024999999,98.18093633333335,116.04178125
2016-02-01,2016,2,1,2016T1,125.04884495833332,134.75693146666666,122.05312933333333,107.99105148333334,121.10225924999997
2016-03-01,2016,3,1,2016T1,127.76274303333335,142.68897499999997,122.79945183333335,110.51567156666668,121.64161274999998
2016-04-01,2016,4,2,2016T2,129.48041592500002,132.82780313333333,130.28755424999994,113.16908716666666,124.8044115
2016-05-01,2016,5,2,2016T2,127.83802453333335,129.04405073333334,125.92495999999998,114.16981693333335,124.00159499999998
2016-06-01,2016,6,2,2016T2,129.4603408583333,130.4290318333333,127.8099897083333,114.48211756666667,127.00532175000001
2016-07-01,2016,7,3,2016T3,126.79161168333334,146.75344883333335,115.82699041666666,108.48799701666668,124.18427925000002
2016-08-01,2016,8,3,2016T3,101.90982124166665,143.5989914,70.96283104166667,82.29463623333334,108.36034350000001
2016-09-01,2016,9,3,2016T3,129.44653924999997,139.24980483333334,122.14585424999997,112.27207768333335,128.78245425
2016-10-01,2016,10,4,2016T4,124.88698973333334,141.79359336666667,115.27968724999998,108.05487935000001,121.60557299999999
2016-11-01,2016,11,4,2016T4,131.04250704999998,141.22682876666667,124.65508095833331,113.41642015,129.5716005
2016-12-01,2016,12,4,2016T4,114.552094475,143.92760843333335,102.10031037499998,93.24681428333334,112.72612424999997
2017-01-01,2017,1,1,2017T1,124.13793880833333,159.12248753333333,105.28122733333333,106.66662325,117.385194
2017-02-01,2017,2,1,2017T1,123.33242675833333,132.40339490000002,120.46097466666664,108.14150288333336,117.554208
2017-03-01,2017,3,1,2017T1,139.67227633333334,136.85502483333332,138.66445891666666,125.01257578333333,137.09396625
2017-04-01,2017,4,2,2017T2,115.40528480833328,126.18361906666664,108.18057716666665,104.2354654,108.49828875
2017-05-01,2017,5,2,2017T2,135.69615844166665,132.03087356666666,132.7775575,122.74440695,133.93738125000002
2017-06-01,2017,6,2,2017T2,135.20180992500002,142.7009489,133.44472458333334,119.48006748333336,128.1001845
2017-07-01,2017,7,3,2017T3,130.3072577333333,147.74728253333333,122.43986008333334,113.48252758333334,124.04881949999998
2017-08-01,2017,8,3,2017T3,104.59611610000002,143.79323466666668,73.63489174999998,87.01333923333333,109.66647375
2017-09-01,2017,9,3,2017T3,129.65481806666662,134.53075779999998,126.06517816666664,116.31260960000002,123.96804074999999
2017-10-01,2017,10,4,2017T4,133.29969735833333,138.74424016666666,128.67052216666664,118.7129933,129.16770674999998
2017-11-01,2017,11,4,2017T4,137.22437289166666,146.29045803333332,133.344084125,120.6688615,131.7041595
2017-12-01,2017,12,4,2017T4,118.17940808333333,155.5143523333333,108.42143579166665,95.38960695,109.45396350000003
2018-01-01,2018,1,1,2018T1,128.25709154999996,148.0745691333333,113.78138829166666,114.17665563333337,123.1192425
2018-02-01,2018,2,1,2018T1,126.73013179166662,139.55048276666668,122.17864720833332,112.98900140000002,117.26961825000001
2018-03-01,2018,3,1,2018T1,134.53180457499997,147.6089174666666,130.1337665833333,117.4820273,127.74351524999999
2018-04-01,2018,4,2,2018T2,128.26085562499998,132.4433079,125.93739870833333,116.18039473333333,120.47467049999999
2018-05-01,2018,5,2,2018T2,137.3197294583333,132.23043856666663,137.28376229166665,127.14852975000001,129.927027
2018-06-01,2018,6,2,2018T2,132.28716118333332,129.56824146666668,134.27133329166662,121.51344095000002,123.01982249999999
2018-07-01,2018,7,3,2018T3,134.9809841916667,142.42554919999998,133.85633274999998,119.82428205000002,126.62255475
2018-08-01,2018,8,3,2018T3,105.66385870833332,146.21861463333335,77.50333004166666,87.1455541,108.2211555
2018-09-01,2018,9,3,2018T3,125.85686639166667,133.60743706666665,120.55030720833332,112.75192646666667,120.05213549999999
2018-10-01,2018,10,4,2018T4,138.2921155,138.59789249999997,137.52914408333334,122.39563325000002,135.13042124999998
2018-11-01,2018,11,4,2018T4,132.69368128333332,138.2320233333333,132.265308875,115.69940616666669,127.91750025000002
2018-12-01,2018,12,4,2018T4,113.22964945833333,138.99569206666666,104.59483679166665,93.15791118333334,109.06995375
2019-01-01,2019,1,1,2019T1,131.02870544166663,152.6831902,118.02298783333332,114.25530068333335,126.29198324999999
2019-02-01,2019,2,1,2019T1,126.82925243333331,129.477772,127.00486604166666,112.67328141666667,120.85122375000002
2019-03-01,2019,3,1,2019T1,134.2996866166667,133.229594,136.58380225,121.53623661666668,125.85577799999999
2019-04-01,2019,4,2,2019T2,125.68371894166667,128.33093846666665,122.73273512499999,113.73327991666666,119.87317949999999
2019-05-01,2019,5,2,2019T2,139.530496175,133.11916803333332,139.8834523333333,125.0935004,138.00614475
2019-06-01,2019,6,2,2019T2,129.71880734166663,135.94899973333335,132.8748055833333,114.68727856666665,119.04923625
2019-07-01,2019,7,3,2019T3,139.68607794166664,153.71427603333333,136.783952375,119.86759381666666,133.5881685
2019-08-01,2019,8,3,2019T3,104.65006784166668,148.06259523333333,76.75135358333333,84.01798863333333,107.89804050000001
2019-09-01,2019,9,3,2019T3,129.59082879166667,138.04310180000002,126.56272650000002,113.71732295000001,124.18552199999999
2019-10-01,2019,10,4,2019T4,139.58193853333333,133.21362879999998,143.27130416666665,122.97464318333336,137.81973225000002
2019-11-01,2019,11,4,2019T4,131.9483944333333,136.4119905333333,134.77679716666663,114.25302111666667,125.99869424999999
2019-12-01,2019,12,4,2019T4,115.7729094666667,139.33229169999998,112.09990108333332,93.40068503333335,111.20996924999999
2020-01-01,2020,1,1,2020T1,125.43528999166666,141.4077677,115.01508199999999,110.38117713333332,121.11717224999998
2020-02-01,2020,2,1,2020T1,126.36250713333332,126.71047066666665,127.17787716666668,114.39777360000002,118.61675925
2020-03-01,2020,3,1,2020T1,118.09910781666667,130.2999798,99.09579691666666,107.63201973333332,119.65569825
2020-04-01,2020,4,2,2020T2,82.798357775,109.58247193333332,51.745026666666654,72.28049986666666,91.40674800000001
2020-05-01,2020,5,2,2020T2,100.41046469999998,110.05344533333331,83.5745505,90.57174280000002,104.13747899999998
2020-06-01,2020,6,2,2020T2,116.667504625,119.85740856666662,114.6543594583333,102.25452196666667,114.49082924999999
2020-07-01,2020,7,3,2020T3,130.9095097333333,146.58847509999998,121.84280208333331,113.01065728333336,128.35246275
2020-08-01,2020,8,3,2020T3,98.50835213333332,141.31064606666666,68.85729695833332,81.81136810000001,99.68346299999999
2020-09-01,2020,9,3,2020T3,128.87439985,133.41186336666664,123.22802187499995,114.91409544999999,126.29695424999998
2020-10-01,2020,10,4,2020T4,130.948405175,128.09811263333333,128.85031804166667,119.6293791,126.5243775
2020-11-01,2020,11,4,2020T4,129.08518805,125.73393259999999,127.8371287083333,118.67993958333334,123.34915125
2020-12-01,2020,12,4,2020T4,118.30236786666666,142.0703235,112.4187843333333,98.77590323333334,111.3976245
2021-01-01,2021,1,1,2021T1,117.94227135833331,145.96982359999998,104.70113120833331,103.83768101666668,108.58403849999999
2021-02-01,2021,2,1,2021T1,122.14548844166667,126.35923626666666,116.62080616666665,111.30668120000001,116.440704
2021-03-01,2021,3,1,2021T1,136.43893590833332,134.12896693333332,128.34711574999997,128.10024883333335,131.39968575
2021-04-01,2021,4,2,2021T2,123.92213184166665,123.63983053333332,113.87298241666663,117.2768663,119.343768
2021-05-01,2021,5,2,2021T2,127.96098431666664,124.18131690000001,118.22313795833331,122.43096653333335,123.14409749999996
2021-06-01,2021,6,2,2021T2,129.0174347,122.45042313333332,119.24876599999999,122.93703033333335,126.7381305
2021-07-01,2021,7,3,2021T3,130.91076442499997,137.95130189999998,115.80776695833332,120.33262541666667,130.33092075
2021-08-01,2021,8,3,2021T3,101.79564429999999,135.19863533333333,71.209343625,88.05738076666667,107.82720374999998
2021-09-01,2021,9,3,2021T3,130.3712470083333,131.03171813333333,116.53712758333333,118.38017656666668,135.09810975000002
2021-10-01,2021,10,4,2021T4,126.91206208333332,129.21168533333335,115.88126841666663,115.0816436,128.27044125
2021-11-01,2021,11,4,2021T4,135.87306996666663,140.40728183333334,125.80509608333334,119.34671283333333,139.71741149999997
2021-12-01,2021,12,4,2021T4,122.34122034166666,145.9897801,110.69545783333331,100.6519866,124.40673149999998
