Sexo;Grupos de edad (4);Relación con la actividad económica;Periodo;Total
Varones;De 25 a 54 años;Inactivos;1996TIV;581,3
Varones;De 25 a 54 años;Inactivos;1996TIII;572,2
Varones;De 25 a 54 años;Inactivos;1996TII;576,4
Varones;De 25 a 54 años;Inactivos;1996TI;583,3
Varones;De 55 y más años;Población de 16 y más años;2001TIV;4.860,9
Varones;De 55 y más años;Población de 16 y más años;2001TIII;4.839,2
Varones;De 55 y más años;Población de 16 y más años;2001TII;4.817,5
Varones;De 55 y más años;Población de 16 y más años;2001TI;4.795,8
Varones;De 55 y más años;Población de 16 y más años;2000TIV;4.775,3
Varones;De 55 y más años;Población de 16 y más años;2000TIII;4.756,0
Varones;De 55 y más años;Población de 16 y más años;2000TII;4.736,7
Varones;De 55 y más años;Población de 16 y más años;2000TI;4.717,4
Varones;De 55 y más años;Población de 16 y más años;1999TIV;4.698,5
Varones;De 55 y más años;Población de 16 y más años;1999TIII;4.680,1
Varones;De 55 y más años;Población de 16 y más años;1999TII;4.661,7
Varones;De 55 y más años;Población de 16 y más años;1999TI;4.643,4
Varones;De 55 y más años;Población de 16 y más años;1998TIV;4.626,3
Varones;De 55 y más años;Población de 16 y más años;1998TIII;4.610,5
Varones;De 55 y más años;Población de 16 y más años;1998TII;4.594,7
Varones;De 55 y más años;Población de 16 y más años;1998TI;4.578,9
Varones;De 55 y más años;Población de 16 y más años;1997TIV;4.563,3
Varones;De 55 y más años;Población de 16 y más años;1997TIII;4.547,9
Varones;De 55 y más años;Población de 16 y más años;1997TII;4.532,5
Varones;De 55 y más años;Población de 16 y más años;1997TI;4.517,1
Varones;De 55 y más años;Población de 16 y más años;1996TIV;4.497,6
Varones;De 55 y más años;Población de 16 y más años;1996TIII;4.478,1
Varones;De 55 y más años;Población de 16 y más años;1996TII;4.458,7
Varones;De 55 y más años;Población de 16 y más años;1996TI;4.439,2
Varones;De 55 y más años;Activos;2001TIV;1.293,7
Varones;De 55 y más años;Activos;2001TIII;1.276,9
Varones;De 55 y más años;Activos;2001TII;1.275,0
Varones;De 55 y más años;Activos;2001TI;1.252,8
Varones;De 55 y más años;Activos;2000TIV;1.260,3
Varones;De 55 y más años;Activos;2000TIII;1.246,8
Varones;De 55 y más años;Activos;2000TII;1.235,6
Varones;De 55 y más años;Activos;2000TI;1.203,5
Varones;De 55 y más años;Activos;1999TIV;1.194,7
Varones;De 55 y más años;Activos;1999TIII;1.180,8
Varones;De 55 y más años;Activos;1999TII;1.170,2
Varones;De 55 y más años;Activos;1999TI;1.175,9
Varones;De 55 y más años;Activos;1998TIV;1.176,9
Varones;De 55 y más años;Activos;1998TIII;1.192,9
Varones;De 55 y más años;Activos;1998TII;1.184,5
Varones;De 55 y más años;Activos;1998TI;1.178,5
Varones;De 55 y más años;Activos;1997TIV;1.184,9
Varones;De 55 y más años;Activos;1997TIII;1.172,0
Varones;De 55 y más años;Activos;1997TII;1.168,6
Varones;De 55 y más años;Activos;1997TI;1.159,1
Varones;De 55 y más años;Activos;1996TIV;1.169,8
Varones;De 55 y más años;Activos;1996TIII;1.163,0
Varones;De 55 y más años;Activos;1996TII;1.163,1
Varones;De 55 y más años;Activos;1996TI;1.162,4
Varones;De 55 y más años;Ocupados;2001TIV;1.224,0
Varones;De 55 y más años;Ocupados;2001TIII;1.211,9
Varones;De 55 y más años;Ocupados;2001TII;1.206,9
Varones;De 55 y más años;Ocupados;2001TI;1.182,4
Varones;De 55 y más años;Ocupados;2000TIV;1.168,0
Varones;De 55 y más años;Ocupados;2000TIII;1.153,9
Varones;De 55 y más años;Ocupados;2000TII;1.127,7
Varones;De 55 y más años;Ocupados;2000TI;1.090,3
Varones;De 55 y más años;Ocupados;1999TIV;1.086,2
Varones;De 55 y más años;Ocupados;1999TIII;1.077,5
Varones;De 55 y más años;Ocupados;1999TII;1.070,3
Varones;De 55 y más años;Ocupados;1999TI;1.067,9
Varones;De 55 y más años;Ocupados;1998TIV;1.061,4
Varones;De 55 y más años;Ocupados;1998TIII;1.087,9
Varones;De 55 y más años;Ocupados;1998TII;1.076,5
Varones;De 55 y más años;Ocupados;1998TI;1.069,6
Varones;De 55 y más años;Ocupados;1997TIV;1.067,1
Varones;De 55 y más años;Ocupados;1997TIII;1.051,8
Varones;De 55 y más años;Ocupados;1997TII;1.047,8
Varones;De 55 y más años;Ocupados;1997TI;1.032,7
Varones;De 55 y más años;Ocupados;1996TIV;1.042,7
Varones;De 55 y más años;Ocupados;1996TIII;1.033,6
Varones;De 55 y más años;Ocupados;1996TII;1.039,2
Varones;De 55 y más años;Ocupados;1996TI;1.036,4
Varones;De 55 y más años;Parados;2001TIV;69,8
Varones;De 55 y más años;Parados;2001TIII;65,0
Varones;De 55 y más años;Parados;2001TII;68,1
Varones;De 55 y más años;Parados;2001TI;70,5
Varones;De 55 y más años;Parados;2000TIV;92,4
Varones;De 55 y más años;Parados;2000TIII;92,9
Varones;De 55 y más años;Parados;2000TII;107,9
Varones;De 55 y más años;Parados;2000TI;113,2
Varones;De 55 y más años;Parados;1999TIV;108,5
Varones;De 55 y más años;Parados;1999TIII;103,3
Varones;De 55 y más años;Parados;1999TII;99,9
Varones;De 55 y más años;Parados;1999TI;108,0
Varones;De 55 y más años;Parados;1998TIV;115,5
Varones;De 55 y más años;Parados;1998TIII;105,0
Varones;De 55 y más años;Parados;1998TII;108,1
Varones;De 55 y más años;Parados;1998TI;108,9
Varones;De 55 y más años;Parados;1997TIV;117,8
Varones;De 55 y más años;Parados;1997TIII;120,2
Varones;De 55 y más años;Parados;1997TII;120,8
Varones;De 55 y más años;Parados;1997TI;126,4
Varones;De 55 y más años;Parados;1996TIV;127,0
Varones;De 55 y más años;Parados;1996TIII;129,4
Varones;De 55 y más años;Parados;1996TII;123,9
Varones;De 55 y más años;Parados;1996TI;126,0
Varones;De 55 y más años;Parados que buscan primer empleo;2001TIV;0,4
Varones;De 55 y más años;Parados que buscan primer empleo;2001TIII;0,5
Varones;De 55 y más años;Parados que buscan primer empleo;2001TII;0,5
Varones;De 55 y más años;Parados que buscan primer empleo;2001TI;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;2000TIV;0,4
Varones;De 55 y más años;Parados que buscan primer empleo;2000TIII;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;2000TII;1,1
Varones;De 55 y más años;Parados que buscan primer empleo;2000TI;0,8
Varones;De 55 y más años;Parados que buscan primer empleo;1999TIV;0,7
Varones;De 55 y más años;Parados que buscan primer empleo;1999TIII;0,1
Varones;De 55 y más años;Parados que buscan primer empleo;1999TII;0,1
Varones;De 55 y más años;Parados que buscan primer empleo;1999TI;0,4
Varones;De 55 y más años;Parados que buscan primer empleo;1998TIV;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1998TIII;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1998TII;0,2
Varones;De 55 y más años;Parados que buscan primer empleo;1998TI;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1997TIV;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1997TIII;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1997TII;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1997TI;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1996TIV;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1996TIII;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1996TII;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1996TI;0,0
Varones;De 55 y más años;Inactivos;2001TIV;3.567,2
Varones;De 55 y más años;Inactivos;2001TIII;3.562,3
Varones;De 55 y más años;Inactivos;2001TII;3.542,5
Varones;De 55 y más años;Inactivos;2001TI;3.543,0
Varones;De 55 y más años;Inactivos;2000TIV;3.515,0
Varones;De 55 y más años;Inactivos;2000TIII;3.509,1
Varones;De 55 y más años;Inactivos;2000TII;3.501,1
Varones;De 55 y más años;Inactivos;2000TI;3.513,9
Varones;De 55 y más años;Inactivos;1999TIV;3.503,8
Varones;De 55 y más años;Inactivos;1999TIII;3.499,3
Varones;De 55 y más años;Inactivos;1999TII;3.491,5
Varones;De 55 y más años;Inactivos;1999TI;3.467,4
Varones;De 55 y más años;Inactivos;1998TIV;3.449,4
Varones;De 55 y más años;Inactivos;1998TIII;3.417,6
Varones;De 55 y más años;Inactivos;1998TII;3.410,1
Varones;De 55 y más años;Inactivos;1998TI;3.400,4
Varones;De 55 y más años;Inactivos;1997TIV;3.378,4
Varones;De 55 y más años;Inactivos;1997TIII;3.375,8
Varones;De 55 y más años;Inactivos;1997TII;3.363,9
Varones;De 55 y más años;Inactivos;1997TI;3.358,0
Varones;De 55 y más años;Inactivos;1996TIV;3.327,8
Varones;De 55 y más años;Inactivos;1996TIII;3.315,1
Varones;De 55 y más años;Inactivos;1996TII;3.295,6
Varones;De 55 y más años;Inactivos;1996TI;3.276,8
Mujeres;Total;Población de 16 y más años;2001TIV;17.576,1
Mujeres;Total;Población de 16 y más años;2001TIII;17.518,7
Mujeres;Total;Población de 16 y más años;2001TII;17.461,3
Mujeres;Total;Población de 16 y más años;2001TI;17.403,9
Mujeres;Total;Población de 16 y más años;2000TIV;17.347,2
Mujeres;Total;Población de 16 y más años;2000TIII;17.291,0
Mujeres;Total;Población de 16 y más años;2000TII;17.234,9
Mujeres;Total;Población de 16 y más años;2000TI;17.178,8
Mujeres;Total;Población de 16 y más años;1999TIV;17.129,6
Mujeres;Total;Población de 16 y más años;1999TIII;17.087,2
Mujeres;Total;Población de 16 y más años;1999TII;17.044,9
Mujeres;Total;Población de 16 y más años;1999TI;17.002,5
Mujeres;Total;Población de 16 y más años;1998TIV;16.962,3
Mujeres;Total;Población de 16 y más años;1998TIII;16.924,3
Mujeres;Total;Población de 16 y más años;1998TII;16.886,3
Mujeres;Total;Población de 16 y más años;1998TI;16.848,2
Mujeres;Total;Población de 16 y más años;1997TIV;16.811,7
Mujeres;Total;Población de 16 y más años;1997TIII;16.776,8
Mujeres;Total;Población de 16 y más años;1997TII;16.741,8
Mujeres;Total;Población de 16 y más años;1997TI;16.706,8
Mujeres;Total;Población de 16 y más años;1996TIV;16.656,7
Mujeres;Total;Población de 16 y más años;1996TIII;16.606,5
Mujeres;Total;Población de 16 y más años;1996TII;16.556,4
Mujeres;Total;Población de 16 y más años;1996TI;16.506,3
Mujeres;Total;Activos;2001TIV;7.198,8
Mujeres;Total;Activos;2001TIII;7.103,9
Mujeres;Total;Activos;2001TII;6.998,9
Mujeres;Total;Activos;2001TI;6.986,6
Mujeres;Total;Activos;2000TIV;7.244,9
Mujeres;Total;Activos;2000TIII;7.181,6
Mujeres;Total;Activos;2000TII;7.105,7
Mujeres;Total;Activos;2000TI;7.042,7
Mujeres;Total;Activos;1999TIV;6.976,3
Mujeres;Total;Activos;1999TIII;6.846,0
Mujeres;Total;Activos;1999TII;6.757,6
Mujeres;Total;Activos;1999TI;6.700,1
Mujeres;Total;Activos;1998TIV;6.699,7
Mujeres;Total;Activos;1998TIII;6.672,5
Mujeres;Total;Activos;1998TII;6.591,0
Mujeres;Total;Activos;1998TI;6.558,4
Mujeres;Total;Activos;1997TIV;6.589,1
Mujeres;Total;Activos;1997TIII;6.552,5
Mujeres;Total;Activos;1997TII;6.479,6
Mujeres;Total;Activos;1997TI;6.436,8
Mujeres;Total;Activos;1996TIV;6.419,6
Mujeres;Total;Activos;1996TIII;6.384,9
Mujeres;Total;Activos;1996TII;6.287,1
Mujeres;Total;Activos;1996TI;6.246,4
Mujeres;Total;Ocupados;2001TIV;6.100,8
Mujeres;Total;Ocupados;2001TIII;6.040,3
Mujeres;Total;Ocupados;2001TII;5.946,4
Mujeres;Total;Ocupados;2001TI;5.895,5
Mujeres;Total;Ocupados;2000TIV;5.819,4
Mujeres;Total;Ocupados;2000TIII;5.729,7
Mujeres;Total;Ocupados;2000TII;5.665,7
Mujeres;Total;Ocupados;2000TI;5.524,3
Mujeres;Total;Ocupados;1999TIV;5.420,2
Mujeres;Total;Ocupados;1999TIII;5.288,7
Mujeres;Total;Ocupados;1999TII;5.223,7
Mujeres;Total;Ocupados;1999TI;5.091,6
Mujeres;Total;Ocupados;1998TIV;4.955,1
Mujeres;Total;Ocupados;1998TIII;4.900,1
Mujeres;Total;Ocupados;1998TII;4.834,6
Mujeres;Total;Ocupados;1998TI;4.795,5
Mujeres;Total;Ocupados;1997TIV;4.753,9
Mujeres;Total;Ocupados;1997TIII;4.702,3
Mujeres;Total;Ocupados;1997TII;4.663,7
Mujeres;Total;Ocupados;1997TI;4.600,5
Mujeres;Total;Ocupados;1996TIV;4.556,4
Mujeres;Total;Ocupados;1996TIII;4.501,8
Mujeres;Total;Ocupados;1996TII;4.427,6
Mujeres;Total;Ocupados;1996TI;4.363,9
Mujeres;Total;Parados;2001TIV;1.098,0
Mujeres;Total;Parados;2001TIII;1.063,7
Mujeres;Total;Parados;2001TII;1.052,5
Mujeres;Total;Parados;2001TI;1.091,2
Mujeres;Total;Parados;2000TIV;1.425,5
Mujeres;Total;Parados;2000TIII;1.451,9
Mujeres;Total;Parados;2000TII;1.440,0
Mujeres;Total;Parados;2000TI;1.518,4
Mujeres;Total;Parados;1999TIV;1.556,1
Mujeres;Total;Parados;1999TIII;1.557,3
Mujeres;Total;Parados;1999TII;1.533,9
Mujeres;Total;Parados;1999TI;1.608,5
Mujeres;Total;Parados;1998TIV;1.744,7
Mujeres;Total;Parados;1998TIII;1.772,4
Mujeres;Total;Parados;1998TII;1.756,4
Mujeres;Total;Parados;1998TI;1.762,8
Mujeres;Total;Parados;1997TIV;1.835,1
Mujeres;Total;Parados;1997TIII;1.850,2
Mujeres;Total;Parados;1997TII;1.816,0
Mujeres;Total;Parados;1997TI;1.836,3
Mujeres;Total;Parados;1996TIV;1.863,2
Mujeres;Total;Parados;1996TIII;1.883,1
Mujeres;Total;Parados;1996TII;1.859,5
Mujeres;Total;Parados;1996TI;1.882,6
Mujeres;Total;Parados que buscan primer empleo;2001TIV;231,0
Mujeres;Total;Parados que buscan primer empleo;2001TIII;234,3
Mujeres;Total;Parados que buscan primer empleo;2001TII;215,8
Mujeres;Total;Parados que buscan primer empleo;2001TI;210,9
Mujeres;Total;Parados que buscan primer empleo;2000TIV;323,7
Mujeres;Total;Parados que buscan primer empleo;2000TIII;353,5
Mujeres;Total;Parados que buscan primer empleo;2000TII;341,6
Mujeres;Total;Parados que buscan primer empleo;2000TI;366,6
Mujeres;Total;Parados que buscan primer empleo;1999TIV;407,4
Mujeres;Total;Parados que buscan primer empleo;1999TIII;425,2
Mujeres;Total;Parados que buscan primer empleo;1999TII;415,2
Mujeres;Total;Parados que buscan primer empleo;1999TI;425,5
Mujeres;Total;Parados que buscan primer empleo;1998TIV;491,5
Mujeres;Total;Parados que buscan primer empleo;1998TIII;505,7
Mujeres;Total;Parados que buscan primer empleo;1998TII;467,0
Mujeres;Total;Parados que buscan primer empleo;1998TI;476,1
Mujeres;Total;Parados que buscan primer empleo;1997TIV;519,5
Mujeres;Total;Parados que buscan primer empleo;1997TIII;517,9
Mujeres;Total;Parados que buscan primer empleo;1997TII;495,8
Mujeres;Total;Parados que buscan primer empleo;1997TI;494,4
Mujeres;Total;Parados que buscan primer empleo;1996TIV;512,4
Mujeres;Total;Parados que buscan primer empleo;1996TIII;518,9
Mujeres;Total;Parados que buscan primer empleo;1996TII;489,0
Mujeres;Total;Parados que buscan primer empleo;1996TI;506,8
Mujeres;Total;Inactivos;2001TIV;10.377,3
Mujeres;Total;Inactivos;2001TIII;10.414,8
Mujeres;Total;Inactivos;2001TII;10.462,4
Mujeres;Total;Inactivos;2001TI;10.417,3
Mujeres;Total;Inactivos;2000TIV;10.102,3
Mujeres;Total;Inactivos;2000TIII;10.109,5
Mujeres;Total;Inactivos;2000TII;10.129,2
Mujeres;Total;Inactivos;2000TI;10.136,1
Mujeres;Total;Inactivos;1999TIV;10.153,3
Mujeres;Total;Inactivos;1999TIII;10.241,3
Mujeres;Total;Inactivos;1999TII;10.287,3
Mujeres;Total;Inactivos;1999TI;10.302,4
Mujeres;Total;Inactivos;1998TIV;10.262,6
Mujeres;Total;Inactivos;1998TIII;10.251,8
Mujeres;Total;Inactivos;1998TII;10.295,3
Mujeres;Total;Inactivos;1998TI;10.289,9
Mujeres;Total;Inactivos;1997TIV;10.222,7
Mujeres;Total;Inactivos;1997TIII;10.224,3
Mujeres;Total;Inactivos;1997TII;10.262,1
Mujeres;Total;Inactivos;1997TI;10.270,0
Mujeres;Total;Inactivos;1996TIV;10.237,0
Mujeres;Total;Inactivos;1996TIII;10.221,7
Mujeres;Total;Inactivos;1996TII;10.269,3
Mujeres;Total;Inactivos;1996TI;10.259,8
Mujeres;De 16 a 19 años;Población de 16 y más años;2001TIV;988,5
Mujeres;De 16 a 19 años;Población de 16 y más años;2001TIII;997,5
Mujeres;De 16 a 19 años;Población de 16 y más años;2001TII;1.007,4
Mujeres;De 16 a 19 años;Población de 16 y más años;2001TI;1.016,9
Mujeres;De 16 a 19 años;Población de 16 y más años;2000TIV;1.026,5
Mujeres;De 16 a 19 años;Población de 16 y más años;2000TIII;1.037,4
Mujeres;De 16 a 19 años;Población de 16 y más años;2000TII;1.048,2
Mujeres;De 16 a 19 años;Población de 16 y más años;2000TI;1.059,2
Mujeres;De 16 a 19 años;Población de 16 y más años;1999TIV;1.069,9
Mujeres;De 16 a 19 años;Población de 16 y más años;1999TIII;1.081,4
Mujeres;De 16 a 19 años;Población de 16 y más años;1999TII;1.092,2
Mujeres;De 16 a 19 años;Población de 16 y más años;1999TI;1.103,3
Mujeres;De 16 a 19 años;Población de 16 y más años;1998TIV;1.114,7
Mujeres;De 16 a 19 años;Población de 16 y más años;1998TIII;1.126,0
Mujeres;De 16 a 19 años;Población de 16 y más años;1998TII;1.137,5
Mujeres;De 16 a 19 años;Población de 16 y más años;1998TI;1.148,5
Mujeres;De 16 a 19 años;Población de 16 y más años;1997TIV;1.159,6
Mujeres;De 16 a 19 años;Población de 16 y más años;1997TIII;1.170,6
Mujeres;De 16 a 19 años;Población de 16 y más años;1997TII;1.182,3
Mujeres;De 16 a 19 años;Población de 16 y más años;1997TI;1.193,7
Mujeres;De 16 a 19 años;Población de 16 y más años;1996TIV;1.201,7
Mujeres;De 16 a 19 años;Población de 16 y más años;1996TIII;1.209,7
Mujeres;De 16 a 19 años;Población de 16 y más años;1996TII;1.217,5
Mujeres;De 16 a 19 años;Población de 16 y más años;1996TI;1.225,1
Mujeres;De 16 a 19 años;Activos;2001TIV;201,6
Mujeres;De 16 a 19 años;Activos;2001TIII;219,0
Mujeres;De 16 a 19 años;Activos;2001TII;198,6
Mujeres;De 16 a 19 años;Activos;2001TI;194,9
Mujeres;De 16 a 19 años;Activos;2000TIV;213,8
Mujeres;De 16 a 19 años;Activos;2000TIII;238,4
Mujeres;De 16 a 19 años;Activos;2000TII;235,5
Mujeres;De 16 a 19 años;Activos;2000TI;229,3
Mujeres;De 16 a 19 años;Activos;1999TIV;242,7
Mujeres;De 16 a 19 años;Activos;1999TIII;247,0
Mujeres;De 16 a 19 años;Activos;1999TII;225,7
Mujeres;De 16 a 19 años;Activos;1999TI;229,4
Mujeres;De 16 a 19 años;Activos;1998TIV;225,7
Mujeres;De 16 a 19 años;Activos;1998TIII;239,4
Mujeres;De 16 a 19 años;Activos;1998TII;228,5
Mujeres;De 16 a 19 años;Activos;1998TI;222,6
Mujeres;De 16 a 19 años;Activos;1997TIV;239,7
Mujeres;De 16 a 19 años;Activos;1997TIII;260,5
Mujeres;De 16 a 19 años;Activos;1997TII;247,3
Mujeres;De 16 a 19 años;Activos;1997TI;249,4
Mujeres;De 16 a 19 años;Activos;1996TIV;263,2
Mujeres;De 16 a 19 años;Activos;1996TIII;282,3
Mujeres;De 16 a 19 años;Activos;1996TII;256,4
Mujeres;De 16 a 19 años;Activos;1996TI;263,0
Mujeres;De 16 a 19 años;Ocupados;2001TIV;124,8
Mujeres;De 16 a 19 años;Ocupados;2001TIII;144,7
Mujeres;De 16 a 19 años;Ocupados;2001TII;119,2
Mujeres;De 16 a 19 años;Ocupados;2001TI;118,9
Mujeres;De 16 a 19 años;Ocupados;2000TIV;116,4
Mujeres;De 16 a 19 años;Ocupados;2000TIII;140,8
Mujeres;De 16 a 19 años;Ocupados;2000TII;136,6
Mujeres;De 16 a 19 años;Ocupados;2000TI;126,2
Mujeres;De 16 a 19 años;Ocupados;1999TIV;132,5
Mujeres;De 16 a 19 años;Ocupados;1999TIII;140,6
Mujeres;De 16 a 19 años;Ocupados;1999TII;119,8
Mujeres;De 16 a 19 años;Ocupados;1999TI;118,6
Mujeres;De 16 a 19 años;Ocupados;1998TIV;104,9
Mujeres;De 16 a 19 años;Ocupados;1998TIII;113,0
Mujeres;De 16 a 19 años;Ocupados;1998TII;105,6
Mujeres;De 16 a 19 años;Ocupados;1998TI;99,0
Mujeres;De 16 a 19 años;Ocupados;1997TIV;101,0
Mujeres;De 16 a 19 años;Ocupados;1997TIII;104,7
Mujeres;De 16 a 19 años;Ocupados;1997TII;101,0
Mujeres;De 16 a 19 años;Ocupados;1997TI;99,9
Mujeres;De 16 a 19 años;Ocupados;1996TIV;103,7
Mujeres;De 16 a 19 años;Ocupados;1996TIII;115,6
Mujeres;De 16 a 19 años;Ocupados;1996TII;108,0
Mujeres;De 16 a 19 años;Ocupados;1996TI;107,6
Mujeres;De 16 a 19 años;Parados;2001TIV;76,8
Mujeres;De 16 a 19 años;Parados;2001TIII;74,3
Mujeres;De 16 a 19 años;Parados;2001TII;79,4
Mujeres;De 16 a 19 años;Parados;2001TI;76,0
Mujeres;De 16 a 19 años;Parados;2000TIV;97,4
Mujeres;De 16 a 19 años;Parados;2000TIII;97,6
Mujeres;De 16 a 19 años;Parados;2000TII;98,8
Mujeres;De 16 a 19 años;Parados;2000TI;103,1
Mujeres;De 16 a 19 años;Parados;1999TIV;110,2
Mujeres;De 16 a 19 años;Parados;1999TIII;106,4
Mujeres;De 16 a 19 años;Parados;1999TII;105,9
Mujeres;De 16 a 19 años;Parados;1999TI;110,8
Mujeres;De 16 a 19 años;Parados;1998TIV;120,8
Mujeres;De 16 a 19 años;Parados;1998TIII;126,3
Mujeres;De 16 a 19 años;Parados;1998TII;122,9
Mujeres;De 16 a 19 años;Parados;1998TI;123,6
Mujeres;De 16 a 19 años;Parados;1997TIV;138,7
Mujeres;De 16 a 19 años;Parados;1997TIII;155,8
Mujeres;De 16 a 19 años;Parados;1997TII;146,3
Mujeres;De 16 a 19 años;Parados;1997TI;149,5
Mujeres;De 16 a 19 años;Parados;1996TIV;159,5
Mujeres;De 16 a 19 años;Parados;1996TIII;166,7
Mujeres;De 16 a 19 años;Parados;1996TII;148,5
Mujeres;De 16 a 19 años;Parados;1996TI;155,4
Mujeres;De 16 a 19 años;Parados que buscan primer empleo;2001TIV;42,4
Mujeres;De 16 a 19 años;Parados que buscan primer empleo;2001TIII;40,9
Mujeres;De 16 a 19 años;Parados que buscan primer empleo;2001TII;43,4
Mujeres;De 16 a 19 años;Parados que buscan primer empleo;2001TI;38,9
Mujeres;De 16 a 19 años;Parados que buscan primer empleo;2000TIV;54,5
Mujeres;De 16 a 19 años;Parados que buscan primer empleo;2000TIII;55,4
Mujeres;De 16 a 19 años;Parados que buscan primer empleo;2000TII;54,0
Mujeres;De 16 a 19 años;Parados que buscan primer empleo;2000TI;58,0
Mujeres;De 16 a 19 años;Parados que buscan primer empleo;1999TIV;62,6
Mujeres;De 16 a 19 años;Parados que buscan primer empleo;1999TIII;68,0
Mujeres;De 16 a 19 años;Parados que buscan primer empleo;1999TII;68,7
Mujeres;De 16 a 19 años;Parados que buscan primer empleo;1999TI;68,0
Mujeres;De 16 a 19 años;Parados que buscan primer empleo;1998TIV;79,4
Mujeres;De 16 a 19 años;Parados que buscan primer empleo;1998TIII;80,3
Mujeres;De 16 a 19 años;Parados que buscan primer empleo;1998TII;81,5
Mujeres;De 16 a 19 años;Parados que buscan primer empleo;1998TI;84,5
Mujeres;De 16 a 19 años;Parados que buscan primer empleo;1997TIV;95,4
Mujeres;De 16 a 19 años;Parados que buscan primer empleo;1997TIII;105,1
Mujeres;De 16 a 19 años;Parados que buscan primer empleo;1997TII;95,2
Mujeres;De 16 a 19 años;Parados que buscan primer empleo;1997TI;100,0
Mujeres;De 16 a 19 años;Parados que buscan primer empleo;1996TIV;107,3
Mujeres;De 16 a 19 años;Parados que buscan primer empleo;1996TIII;114,2
Mujeres;De 16 a 19 años;Parados que buscan primer empleo;1996TII;100,7
Mujeres;De 16 a 19 años;Parados que buscan primer empleo;1996TI;99,6
Mujeres;De 16 a 19 años;Inactivos;2001TIV;786,9
Mujeres;De 16 a 19 años;Inactivos;2001TIII;778,5
Mujeres;De 16 a 19 años;Inactivos;2001TII;808,9
Mujeres;De 16 a 19 años;Inactivos;2001TI;822,0
Mujeres;De 16 a 19 años;Inactivos;2000TIV;812,6
Mujeres;De 16 a 19 años;Inactivos;2000TIII;799,0
Mujeres;De 16 a 19 años;Inactivos;2000TII;812,7
Mujeres;De 16 a 19 años;Inactivos;2000TI;830,0
Mujeres;De 16 a 19 años;Inactivos;1999TIV;827,2
Mujeres;De 16 a 19 años;Inactivos;1999TIII;834,4
Mujeres;De 16 a 19 años;Inactivos;1999TII;866,5
Mujeres;De 16 a 19 años;Inactivos;1999TI;873,9
Mujeres;De 16 a 19 años;Inactivos;1998TIV;889,0
Mujeres;De 16 a 19 años;Inactivos;1998TIII;886,6
Mujeres;De 16 a 19 años;Inactivos;1998TII;909,0
Mujeres;De 16 a 19 años;Inactivos;1998TI;926,0
Mujeres;De 16 a 19 años;Inactivos;1997TIV;919,9
Mujeres;De 16 a 19 años;Inactivos;1997TIII;910,1
Mujeres;De 16 a 19 años;Inactivos;1997TII;935,1
Mujeres;De 16 a 19 años;Inactivos;1997TI;944,3
Mujeres;De 16 a 19 años;Inactivos;1996TIV;938,5
Mujeres;De 16 a 19 años;Inactivos;1996TIII;927,4
Mujeres;De 16 a 19 años;Inactivos;1996TII;961,1
Mujeres;De 16 a 19 años;Inactivos;1996TI;962,1
Mujeres;De 20 a 24 años;Población de 16 y más años;2001TIV;1.541,3
Mujeres;De 20 a 24 años;Población de 16 y más años;2001TIII;1.548,8
Mujeres;De 20 a 24 años;Población de 16 y más años;2001TII;1.555,4
Mujeres;De 20 a 24 años;Población de 16 y más años;2001TI;1.562,4
Mujeres;De 20 a 24 años;Población de 16 y más años;2000TIV;1.568,9
Mujeres;De 20 a 24 años;Población de 16 y más años;2000TIII;1.573,4
Mujeres;De 20 a 24 años;Población de 16 y más años;2000TII;1.578,1
Mujeres;De 20 a 24 años;Población de 16 y más años;2000TI;1.582,5
Mujeres;De 20 a 24 años;Población de 16 y más años;1999TIV;1.587,8
Mujeres;De 20 a 24 años;Población de 16 y más años;1999TIII;1.592,7
Mujeres;De 20 a 24 años;Población de 16 y más años;1999TII;1.598,5
Mujeres;De 20 a 24 años;Población de 16 y más años;1999TI;1.603,8
Mujeres;De 20 a 24 años;Población de 16 y más años;1998TIV;1.607,9
Mujeres;De 20 a 24 años;Población de 16 y más años;1998TIII;1.611,0
Mujeres;De 20 a 24 años;Población de 16 y más años;1998TII;1.613,9
Mujeres;De 20 a 24 años;Población de 16 y más años;1998TI;1.617,3
Mujeres;De 20 a 24 años;Población de 16 y más años;1997TIV;1.619,6
Mujeres;De 20 a 24 años;Población de 16 y más años;1997TIII;1.620,9
Mujeres;De 20 a 24 años;Población de 16 y más años;1997TII;1.621,5
Mujeres;De 20 a 24 años;Población de 16 y más años;1997TI;1.622,5
Mujeres;De 20 a 24 años;Población de 16 y más años;1996TIV;1.622,2
Mujeres;De 20 a 24 años;Población de 16 y más años;1996TIII;1.621,9
