Tipo de dato;Agregados macroeconómicos: Nivel 1;Agregados macroeconómicos: Nivel 2;Niveles y tasas;Periodo;Total
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;2002T3;1,4212
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;2002T2;1,3170
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;2002T1;-0,8686
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;2001T4;1,1765
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;2001T3;2,6509
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;2001T2;4,0548
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;2001T1;7,6780
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;2000T4;8,1999
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;2000T3;7,9443
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;2000T2;9,0937
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;2000T1;7,2732
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;1999T4;6,5773
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;1999T3;7,0516
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;1999T2;4,5206
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;1999T1;4,9002
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;1998T4;5,7000
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;1998T3;5,3536
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;1998T2;6,1530
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;1998T1;6,5209
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;1997T4;5,1086
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;1997T3;1,5536
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;1997T2;4,4915
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;1997T1;2,0731
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;1996T4;3,0656
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;1996T3;5,2257
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;1996T2;2,1139
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;1996T1;3,8245
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;1995T4;""
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;1995T3;""
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;1995T2;""
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Variación anual;1995T1;""
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2026T1;0,1731
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2025T4;0,1005
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2025T3;0,1471
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2025T2;0,1149
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2025T1;0,0140
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2024T4;0,1620
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2024T3;0,1484
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2024T2;0,2936
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2024T1;-0,2843
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2023T4;0,2098
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2023T3;0,2488
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2023T2;0,0786
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2023T1;-0,2089
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2022T4;-0,0133
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2022T3;0,3145
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2022T2;0,1822
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2022T1;0,2901
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2021T4;0,3531
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2021T3;0,1965
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2021T2;0,2428
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2021T1;0,3536
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2020T4;0,2173
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2020T3;1,4415
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2020T2;-2,1290
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2020T1;-0,0532
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2019T4;0,0181
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2019T3;-0,0016
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2019T2;-0,0832
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2019T1;0,4458
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2018T4;0,0932
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2018T3;0,1624
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2018T2;0,0822
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2018T1;0,0570
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2017T4;0,0903
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2017T3;0,0451
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2017T2;0,1241
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2017T1;0,0636
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2016T4;0,1094
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2016T3;0,0927
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2016T2;0,0364
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2016T1;0,0690
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2015T4;0,0880
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2015T3;0,1352
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2015T2;0,1818
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2015T1;0,1001
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2014T4;0,1720
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2014T3;0,1429
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2014T2;0,1277
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2014T1;0,1281
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2013T4;0,0804
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2013T3;0,0623
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2013T2;-0,0106
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2013T1;0,0653
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2012T4;-0,1526
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2012T3;-0,0542
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2012T2;-0,0811
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2012T1;-0,1178
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2011T4;0,0315
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2011T3;-0,0305
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2011T2;0,0316
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2011T1;0,1239
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2010T4;0,0507
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2010T3;0,0395
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2010T2;0,0522
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2010T1;-0,0396
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2009T4;-0,0179
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2009T3;-0,0404
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2009T2;-0,0288
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2009T1;-0,1197
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2008T4;-0,0713
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2008T3;0,0315
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2008T2;-0,0044
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2008T1;0,0419
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2007T4;0,0452
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2007T3;0,1060
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2007T2;0,1541
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2007T1;0,1236
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2006T4;0,1472
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2006T3;0,1353
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2006T2;0,1634
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2006T1;0,2084
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2005T4;0,1136
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2005T3;0,1395
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2005T2;0,0988
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2005T1;0,1318
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2004T4;0,0558
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2004T3;0,1377
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2004T2;0,0671
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2004T1;-0,2016
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2003T4;0,2264
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2003T3;-0,0229
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2003T2;0,0042
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2003T1;0,0266
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2002T4;0,0720
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2002T3;0,0290
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2002T2;0,0910
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2002T1;-0,0460
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2001T4;0,0071
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2001T3;0,0227
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2001T2;-0,0367
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2001T1;0,0752
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2000T4;0,0928
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2000T3;0,1027
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2000T2;0,1625
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;2000T1;0,1022
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;1999T4;0,0760
Datos ajustados de estacionalidad y calendario;VABpb Servicios (G-T, CNAE 2009);VABpb Servicios. Actividades profesionales, científicas y técnicas y otras (M-N, CNAE 2009);Aportación trimestral;1999T3;0,1590
