Sexo;Edad;Clase principal de la inactividad;Periodo;Total
Ambos sexos;De 65 a 69 años;Labores del hogar;2023T2;367,5
Ambos sexos;De 65 a 69 años;Labores del hogar;2023T1;357,4
Ambos sexos;De 65 a 69 años;Labores del hogar;2022T4;358,4
Ambos sexos;De 65 a 69 años;Labores del hogar;2022T3;344,1
Ambos sexos;De 65 a 69 años;Labores del hogar;2022T2;361,7
Ambos sexos;De 65 a 69 años;Labores del hogar;2022T1;360,2
Ambos sexos;De 65 a 69 años;Labores del hogar;2021T4;338,1
Ambos sexos;De 65 a 69 años;Labores del hogar;2021T3;357,4
Ambos sexos;De 65 a 69 años;Labores del hogar;2021T2;357,2
Ambos sexos;De 65 a 69 años;Labores del hogar;2021T1;378,7
Ambos sexos;De 65 a 69 años;Labores del hogar;2020T4;383,2
Ambos sexos;De 65 a 69 años;Labores del hogar;2020T3;404,4
Ambos sexos;De 65 a 69 años;Labores del hogar;2020T2;379,4
Ambos sexos;De 65 a 69 años;Labores del hogar;2020T1;368,7
Ambos sexos;De 65 a 69 años;Labores del hogar;2019T4;369,5
Ambos sexos;De 65 a 69 años;Labores del hogar;2019T3;374,4
Ambos sexos;De 65 a 69 años;Labores del hogar;2019T2;363,8
Ambos sexos;De 65 a 69 años;Labores del hogar;2019T1;376
Ambos sexos;De 65 a 69 años;Labores del hogar;2018T4;381,9
Ambos sexos;De 65 a 69 años;Labores del hogar;2018T3;390,9
Ambos sexos;De 65 a 69 años;Labores del hogar;2018T2;378,2
Ambos sexos;De 65 a 69 años;Labores del hogar;2018T1;381,4
Ambos sexos;De 65 a 69 años;Labores del hogar;2017T4;385,7
Ambos sexos;De 65 a 69 años;Labores del hogar;2017T3;387,5
Ambos sexos;De 65 a 69 años;Labores del hogar;2017T2;383,4
Ambos sexos;De 65 a 69 años;Labores del hogar;2017T1;393,5
Ambos sexos;De 65 a 69 años;Labores del hogar;2016T4;398,7
Ambos sexos;De 65 a 69 años;Labores del hogar;2016T3;396,4
Ambos sexos;De 65 a 69 años;Labores del hogar;2016T2;397,5
Ambos sexos;De 65 a 69 años;Labores del hogar;2016T1;393,9
Ambos sexos;De 65 a 69 años;Labores del hogar;2015T4;401,3
Ambos sexos;De 65 a 69 años;Labores del hogar;2015T3;401,6
Ambos sexos;De 65 a 69 años;Labores del hogar;2015T2;394,3
Ambos sexos;De 65 a 69 años;Labores del hogar;2015T1;404,5
Ambos sexos;De 65 a 69 años;Labores del hogar;2014T4;410,1
Ambos sexos;De 65 a 69 años;Labores del hogar;2014T3;405,1
Ambos sexos;De 65 a 69 años;Labores del hogar;2014T2;411,3
Ambos sexos;De 65 a 69 años;Labores del hogar;2014T1;415,9
Ambos sexos;De 65 a 69 años;Labores del hogar;2013T4;403,5
Ambos sexos;De 65 a 69 años;Labores del hogar;2013T3;394,6
Ambos sexos;De 65 a 69 años;Labores del hogar;2013T2;389,9
Ambos sexos;De 65 a 69 años;Labores del hogar;2013T1;399,4
Ambos sexos;De 65 a 69 años;Labores del hogar;2012T4;406,7
Ambos sexos;De 65 a 69 años;Labores del hogar;2012T3;383,2
Ambos sexos;De 65 a 69 años;Labores del hogar;2012T2;385,8
Ambos sexos;De 65 a 69 años;Labores del hogar;2012T1;376,7
Ambos sexos;De 65 a 69 años;Labores del hogar;2011T4;361,3
Ambos sexos;De 65 a 69 años;Labores del hogar;2011T3;370,9
Ambos sexos;De 65 a 69 años;Labores del hogar;2011T2;360,6
Ambos sexos;De 65 a 69 años;Labores del hogar;2011T1;340,6
Ambos sexos;De 65 a 69 años;Labores del hogar;2010T4;363,1
Ambos sexos;De 65 a 69 años;Labores del hogar;2010T3;382,3
Ambos sexos;De 65 a 69 años;Labores del hogar;2010T2;367,6
Ambos sexos;De 65 a 69 años;Labores del hogar;2010T1;369,9
Ambos sexos;De 65 a 69 años;Labores del hogar;2009T4;369,3
Ambos sexos;De 65 a 69 años;Labores del hogar;2009T3;389,1
Ambos sexos;De 65 a 69 años;Labores del hogar;2009T2;370,4
Ambos sexos;De 65 a 69 años;Labores del hogar;2009T1;350,3
Ambos sexos;De 65 a 69 años;Labores del hogar;2008T4;351
Ambos sexos;De 65 a 69 años;Labores del hogar;2008T3;360
Ambos sexos;De 65 a 69 años;Labores del hogar;2008T2;350,1
Ambos sexos;De 65 a 69 años;Labores del hogar;2008T1;341,2
Ambos sexos;De 65 a 69 años;Labores del hogar;2007T4;338,7
Ambos sexos;De 65 a 69 años;Labores del hogar;2007T3;329,6
Ambos sexos;De 65 a 69 años;Labores del hogar;2007T2;341,4
Ambos sexos;De 65 a 69 años;Labores del hogar;2007T1;347,1
Ambos sexos;De 65 a 69 años;Labores del hogar;2006T4;352,2
Ambos sexos;De 65 a 69 años;Labores del hogar;2006T3;354,5
Ambos sexos;De 65 a 69 años;Labores del hogar;2006T2;374
Ambos sexos;De 65 a 69 años;Labores del hogar;2006T1;378,3
Ambos sexos;De 65 a 69 años;Labores del hogar;2005T4;398,8
Ambos sexos;De 65 a 69 años;Labores del hogar;2005T3;399
Ambos sexos;De 65 a 69 años;Labores del hogar;2005T2;384,6
Ambos sexos;De 65 a 69 años;Labores del hogar;2005T1;372,5
Ambos sexos;De 65 a 69 años;Labores del hogar;2004T4;397,7
Ambos sexos;De 65 a 69 años;Labores del hogar;2004T3;409,7
Ambos sexos;De 65 a 69 años;Labores del hogar;2004T2;412,9
Ambos sexos;De 65 a 69 años;Labores del hogar;2004T1;426,4
Ambos sexos;De 65 a 69 años;Labores del hogar;2003T4;430,9
Ambos sexos;De 65 a 69 años;Labores del hogar;2003T3;440,4
Ambos sexos;De 65 a 69 años;Labores del hogar;2003T2;431,8
Ambos sexos;De 65 a 69 años;Labores del hogar;2003T1;446,3
Ambos sexos;De 65 a 69 años;Labores del hogar;2002T4;441,9
Ambos sexos;De 65 a 69 años;Labores del hogar;2002T3;458,9
Ambos sexos;De 65 a 69 años;Labores del hogar;2002T2;454,6
Ambos sexos;De 65 a 69 años;Labores del hogar;2002T1;458,5
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2026T1;81,1
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2025T4;83,5
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2025T3;90
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2025T2;95,1
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2025T1;84
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2024T4;72,2
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2024T3;92,1
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2024T2;87,6
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2024T1;82,4
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2023T4;71,1
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2023T3;75,2
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2023T2;81
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2023T1;76,4
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2022T4;68,2
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2022T3;76,3
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2022T2;71,7
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2022T1;62,1
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2021T4;72,3
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2021T3;75,4
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2021T2;109
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2021T1;84,6
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2020T4;94,7
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2020T3;87,7
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2020T2;88,4
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2020T1;86,2
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2019T4;83,8
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2019T3;86,1
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2019T2;77,2
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2019T1;79,3
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2018T4;78,9
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2018T3;82,1
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2018T2;81
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2018T1;86,6
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2017T4;79,4
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2017T3;80,8
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2017T2;80,3
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2017T1;83,1
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2016T4;77
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2016T3;66,3
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2016T2;67,1
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2016T1;68,9
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2015T4;77,4
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2015T3;75,7
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2015T2;76,6
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2015T1;80,8
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2014T4;77,3
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2014T3;87,9
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2014T2;86,3
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2014T1;80,3
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2013T4;81,1
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2013T3;78,5
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2013T2;78,9
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2013T1;65
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2012T4;67,1
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2012T3;78,1
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2012T2;64,5
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2012T1;70,6
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2011T4;68
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2011T3;72,6
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2011T2;64,8
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2011T1;70,4
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2010T4;68,9
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2010T3;67,1
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2010T2;64,4
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2010T1;72,4
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2009T4;72,6
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2009T3;67
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2009T2;60,9
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2009T1;60,1
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2008T4;68,3
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2008T3;56,7
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2008T2;66,2
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2008T1;61,3
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2007T4;57,6
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2007T3;73,4
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2007T2;66,8
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2007T1;64,4
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2006T4;74,6
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2006T3;70,9
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2006T2;63
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2006T1;67,5
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2005T4;60,3
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2005T3;65,6
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2005T2;68,5
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2005T1;74,8
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2004T4;58,9
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2004T3;63,9
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2004T2;62,2
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2004T1;59,6
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2003T4;50,6
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2003T3;53,6
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2003T2;62,5
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2003T1;56,6
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2002T4;57,2
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2002T3;55,9
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2002T2;60,9
Ambos sexos;De 65 a 69 años;Incapacitado permanente;2002T1;61,3
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2026T1;165,5
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2025T4;158,6
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2025T3;163,3
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2025T2;164
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2025T1;150,9
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2024T4;168,5
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2024T3;160,7
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2024T2;150,1
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2024T1;165,8
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2023T4;173,5
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2023T3;170,7
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2023T2;149,1
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2023T1;165
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2022T4;176,4
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2022T3;159,4
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2022T2;174
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2022T1;167,5
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2021T4;165,7
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2021T3;163,6
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2021T2;147,9
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2021T1;150,2
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2020T4;151,3
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2020T3;153,7
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2020T2;157,3
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2020T1;154,3
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2019T4;146,4
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2019T3;134,8
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2019T2;135
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2019T1;140,8
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2018T4;149,9
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2018T3;148,9
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2018T2;162,1
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2018T1;171,7
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2017T4;167
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2017T3;159,3
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2017T2;182,2
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2017T1;161,7
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2016T4;160,9
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2016T3;169,4
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2016T2;166,3
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2016T1;169,5
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2015T4;163,9
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2015T3;182,3
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2015T2;182,1
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2015T1;187,6
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2014T4;185
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2014T3;192,2
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2014T2;193,9
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2014T1;187
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2013T4;189
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2013T3;203,4
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2013T2;201
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2013T1;199,9
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2012T4;209,4
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2012T3;206
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2012T2;213,2
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2012T1;204,5
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2011T4;214,9
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2011T3;207,8
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2011T2;218,8
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2011T1;213,2
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2010T4;207,7
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2010T3;211,4
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2010T2;212,9
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2010T1;205,6
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2009T4;206,7
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2009T3;199
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2009T2;197,4
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2009T1;199,6
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2008T4;200,5
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2008T3;203
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2008T2;192,9
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2008T1;195,6
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2007T4;194,9
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2007T3;188,8
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2007T2;184
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2007T1;190
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2006T4;199,2
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2006T3;199,3
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2006T2;209,3
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2006T1;214,9
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2005T4;217,8
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2005T3;225,6
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2005T2;239,6
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2005T1;224,8
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2004T4;235,9
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2004T3;238
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2004T2;259,2
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2004T1;272,3
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2003T4;268,4
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2003T3;261,2
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2003T2;266,7
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2003T1;256,9
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2002T4;262,7
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2002T3;258,5
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2002T2;258,9
Ambos sexos;De 65 a 69 años;Perceptor de pensión distinta de la de jubilación o prejubilación;2002T1;272,5
Ambos sexos;De 65 a 69 años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2026T1;0,2
Ambos sexos;De 65 a 69 años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2025T4;0,1
Ambos sexos;De 65 a 69 años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2025T3;0,2
Ambos sexos;De 65 a 69 años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2025T2;..
Ambos sexos;De 65 a 69 años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2025T1;0,6
Ambos sexos;De 65 a 69 años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2024T4;0,9
